,question,business,answer,similarity,execution_time_in_sec
1941,"Hi, are there any special desserts for a birthday celebration?",Mon Ami Gabi,Happy Birthday Dad and Ryan,0.6037852764129639,0.3819553852081299
1942,"Hi, are there any special desserts for a birthday celebration?",Mon Ami Gabi,Enjoying dinner for my girls Bday!!,0.6002986431121826,0.3819553852081299
1943,"Hi, are there any special desserts for a birthday celebration?",Mon Ami Gabi,Lunch,0.39467304944992065,0.3819553852081299
1944,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",HEXX kitchen + bar,different menu,0.7023540735244751,0.37302494049072266
1945,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",HEXX kitchen + bar,Enjoyed our dinner and cocktails!,0.6041858196258545,0.37302494049072266
1946,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",HEXX kitchen + bar,"Review to come, but I had one of the best salmon entrees I've ever had in my life here yesterday",0.540327787399292,0.37302494049072266
1947,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",HEXX kitchen + bar,c,,0.37302494049072266
1948,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",HEXX kitchen + bar,We'll be back,,0.37302494049072266
1949,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Mon Ami Gabi,Great breakfast menu,0.8134505152702332,0.45387935638427734
1950,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Mon Ami Gabi,limited brunch,0.4471569061279297,0.45387935638427734
1951,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Mon Ami Gabi,Our service was terrific,0.24529322981834412,0.45387935638427734
1952,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Mon Ami Gabi,Mon Ami Gabi,0.12185432016849518,0.45387935638427734
1953,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Mon Ami Gabi,..,,0.45387935638427734
1954,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Westgate Las Vegas Resort & Casino,$10 food/,0.38396120071411133,0.46387672424316406
1955,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Westgate Las Vegas Resort & Casino,$4 your $10 coupon pays for it and you dont have to pay 75 cents,0.26668456196784973,0.46387672424316406
1956,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Westgate Las Vegas Resort & Casino,tickets,0.2600741386413574,0.46387672424316406
1957,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Westgate Las Vegas Resort & Casino,less room,0.21877595782279968,0.46387672424316406
1958,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Westgate Las Vegas Resort & Casino,inside,0.06494081020355225,0.46387672424316406
1959,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Wicked Spoon,rhe dinner menu,0.8712247610092163,0.4548947811126709
1960,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Wicked Spoon,Awesome brunch menu,0.82662433385849,0.4548947811126709
1961,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Wicked Spoon,Good price for a nice buffet,0.494015634059906,0.4548947811126709
1962,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Wicked Spoon,very promising,0.04665863513946533,0.4548947811126709
1963,"Hi, do you have the same menu for Christmas eve dinner? If not, which is the menu, and how much it will cost? Do you have reservations?",Wicked Spoon,$29,,0.4548947811126709
1964,"Hi, do you have the same menu for Christmas eve? If not, which is the menu, and how much it will cost? Do you have reservations?",Bacchanal Buffet,New dessert,0.4781445562839508,0.8794941902160645
1965,"Hi, do you have the same menu for Christmas eve? If not, which is the menu, and how much it will cost? Do you have reservations?",Bacchanal Buffet,Mango jalape̱o sausage was awesome. They have American Chinese Latino and Italian dishes to fit everyone's taste,0.4751133918762207,0.8794941902160645
1966,"Hi, do you have the same menu for Christmas eve? If not, which is the menu, and how much it will cost? Do you have reservations?",Bacchanal Buffet,lunch price,0.4445591866970062,0.8794941902160645
1967,"Hi, do you have the same menu for Christmas eve? If not, which is the menu, and how much it will cost? Do you have reservations?",Bacchanal Buffet,Dinner time price is not worth the money,0.40439680218696594,0.8794941902160645
1968,"Hi, do you have the same menu for Christmas eve? If not, which is the menu, and how much it will cost? Do you have reservations?",Bacchanal Buffet,$195,,0.8794941902160645
1969,Hi. I was wondering how much per person is the buffet?? Party of 15people. 13 adults and 2kids. I tried to look for email or anyone i could contact on the website but found none.,Studio B Buffet,"more info"" above then Click on the ""website"" link for correct closing hours, 8:00PM). 
Remember you could likely also have an hour plus wait in line at that time? Best to call ahead & ask about wait time",0.6665349006652832,1.3448560237884521
1970,Hi. I was wondering how much per person is the buffet?? Party of 15people. 13 adults and 2kids. I tried to look for email or anyone i could contact on the website but found none.,Studio B Buffet,They suck at updating or talking to us as to whats going on. I haven't even had the food yet and already my experience is not a good one,0.6498550176620483,1.3448560237884521
1971,Hi. I was wondering how much per person is the buffet?? Party of 15people. 13 adults and 2kids. I tried to look for email or anyone i could contact on the website but found none.,Studio B Buffet,Irritating,0.29221051931381226,1.3448560237884521
1972,Hi. I was wondering how much per person is the buffet?? Party of 15people. 13 adults and 2kids. I tried to look for email or anyone i could contact on the website but found none.,Studio B Buffet,grp,0.11136869341135025,1.3448560237884521
1973,Hi. I was wondering how much per person is the buffet?? Party of 15people. 13 adults and 2kids. I tried to look for email or anyone i could contact on the website but found none.,Studio B Buffet,$34+,,1.3448560237884521
1974,Hi. Is the complimentary beer and wine everyday?,Studio B Buffet,Free beer and wine!  Great variety of food,0.5672368407249451,0.3907201290130615
1975,Hi. Is the complimentary beer and wine everyday?,Studio B Buffet,$15.99 lunch is unbelievable considering the excellent service and scrumptious meals,0.4537523090839386,0.3907201290130615
1976,Hi. Is the complimentary beer and wine everyday?,Studio B Buffet,unlimited,0.2603275179862976,0.3907201290130615
1977,Hi. Is the complimentary beer and wine everyday?,Studio B Buffet,Line,0.1711491495370865,0.3907201290130615
1978,Hi. Is the complimentary beer and wine everyday?,Studio B Buffet,price!,0.15549564361572266,0.3907201290130615
1979,Hi. What is the cost for the dinner buffet?,Bacchanal Buffet,pay lunch,0.4103362560272217,0.7066912651062012
1980,Hi. What is the cost for the dinner buffet?,Bacchanal Buffet,Come in around 230pm,0.3453642725944519,0.7066912651062012
1981,Hi. What is the cost for the dinner buffet?,Bacchanal Buffet,230-245,,0.7066912651062012
1982,Hi. What is the cost for the dinner buffet?,Bacchanal Buffet,$195,,0.7066912651062012
1983,Hi. What is the cost for the dinner buffet?,Bacchanal Buffet,$52.99,,0.7066912651062012
1984,Hi. What types of food are offered during the Monday- Thursday lunch? Prime rib and crab legs?.. Still $16.99? Tks! =),Studio B Buffet,Empty food dishes,0.3387640416622162,0.5429508686065674
1985,Hi. What types of food are offered during the Monday- Thursday lunch? Prime rib and crab legs?.. Still $16.99? Tks! =),Studio B Buffet,seafood,0.30332502722740173,0.5429508686065674
1986,Hi. What types of food are offered during the Monday- Thursday lunch? Prime rib and crab legs?.. Still $16.99? Tks! =),Studio B Buffet,Seafood,0.2991538345813751,0.5429508686065674
1987,Hi. What types of food are offered during the Monday- Thursday lunch? Prime rib and crab legs?.. Still $16.99? Tks! =),Studio B Buffet,same food,0.2961285412311554,0.5429508686065674
1988,Hi. What types of food are offered during the Monday- Thursday lunch? Prime rib and crab legs?.. Still $16.99? Tks! =),Studio B Buffet,buffets,0.2874147593975067,0.5429508686065674
1989,Hours of operation?,Nora's Italian Cuisine,night,0.27539336681365967,0.23304533958435059
1990,Hours of operation?,Nora's Italian Cuisine,There is no happy hour.,0.2752385139465332,0.23304533958435059
1991,Hours of operation?,Nora's Italian Cuisine,weekdays,0.21268494427204132,0.23304533958435059
1992,Hours of operation?,Nora's Italian Cuisine,Waited five,0.14309518039226532,0.23304533958435059
1993,Hours of operation?,Nora's Italian Cuisine,!,,0.23304533958435059
1994,How $$ is the menu?,Julian Serrano Tapas,Mmmm delicious tapas,0.5755330324172974,0.2538273334503174
1995,How $$ is the menu?,Julian Serrano Tapas,vegetarian section,0.4635465741157532,0.2538273334503174
1996,How $$ is the menu?,Julian Serrano Tapas,Lunch,0.3376264274120331,0.2538273334503174
1997,How $$ is the menu?,Julian Serrano Tapas,right price,0.1926630139350891,0.2538273334503174
1998,How $$ is the menu?,Julian Serrano Tapas,$100,,0.2538273334503174
1999,How about a gluten free menu?,Nora's Italian Cuisine,"It was rich, flavorful, and the pasta was cooked perfectly.",0.4803149402141571,0.27495622634887695
2000,How about a gluten free menu?,Nora's Italian Cuisine,low carb high energy dish,0.43722134828567505,0.27495622634887695
2001,How about a gluten free menu?,Nora's Italian Cuisine,more original ;),0.15360382199287415,0.27495622634887695
2002,How about a gluten free menu?,Nora's Italian Cuisine,:),,0.27495622634887695
2003,How about a gluten free menu?,Nora's Italian Cuisine,.,,0.27495622634887695
2004,How are the mussels?,Mon Ami Gabi,Love the Mussels Mariniere,0.8760417699813843,1.2012004852294922
2005,How are the mussels?,Mon Ami Gabi,You have to get the Mussels w/white wine sauce...YUM!,0.7131561636924744,1.2012004852294922
2006,How are the mussels?,Mon Ami Gabi,Seafood scallops and French onion soup! Do it.,0.6657026410102844,1.2012004852294922
2007,How are the mussels?,Mon Ami Gabi,so yummy,0.29845142364501953,1.2012004852294922
2008,How are the mussels?,Mon Ami Gabi,Escargots,,1.2012004852294922
2009,"How are the pastry selections during weekday breakfast? Reviews seem mixed, if we came in for breakfast would there be a good selection of pastries? Thanks!",Mon Ami Gabi,"I'd recommend the pancakes, waffles or omelets",0.6771332025527954,1.2430026531219482
2010,"How are the pastry selections during weekday breakfast? Reviews seem mixed, if we came in for breakfast would there be a good selection of pastries? Thanks!",Mon Ami Gabi,limited brunch menu they offer,0.5845925211906433,1.2430026531219482
2011,"How are the pastry selections during weekday breakfast? Reviews seem mixed, if we came in for breakfast would there be a good selection of pastries? Thanks!",Mon Ami Gabi,Reasonably priced and yummy food,0.5082427263259888,1.2430026531219482
2012,"How are the pastry selections during weekday breakfast? Reviews seem mixed, if we came in for breakfast would there be a good selection of pastries? Thanks!",Mon Ami Gabi,bacon,0.45117616653442383,1.2430026531219482
2013,"How are the pastry selections during weekday breakfast? Reviews seem mixed, if we came in for breakfast would there be a good selection of pastries? Thanks!",Mon Ami Gabi,Surprisingly budget-friendly,0.16147850453853607,1.2430026531219482
2014,How are the rooms at pet stay?,The LINQ Hotel & Casino,So get your snacks and drinks before you go upstairs,0.43669191002845764,0.3448216915130615
2015,How are the rooms at pet stay?,The LINQ Hotel & Casino,love the location on this hotel and kid friendly,0.4256856441497803,0.3448216915130615
2016,How are the rooms at pet stay?,The LINQ Hotel & Casino,you can go in and out as many times,0.3069109618663788,0.3448216915130615
2017,How are the rooms at pet stay?,The LINQ Hotel & Casino,"under 21, You are referred over to The Flamingo to go swimming",0.30438849329948425,0.3448216915130615
2018,How are the rooms at pet stay?,The LINQ Hotel & Casino,They're too cheap,0.11845844984054565,0.3448216915130615
2019,How are the seats with tables right by the stage?,Absinthe,$170 seats for F'ing folding chairs,0.5696105360984802,0.40471935272216797
2020,How are the seats with tables right by the stage?,Absinthe,Get front row seats,0.5611647367477417,0.40471935272216797
2021,How are the seats with tables right by the stage?,Absinthe,The seats in the back have cushions,0.5575147867202759,0.40471935272216797
2022,How are the seats with tables right by the stage?,Absinthe,the very back,0.3214976489543915,0.40471935272216797
2023,How are the seats with tables right by the stage?,Absinthe,involuntarily involved,0.11467931419610977,0.40471935272216797
2024,How busy is it during thanksgiving?,Bacchanal Buffet,Not as busy,0.6535271406173706,0.46617579460144043
2025,How busy is it during thanksgiving?,Bacchanal Buffet,busy times,0.619366466999054,0.46617579460144043
2026,How busy is it during thanksgiving?,Bacchanal Buffet,$20/pp extra for express line n wait 1 hour,0.23077884316444397,0.46617579460144043
2027,How busy is it during thanksgiving?,Bacchanal Buffet,Long wait,0.15636149048805237,0.46617579460144043
2028,How busy is it during thanksgiving?,Bacchanal Buffet,insane,0.08282017707824707,0.46617579460144043
2029,How busy is the Tuesday after Labor Day?  Do you think the lines will be long around 2pm during a weekday?,Bacchanal Buffet,No lines at 4pm weekday,0.7181692123413086,0.4885568618774414
2030,How busy is the Tuesday after Labor Day?  Do you think the lines will be long around 2pm during a weekday?,Bacchanal Buffet,No wait at 2pm on a Friday!!,0.684679388999939,0.4885568618774414
2031,How busy is the Tuesday after Labor Day?  Do you think the lines will be long around 2pm during a weekday?,Bacchanal Buffet,No line at 2pm on a Friday!!,0.6749002933502197,0.4885568618774414
2032,How busy is the Tuesday after Labor Day?  Do you think the lines will be long around 2pm during a weekday?,Bacchanal Buffet,busy,0.4986678957939148,0.4885568618774414
2033,How busy is the Tuesday after Labor Day?  Do you think the lines will be long around 2pm during a weekday?,Bacchanal Buffet,$60s,0.16351079940795898,0.4885568618774414
2034,How come you guys didn't post you were closed until July 9th? We made the drive 45 minutes just to see you closed,Little Miss BBQ,.. I arrived 45 minutes before opening & wasn't even the first person in line - On a Tuesday,0.6585522294044495,0.5758311748504639
2035,How come you guys didn't post you were closed until July 9th? We made the drive 45 minutes just to see you closed,Little Miss BBQ,another day,0.47849562764167786,0.5758311748504639
2036,How come you guys didn't post you were closed until July 9th? We made the drive 45 minutes just to see you closed,Little Miss BBQ,they just put up the sold out sign,0.45248621702194214,0.5758311748504639
2037,How come you guys didn't post you were closed until July 9th? We made the drive 45 minutes just to see you closed,Little Miss BBQ,"330pm, chance are they will be sold out",0.3564407229423523,0.5758311748504639
2038,How come you guys didn't post you were closed until July 9th? We made the drive 45 minutes just to see you closed,Little Miss BBQ,Totally worth the wait,0.3120347559452057,0.5758311748504639
2039,How do you make a reservation? I've been calling and it's going to a voicemail.,Raku,Make reservation,0.4495532512664795,0.5698540210723877
2040,How do you make a reservation? I've been calling and it's going to a voicemail.,Raku,Don't get omakase dinner,0.41231900453567505,0.5698540210723877
2041,How do you make a reservation? I've been calling and it's going to a voicemail.,Raku,you a cab since they are not readily available,0.3141103982925415,0.5698540210723877
2042,How do you make a reservation? I've been calling and it's going to a voicemail.,Raku,"Poor, slow service",0.2723306119441986,0.5698540210723877
2043,How do you make a reservation? I've been calling and it's going to a voicemail.,Raku,10x,0.09996829926967621,0.5698540210723877
2044,How does one purchase an express pass?,Bacchanal Buffet,Just pay for the express!,0.6562598347663879,0.381819486618042
2045,How does one purchase an express pass?,Bacchanal Buffet,You can buy your way to the front of the line,0.5596400499343872,0.381819486618042
2046,How does one purchase an express pass?,Bacchanal Buffet,$15 per person,0.2984815537929535,0.381819486618042
2047,How does one purchase an express pass?,Bacchanal Buffet,Pay $15 extra,0.2582634389400482,0.381819486618042
2048,How does one purchase an express pass?,Bacchanal Buffet,$15,,0.381819486618042
2049,How does the takeout work? Is there a separate line? Do you get one styrofoam container for both hot food and dessert? Do you spoon out the food from the individual serving dishes into container?Any other tips?,Wicked Spoon,Togo container for 20 dollars and a drink if you choose not to wait,0.6354175209999084,1.173156499862671
2050,How does the takeout work? Is there a separate line? Do you get one styrofoam container for both hot food and dessert? Do you spoon out the food from the individual serving dishes into container?Any other tips?,Wicked Spoon,personal pots and pans,0.48040086030960083,1.173156499862671
2051,How does the takeout work? Is there a separate line? Do you get one styrofoam container for both hot food and dessert? Do you spoon out the food from the individual serving dishes into container?Any other tips?,Wicked Spoon,some desserts,0.4574914574623108,1.173156499862671
2052,How does the takeout work? Is there a separate line? Do you get one styrofoam container for both hot food and dessert? Do you spoon out the food from the individual serving dishes into container?Any other tips?,Wicked Spoon,toffee crunches,0.35115352272987366,1.173156499862671
2053,How does the takeout work? Is there a separate line? Do you get one styrofoam container for both hot food and dessert? Do you spoon out the food from the individual serving dishes into container?Any other tips?,Wicked Spoon,-$46/dinner,,1.173156499862671
2054,How expensive is this place?,STK Las Vegas,too expensive,0.923110842704773,0.2367994785308838
2055,How expensive is this place?,STK Las Vegas,Very pricey,0.6953563690185547,0.2367994785308838
2056,How expensive is this place?,STK Las Vegas,a minute,0.16153155267238617,0.2367994785308838
2057,How expensive is this place?,STK Las Vegas,amazing,0.1536097526550293,0.2367994785308838
2058,How expensive is this place?,STK Las Vegas,Cosmo!,0.05630050599575043,0.2367994785308838
2059,How far in advance do they take reservations for 6 people?,Gangnam Asian BBQ Dining,"Great food!
So many people, it would be perfect need to reserve beforehand",0.5606242418289185,0.45297718048095703
2060,How far in advance do they take reservations for 6 people?,Gangnam Asian BBQ Dining,go,0.5156685709953308,0.45297718048095703
2061,How far in advance do they take reservations for 6 people?,Gangnam Asian BBQ Dining,4 dollars,0.21379664540290833,0.45297718048095703
2062,How far in advance do they take reservations for 6 people?,Gangnam Asian BBQ Dining,$45.95,,0.45297718048095703
2063,How far in advance do they take reservations for 6 people?,Gangnam Asian BBQ Dining,fucker,,0.45297718048095703
2064,How far in advance must I make the reservation ? Any chance of a last minute cancellation for really early slots?,Raku,without reservations way in advance,0.6249619722366333,0.316988468170166
2065,How far in advance must I make the reservation ? Any chance of a last minute cancellation for really early slots?,Raku,far,0.41363054513931274,0.316988468170166
2066,How far in advance must I make the reservation ? Any chance of a last minute cancellation for really early slots?,Raku,10 or later,0.35739395022392273,0.316988468170166
2067,How far in advance must I make the reservation ? Any chance of a last minute cancellation for really early slots?,Raku,requires wait,0.3553181290626526,0.316988468170166
2068,How far in advance must I make the reservation ? Any chance of a last minute cancellation for really early slots?,Raku,1-1.5,,0.316988468170166
2069,How far is a Walgreen or CVS? Can you order groceries  from somewhere.? Is there breakfast on the property,The Signature at MGM Grand,The best breakfast deal is the oatmeal,0.45635315775871277,0.9282562732696533
2070,How far is a Walgreen or CVS? Can you order groceries  from somewhere.? Is there breakfast on the property,The Signature at MGM Grand,staying at the hotel :),0.32262662053108215,0.9282562732696533
2071,How far is a Walgreen or CVS? Can you order groceries  from somewhere.? Is there breakfast on the property,The Signature at MGM Grand,each room has a kitchenette,0.2419092357158661,0.9282562732696533
2072,How far is a Walgreen or CVS? Can you order groceries  from somewhere.? Is there breakfast on the property,The Signature at MGM Grand,no gambling,0.2026015818119049,0.9282562732696533
2073,How far is a Walgreen or CVS? Can you order groceries  from somewhere.? Is there breakfast on the property,The Signature at MGM Grand,10:30p,,0.9282562732696533
2074,How far is it from the strip?,The Peppermill Restaurant & Fireside Lounge,"Very good food. Portions are a bit much though, too much for the average appetite.",0.4650491774082184,0.32921457290649414
2075,How far is it from the strip?,The Peppermill Restaurant & Fireside Lounge,No reason I would ever go back.,0.38323187828063965,0.32921457290649414
2076,How far is it from the strip?,The Peppermill Restaurant & Fireside Lounge,fireside lounge area,0.278533011674881,0.32921457290649414
2077,How far is it from the strip?,The Peppermill Restaurant & Fireside Lounge,drunk food,0.1725744605064392,0.32921457290649414
2078,How far is it from the strip?,The Peppermill Restaurant & Fireside Lounge,off,,0.32921457290649414
2079,How is it going for dinner on Sunday around 6pm? Super busy?,Wicked Spoon,2pm,0.666472852230072,0.37316131591796875
2080,How is it going for dinner on Sunday around 6pm? Super busy?,Wicked Spoon,they stop seating,0.3313913941383362,0.37316131591796875
2081,How is it going for dinner on Sunday around 6pm? Super busy?,Wicked Spoon,go,0.28081008791923523,0.37316131591796875
2082,How is it going for dinner on Sunday around 6pm? Super busy?,Wicked Spoon,reopen,0.2778063714504242,0.37316131591796875
2083,How is it going for dinner on Sunday around 6pm? Super busy?,Wicked Spoon,Not too bad,0.20106466114521027,0.37316131591796875
2084,How is the atmosphere on a Saturday night?,Citizen Public House,"Excellent food, service, and atmosphere! We will be comming back",0.547083854675293,0.3911399841308594
2085,How is the atmosphere on a Saturday night?,Citizen Public House,great late night menu!,0.4945773184299469,0.3911399841308594
2086,How is the atmosphere on a Saturday night?,Citizen Public House,"Fabulous food, so so atmosphere.  Loud and noisy big box dining room",0.49449607729911804,0.3911399841308594
2087,How is the atmosphere on a Saturday night?,Citizen Public House,pizza night,0.423312783241272,0.3911399841308594
2088,How is the atmosphere on a Saturday night?,Citizen Public House,Business casual,0.14142297208309174,0.3911399841308594
2089,How is the breakfast?,Mon Ami Gabi,Great breakfast menu,0.6870131492614746,0.31873321533203125
2090,How is the breakfast?,Mon Ami Gabi,Good morning brunch!,0.6646867990493774,0.31873321533203125
2091,How is the breakfast?,Mon Ami Gabi,Great breakfast spot!,0.6324833631515503,0.31873321533203125
2092,How is the breakfast?,Mon Ami Gabi,Eggs Benedict is on it,0.2807759940624237,0.31873321533203125
2093,How is the breakfast?,Mon Ami Gabi,Great place,0.1256990134716034,0.31873321533203125
2094,How is the brunch ??? And are there crab legs lol,Bacchanal Buffet,don't come in until dinner time on Fridays,0.46162939071655273,0.7583677768707275
2095,How is the brunch ??? And are there crab legs lol,Bacchanal Buffet,shrimp,0.40637004375457764,0.7583677768707275
2096,How is the brunch ??? And are there crab legs lol,Bacchanal Buffet,very good,0.2859606146812439,0.7583677768707275
2097,How is the brunch ??? And are there crab legs lol,Bacchanal Buffet,food,0.25462424755096436,0.7583677768707275
2098,How is the brunch ??? And are there crab legs lol,Bacchanal Buffet,PHOnomenal,,0.7583677768707275
2099,How is the crowd on a Tuesday? I want to take my parents for dinner and they really want the seafood stuff esp the crab ! Debating to take them or to just skip out too scared of the long hour waits from the previous read reviews.,Bacchanal Buffet,If you're going to pay $50 for dinner you need to think like Anthony Bourdain - don't go what you normally eat go for the meat.,0.779101550579071,0.9553487300872803
2100,How is the crowd on a Tuesday? I want to take my parents for dinner and they really want the seafood stuff esp the crab ! Debating to take them or to just skip out too scared of the long hour waits from the previous read reviews.,Bacchanal Buffet,It has everything you could ever want,0.6715489029884338,0.9553487300872803
2101,How is the crowd on a Tuesday? I want to take my parents for dinner and they really want the seafood stuff esp the crab ! Debating to take them or to just skip out too scared of the long hour waits from the previous read reviews.,Bacchanal Buffet,You'll still end up waiting a little,0.5638422966003418,0.9553487300872803
2102,How is the crowd on a Tuesday? I want to take my parents for dinner and they really want the seafood stuff esp the crab ! Debating to take them or to just skip out too scared of the long hour waits from the previous read reviews.,Bacchanal Buffet,The food & service will make up,0.449317991733551,0.9553487300872803
2103,How is the crowd on a Tuesday? I want to take my parents for dinner and they really want the seafood stuff esp the crab ! Debating to take them or to just skip out too scared of the long hour waits from the previous read reviews.,Bacchanal Buffet,wynn,,0.9553487300872803
2104,How is the spa?,"South Point Hotel, Casino & Spa",We love the spacious rooms and bathroom!,0.4429263472557068,0.3656904697418213
2105,How is the spa?,"South Point Hotel, Casino & Spa","Bath and Body Works shampoo, conditioner and cream",0.4248617887496948,0.3656904697418213
2106,How is the spa?,"South Point Hotel, Casino & Spa",Its a fantastic hotel,0.3685077428817749,0.3656904697418213
2107,How is the spa?,"South Point Hotel, Casino & Spa",Casino,0.21693186461925507,0.3656904697418213
2108,How is the spa?,"South Point Hotel, Casino & Spa",Great place for slots,0.06821172684431076,0.3656904697418213
2109,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?,Bacchanal Buffet,Don't eat the meal,0.5478217005729675,0.3815145492553711
2110,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?,Bacchanal Buffet,Great food n desserts,0.5357033610343933,0.3815145492553711
2111,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?,Bacchanal Buffet,meats,0.5242643356323242,0.3815145492553711
2112,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?,Bacchanal Buffet,tortillas,0.3586341142654419,0.3815145492553711
2113,How is the vegetarian menu (as in is there a large selection of items for vegetarians)?,Bacchanal Buffet,salty,0.26861903071403503,0.3815145492553711
2114,How is the wifi at the linq? Going out there for wsop and need good internet for playing poker online,The LINQ Hotel & Casino,Nickel video poker machines? Winner! Found my new favorite casino on The Strip.,0.576440155506134,0.5206120014190674
2115,How is the wifi at the linq? Going out there for wsop and need good internet for playing poker online,The LINQ Hotel & Casino,"Small Smelly casino, you don't get the real Vegas",0.5444437861442566,0.5206120014190674
2116,How is the wifi at the linq? Going out there for wsop and need good internet for playing poker online,The LINQ Hotel & Casino,Don't stay here unless you want filthy rooms that don't even get cleaned before check in! Oh and bring your own lotion,0.4999499022960663,0.5206120014190674
2117,How is the wifi at the linq? Going out there for wsop and need good internet for playing poker online,The LINQ Hotel & Casino,it is impossible to get a connection in the rooms,0.45142999291419983,0.5206120014190674
2118,How is the wifi at the linq? Going out there for wsop and need good internet for playing poker online,The LINQ Hotel & Casino,Only ventured around the lobby and casino floor,0.3962647318840027,0.5206120014190674
2119,How is their Parking?,Gangnam Asian BBQ Dining,Parking sucks,0.7869208455085754,0.6878249645233154
2120,How is their Parking?,Gangnam Asian BBQ Dining,through the parking garage for retail,0.5973646640777588,0.6878249645233154
2121,How is their Parking?,Gangnam Asian BBQ Dining,Lunch specials not available on the weekend.,0.3062531352043152,0.6878249645233154
2122,How is their Parking?,Gangnam Asian BBQ Dining,Revolt Tattoos,0.13349266350269318,0.6878249645233154
2123,How is their Parking?,Gangnam Asian BBQ Dining,becareful,0.044640157371759415,0.6878249645233154
2124,"How is their weekday brunch for the money? I am going to be in the area on Tuesday and debating whether to spend $70 at bardot in Aria, or $65 at wicked spoon?",Wicked Spoon,"12:00 pm Thursday. Walk right in for brunch, no problems. $47 taxes in for two",0.5282772183418274,1.0341291427612305
2125,"How is their weekday brunch for the money? I am going to be in the area on Tuesday and debating whether to spend $70 at bardot in Aria, or $65 at wicked spoon?",Wicked Spoon,15mins before 2 pm when they close for lunch,0.41128894686698914,1.0341291427612305
2126,"How is their weekday brunch for the money? I am going to be in the area on Tuesday and debating whether to spend $70 at bardot in Aria, or $65 at wicked spoon?",Wicked Spoon,Sunday,0.40097618103027344,1.0341291427612305
2127,"How is their weekday brunch for the money? I am going to be in the area on Tuesday and debating whether to spend $70 at bardot in Aria, or $65 at wicked spoon?",Wicked Spoon,it was worth a shot,0.27177709341049194,1.0341291427612305
2128,"How is their weekday brunch for the money? I am going to be in the area on Tuesday and debating whether to spend $70 at bardot in Aria, or $65 at wicked spoon?",Wicked Spoon,me,,1.0341291427612305
2129,How late is the kitchen open?,Cornish Pasty,Sit near kitchen!,0.5896269679069519,0.3587973117828369
2130,How late is the kitchen open?,Cornish Pasty,When does this open?!,0.5323841571807861,0.3587973117828369
2131,How late is the kitchen open?,Cornish Pasty,Worth the gluten splurge! Lots vegetarian and some vegan options! Scratch kitchen with homemade soups! Dark inside with rock music and big outside patio.,0.5044474005699158,0.3587973117828369
2132,How late is the kitchen open?,Cornish Pasty,Tons more room,0.24300053715705872,0.3587973117828369
2133,How late is the kitchen open?,Cornish Pasty,!,,0.3587973117828369
2134,How long are the lines?,The Buffet at Bellagio,ZzZ long,0.771774172782898,0.2757093906402588
2135,How long are the lines?,The Buffet at Bellagio,Long line wait,0.6202256083488464,0.2757093906402588
2136,How long are the lines?,The Buffet at Bellagio,Long,0.4554559588432312,0.2757093906402588
2137,How long are the lines?,The Buffet at Bellagio,Long,0.4554559588432312,0.2757093906402588
2138,How long are the lines?,The Buffet at Bellagio,wait,0.30934521555900574,0.2757093906402588
2139,How long does omakase take?,Raku,Raku,0.423225075006485,0.5539257526397705
2140,How long does omakase take?,Raku,No matter how many times,0.35534408688545227,0.5539257526397705
2141,How long does omakase take?,Raku,The hamburger steak was good but took forever,0.35402461886405945,0.5539257526397705
