,question,business,answer,similarity,execution_time_in_sec
2519,"I'd like to gift bottles of the BBQ Sauce as a gift for the holidays and will be picking up 2 weeks in advance, when should it be used by? Should it be refrigerated, or stored on the counter after use?",Little Miss BBQ,"In case you thought the line might not be too long on a weekday, I showed up at 10:50 am on a Tuesday and there were at least 30 people in line ahead of me.",0.789100874568554,0.2408299446105957
2520,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?,Bacchanal Buffet,"It's 10:30pm at night and obviously I had no intention of eating here at this very moment, I just wanted to scope the place out so I'm not a wandering tourist when I come in tomorrow.",0.8646452235573258,2.3814263343811035
2521,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?,Bacchanal Buffet,They're still serving it after I was assured they'd pull this batch and remake it.... =| #vegas #ceasars #buffet #shame on you..,0.8592859073078611,2.3814263343811035
2522,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?,Bacchanal Buffet,"If you're doing the 24r buffet thing, it will be additional $15 to eat at this place.",0.8590240657997842,2.3814263343811035
2523,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?,Bacchanal Buffet,I say take the tour start from the back and work your way up $15 express pass worth it if the wait is more than an hour,0.8586647979404544,2.3814263343811035
2524,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?,Bacchanal Buffet,"Make sure you tip when they ring you up because they stamp ""tip"" on your receipt so I'm assuming that it could affect the quality of service.",0.8542471760547837,2.3814263343811035
2525,"I'm headed here with a group but I've been on a meal replacement diet and literally cannot eat very much in a sitting, like 300 calories. Does anyone know if they will allow me to get a kids plate?",Wicked Spoon,"So, for a tip I guess I'll say is try all the foods you can.",0.8993427610108757,0.21448564529418945
2526,"I'm headed here with a group but I've been on a meal replacement diet and literally cannot eat very much in a sitting, like 300 calories. Does anyone know if they will allow me to get a kids plate?",Wicked Spoon,"One more thing, they have breakfast, lunch and dinner with different price but all of food is almost same so just go lunch to try for $27 if you guys don't trust my review more than over 2000 reviews here",0.8916620183792568,0.21448564529418945
2527,"I'm headed here with a group but I've been on a meal replacement diet and literally cannot eat very much in a sitting, like 300 calories. Does anyone know if they will allow me to get a kids plate?",Wicked Spoon,You really have to come w an empty stomach because you'll want to try a little of everything.,0.8902474661800496,0.21448564529418945
2528,"I'm headed here with a group but I've been on a meal replacement diet and literally cannot eat very much in a sitting, like 300 calories. Does anyone know if they will allow me to get a kids plate?",Wicked Spoon,We were here for brunch and I didn't know where to start - so much food!,0.8871713326490794,0.21448564529418945
2529,"I'm headed here with a group but I've been on a meal replacement diet and literally cannot eat very much in a sitting, like 300 calories. Does anyone know if they will allow me to get a kids plate?",Wicked Spoon,I'd eat there again for sure!,0.8808766276154087,0.21448564529418945
2530,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?",Bacchanal Buffet,"Don't be too excited when you get through the line and finally get to pay, there's another line to be seated.",0.8263768746473616,0.3036220073699951
2531,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?",Bacchanal Buffet,"If you're doing the 24r buffet thing, it will be additional $15 to eat at this place.",0.8258555432225926,0.3036220073699951
2532,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?",Bacchanal Buffet,"Seriously, with the hassle of getting in here and after tipping the server well above 20% for a damn buffet, she has the balls to say, ""Now I know it's been over 2 hours here.""",0.8234807365513632,0.3036220073699951
2533,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?",Bacchanal Buffet,"It's 10:30pm at night and obviously I had no intention of eating here at this very moment, I just wanted to scope the place out so I'm not a wandering tourist when I come in tomorrow.",0.8228692175799116,0.3036220073699951
2534,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?",Bacchanal Buffet,I say take the tour start from the back and work your way up $15 express pass worth it if the wait is more than an hour,0.8192268017391873,0.3036220073699951
2535,I'm just trying to come here to eat... omg everything looks amazing.... how can I win a free trip?,Bacchanal Buffet,"If you're a Vegas buffet veteran, I don't think you'll see or eat anything out of the ordinary here.",0.8619366084272096,0.2148592472076416
2536,I'm just trying to come here to eat... omg everything looks amazing.... how can I win a free trip?,Bacchanal Buffet,"It's 10:30pm at night and obviously I had no intention of eating here at this very moment, I just wanted to scope the place out so I'm not a wandering tourist when I come in tomorrow.",0.8604460471765858,0.2148592472076416
2537,I'm just trying to come here to eat... omg everything looks amazing.... how can I win a free trip?,Bacchanal Buffet,Wish we didn't go to Olives and just came here twice instead haha that's how good it is :),0.848211478492901,0.2148592472076416
2538,I'm just trying to come here to eat... omg everything looks amazing.... how can I win a free trip?,Bacchanal Buffet,I'm going to make sure it's worth it,0.8461254329790113,0.2148592472076416
2539,I'm just trying to come here to eat... omg everything looks amazing.... how can I win a free trip?,Bacchanal Buffet,If you're going to pay $50 for dinner you need to think like Anthony Bourdain - don't go what you normally eat go for the meat.,0.8409011598269918,0.2148592472076416
2540,I'm seeing the website says business casual but some reviews are showing casual. Would this be a fun place for a girls night dinner to dress up cute and head to a nice meal?,Mesa Grill,This place is so good I couldn't walk after eating their decadent food,0.8013215994500006,0.22344350814819336
2541,I'm seeing the website says business casual but some reviews are showing casual. Would this be a fun place for a girls night dinner to dress up cute and head to a nice meal?,Mesa Grill,I was happier with going here for lunch oppose to dinner.,0.7995901733082108,0.22344350814819336
2542,I'm seeing the website says business casual but some reviews are showing casual. Would this be a fun place for a girls night dinner to dress up cute and head to a nice meal?,Mesa Grill,You actually get more food for your money for lunch and the Mesa Burger is awesome and only sold for lunch.,0.7829231929388314,0.22344350814819336
2543,I'm seeing the website says business casual but some reviews are showing casual. Would this be a fun place for a girls night dinner to dress up cute and head to a nice meal?,Mesa Grill,"I was a vegetarian for 10 years, now I don't eat red meat, and even I thought there were hardly any options.",0.7827698393061252,0.22344350814819336
2544,I'm seeing the website says business casual but some reviews are showing casual. Would this be a fun place for a girls night dinner to dress up cute and head to a nice meal?,Mesa Grill,I love this place for lunch.,0.7804473375806112,0.22344350814819336
2545,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?,Raku,You're going to need it if you actually want to have dinner here and you'll be grateful because you can dine in one of their few private rooms (for 3-4 people).,0.847274887031312,0.2945244312286377
2546,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?,Raku,Raku is hard to get in but worth it if you are patient enough to wait and have a good taste for great food .,0.8451348828991931,0.2945244312286377
2547,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?,Raku,This is not a kind of place that you hang out for over an hour after you pay!,0.8450805024696431,0.2945244312286377
2548,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?,Raku,If you don't have a reservation go around 12 midnight when the restaurant is less crazy busy.,0.8324578279104721,0.2945244312286377
2549,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?,Raku,"Trust me, it's worth whatever you have to go through to eat here.",0.8274207148561697,0.2945244312286377
2550,I've been reading that you have wait some more after you come back at the time listed on your ticket. What's the point of the ticket then? Can someone explain the process?,Bacchanal Buffet,"If you're staying at the hotel, you can send one of your party to get the ticket and then they will text you if you're almost ready to check in.",0.893275159201729,0.20055532455444336
2551,I've been reading that you have wait some more after you come back at the time listed on your ticket. What's the point of the ticket then? Can someone explain the process?,Bacchanal Buffet,"They don't verify that you put your name down on the wait list so you can probs skip the wait/text procedure, just get in line, and act like you already received your text.",0.8898286361286909,0.20055532455444336
2552,I've been reading that you have wait some more after you come back at the time listed on your ticket. What's the point of the ticket then? Can someone explain the process?,Bacchanal Buffet,"When you get your ticket at the kiosk, don't go too far.",0.8844525135635471,0.20055532455444336
2553,I've been reading that you have wait some more after you come back at the time listed on your ticket. What's the point of the ticket then? Can someone explain the process?,Bacchanal Buffet,"The ticket will tell you when to come back to yet, wait in another line.",0.8819138069071465,0.20055532455444336
2554,I've been reading that you have wait some more after you come back at the time listed on your ticket. What's the point of the ticket then? Can someone explain the process?,Bacchanal Buffet,You can pay $20 to get in the express line which you might want to do if you don't have the patience to wait in line,0.8817173672932129,0.20055532455444336
2555,If I am a guest of the MGM can I use Signature fitness centers?,The Signature at MGM Grand,If you want an exclusive stay in Las Vegas the Signature at the MGM Grand is is first class all the way.,0.7358662574846833,0.20392107963562012
2556,If I am a guest of the MGM can I use Signature fitness centers?,The Signature at MGM Grand,"You are required to valet your car, I'd rather self park.",0.7197878160576556,0.20392107963562012
2557,If I am a guest of the MGM can I use Signature fitness centers?,The Signature at MGM Grand,This time on business but I'll be back!,0.7194483048252907,0.20392107963562012
2558,If I am a guest of the MGM can I use Signature fitness centers?,The Signature at MGM Grand,Don't try checking in at MGM Grand...you can't.,0.7144960506448723,0.20392107963562012
2559,If I am a guest of the MGM can I use Signature fitness centers?,The Signature at MGM Grand,Have the concierge book your show  tickets when you check in- you'll get the best possible tickets with no markups or service charges.,0.7002921825681956,0.20392107963562012
2560,"If I go to the bar area, can I still order food there or I have to have an actual reservation at a table?",Eiffel Tower,"If you want to have the chocolate souffl̩ for dessert, make sure you order it when you order your dinner.",0.8317682717640299,0.20040440559387207
2561,"If I go to the bar area, can I still order food there or I have to have an actual reservation at a table?",Eiffel Tower,You can go to the bar area without a reservation and enjoy my favorite view of Vegas!,0.8200977321106152,0.20040440559387207
2562,"If I go to the bar area, can I still order food there or I have to have an actual reservation at a table?",Eiffel Tower,"If you love a souffl̩ dessert, make sure to ask for the dessert menu early on so you can see your choices and have time for them to cook.....",0.8173423484568886,0.20040440559387207
2563,"If I go to the bar area, can I still order food there or I have to have an actual reservation at a table?",Eiffel Tower,"Their souffl̩s, which you can get at the bar, are good.",0.8168489370228452,0.20040440559387207
2564,"If I go to the bar area, can I still order food there or I have to have an actual reservation at a table?",Eiffel Tower,They have a restaurant week lunch menu....don't know why they're not listed on the website,0.8162457090345627,0.20040440559387207
2565,If I have a TR VIP access card can I skip the line?,Bacchanal Buffet,You can pay $20 to get in the express line which you might want to do if you don't have the patience to wait in line,0.8067056213505748,0.21124815940856934
2566,If I have a TR VIP access card can I skip the line?,Bacchanal Buffet,"They don't verify that you put your name down on the wait list so you can probs skip the wait/text procedure, just get in line, and act like you already received your text.",0.8031023555868185,0.21124815940856934
2567,If I have a TR VIP access card can I skip the line?,Bacchanal Buffet,"Show your Totally Rewards card to get $1 off per person (if you don't have one, walk to the desk and get a comp one during you hour+ wait).",0.8019357514693795,0.21124815940856934
2568,If I have a TR VIP access card can I skip the line?,Bacchanal Buffet,Well if I get in line now.,0.7995650273885369,0.21124815940856934
2569,If I have a TR VIP access card can I skip the line?,Bacchanal Buffet,"If you're staying at the hotel, you can send one of your party to get the ticket and then they will text you if you're almost ready to check in.",0.7992569245743837,0.21124815940856934
2570,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?",Little Miss BBQ,"In case you thought the line might not be too long on a weekday, I showed up at 10:50 am on a Tuesday and there were at least 30 people in line ahead of me.",0.8662017204085812,0.2011721134185791
2571,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?",Little Miss BBQ,They will sell out daily so get here early.,0.8546222509283697,0.2011721134185791
2572,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?",Little Miss BBQ,I can't decide if thus place was 5 stars or if I should just open up a BBQ joint and sell my product either way the place is good food is good,0.8526078360818161,0.2011721134185791
2573,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?",Little Miss BBQ,"If you show up like 330pm, chance are they will be sold out.",0.8503902298129732,0.2011721134185791
2574,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?",Little Miss BBQ,"We got here 15 min before they opened,  been standing in line for two hours,  we haven't even made it inside yet,  and they just put up the sold out sign.",0.8470257232181152,0.2011721134185791
2575,"If I purchased a Fat Tuesday earlier in the day and decided to go to Bacchanal, can I bring my Fat Tuesday in?",Bacchanal Buffet,"The street tacos were so good, I left here more full then I've ever been, that being said, don't go on Sunday, they jack up the lunch price to $44",0.8101377700095783,2.9579684734344482
2576,"If I purchased a Fat Tuesday earlier in the day and decided to go to Bacchanal, can I bring my Fat Tuesday in?",Bacchanal Buffet,Get there EARLY on Friday or Saturday night...we waited one & half hours; but I must say the food was delish!,0.8072484705245634,2.9579684734344482
2577,"If I purchased a Fat Tuesday earlier in the day and decided to go to Bacchanal, can I bring my Fat Tuesday in?",Bacchanal Buffet,Every time that  I'm in Vegas I'll came back.,0.8007414852783195,2.9579684734344482
2578,"If I purchased a Fat Tuesday earlier in the day and decided to go to Bacchanal, can I bring my Fat Tuesday in?",Bacchanal Buffet,"It's 10:30pm at night and obviously I had no intention of eating here at this very moment, I just wanted to scope the place out so I'm not a wandering tourist when I come in tomorrow.",0.7975726975686638,2.9579684734344482
2579,"If I purchased a Fat Tuesday earlier in the day and decided to go to Bacchanal, can I bring my Fat Tuesday in?",Bacchanal Buffet,"Now when I go to any other buffets in town, it's going to suck!",0.7790647245016727,2.9579684734344482
2580,"If I went in for brunch at 2, and stayed until dinner time, are they going to make me pay for the dinner price?",Bacchanal Buffet,I heard you can go at 4 pm and have the option of eating uptil dinner by paying lunch price.,0.9022675583045939,0.3091700077056885
2581,"If I went in for brunch at 2, and stayed until dinner time, are they going to make me pay for the dinner price?",Bacchanal Buffet,Come in around 230pm so you can get dinner for the lunch price.,0.889362567819845,0.3091700077056885
2582,"If I went in for brunch at 2, and stayed until dinner time, are they going to make me pay for the dinner price?",Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.8768710352491592,0.3091700077056885
2583,"If I went in for brunch at 2, and stayed until dinner time, are they going to make me pay for the dinner price?",Bacchanal Buffet,Go at 2:45 and pay $26.99 for lunch but get all the dinner food (dinner starts @ 3 & is $34.99).,0.8740822691934814,0.3091700077056885
2584,"If I went in for brunch at 2, and stayed until dinner time, are they going to make me pay for the dinner price?",Bacchanal Buffet,"Haven't ate a buffet in a while but this one was great, it's a must go, very nice place for dinner.",0.8680241770121008,0.3091700077056885
2585,If someone has allergies is there someone that will help with food choices?  Thank you.,Bacchanal Buffet,If you like salty food this is your go to place!,0.8035089980948983,0.19035005569458008
2586,If someone has allergies is there someone that will help with food choices?  Thank you.,Bacchanal Buffet,"It'll be really hard to eat your money's worth with the food, because the individual dishes aren't pricey enough for.",0.7998015567566158,0.19035005569458008
2587,If someone has allergies is there someone that will help with food choices?  Thank you.,Bacchanal Buffet,"If you want to take a lot of food photos, make sure your phone is charged.",0.7995709976785367,0.19035005569458008
2588,If someone has allergies is there someone that will help with food choices?  Thank you.,Bacchanal Buffet,"If you're doing the 24r buffet thing, it will be additional $15 to eat at this place.",0.7933944022850783,0.19035005569458008
2589,If someone has allergies is there someone that will help with food choices?  Thank you.,Bacchanal Buffet,"Also, if you had your eye on something make sure you you grab it cuz if it runs out it might be replaced with something else.",0.7931349358040669,0.19035005569458008
2590,"If staying at the Signature, will we have access to the MGM grand pool?",The Signature at MGM Grand,If you want an exclusive stay in Las Vegas the Signature at the MGM Grand is is first class all the way.,0.8373023357016337,0.2056281566619873
2591,"If staying at the Signature, will we have access to the MGM grand pool?",The Signature at MGM Grand,For the amount they charge you can stay at one of the nicer/upscale hotels... Like the Cosmopolitan.,0.7757711733386728,0.2056281566619873
2592,"If staying at the Signature, will we have access to the MGM grand pool?",The Signature at MGM Grand,Full time residents of MGM signature can get friends a discount when staying at the hotel :),0.7704103952615692,0.2056281566619873
2593,"If staying at the Signature, will we have access to the MGM grand pool?",The Signature at MGM Grand,You can use all facilities of the MGM and still enjoy a relatively quiet stay.,0.7563439849192538,0.2056281566619873
2594,"If staying at the Signature, will we have access to the MGM grand pool?",The Signature at MGM Grand,"As if that wasn't bad enough, they moved the festivities to the pool where our kids were swimming.",0.7455391252488247,0.2056281566619873
2595,If the buffet closes at 10pm would it be enough time to eat if I went at 9pm?  Does the food stop being served at 10?,Bacchanal Buffet,I heard you can go at 4 pm and have the option of eating uptil dinner by paying lunch price.,0.8760264825292907,0.2848045825958252
2596,If the buffet closes at 10pm would it be enough time to eat if I went at 9pm?  Does the food stop being served at 10?,Bacchanal Buffet,"If you're doing the 24r buffet thing, it will be additional $15 to eat at this place.",0.8717202646786782,0.2848045825958252
2597,If the buffet closes at 10pm would it be enough time to eat if I went at 9pm?  Does the food stop being served at 10?,Bacchanal Buffet,I might be able to eat at midnight.,0.8652034140464739,0.2848045825958252
2598,If the buffet closes at 10pm would it be enough time to eat if I went at 9pm?  Does the food stop being served at 10?,Bacchanal Buffet,Of course wait is long but they close the line at 10pm and pull food at 10:30.,0.8416391753265843,0.2848045825958252
2599,If the buffet closes at 10pm would it be enough time to eat if I went at 9pm?  Does the food stop being served at 10?,Bacchanal Buffet,Then you can eat here for dinner and then brunch the next day!,0.8323009473144078,0.2848045825958252
2600,"If there is a Mayweather fight that weekend, will we be charged holiday pricing?",Bacchanal Buffet,"If you're doing the 24r buffet thing, it will be additional $15 to eat at this place.",0.7526103015555698,0.19948983192443848
2601,"If there is a Mayweather fight that weekend, will we be charged holiday pricing?",Bacchanal Buffet,"There's no line, just about any time you come, and at 7a they don't have everything out yet.",0.7338458519264038,0.19948983192443848
2602,"If there is a Mayweather fight that weekend, will we be charged holiday pricing?",Bacchanal Buffet,It's our go to buffet when we are in Vegas,0.7324988240488965,0.19948983192443848
2603,"If there is a Mayweather fight that weekend, will we be charged holiday pricing?",Bacchanal Buffet,There's something for everyone so you won't be disappointed.,0.7268784999117842,0.19948983192443848
2604,"If there is a Mayweather fight that weekend, will we be charged holiday pricing?",Bacchanal Buffet,If u go during the week there is no lines.,0.7255493721417907,0.19948983192443848
2605,If there's a group of 10 or more at night and we want the open bar is it $45 per person or per group?,High Roller,"It's only a thirty minute ride, I just can't imagine you'd get your money's worth for the open bar.",0.8319223500950222,0.2178962230682373
2606,If there's a group of 10 or more at night and we want the open bar is it $45 per person or per group?,High Roller,"If you can, get a Livingsocial or groupon deal for this!",0.824162439832793,0.2178962230682373
2607,If there's a group of 10 or more at night and we want the open bar is it $45 per person or per group?,High Roller,"& get the ""happy hour"" option for an open bar--all you can drink!",0.816682930380516,0.2178962230682373
2608,If there's a group of 10 or more at night and we want the open bar is it $45 per person or per group?,High Roller,The room has less people so you can be more free to walk around.,0.8165007946110755,0.2178962230682373
2609,If there's a group of 10 or more at night and we want the open bar is it $45 per person or per group?,High Roller,I think this is better to do in the day time because you can actually see more details.,0.8090894323090978,0.2178962230682373
2610,"If we arrive and pay at 2:30pm to get in, will they charge us the lunch or dinner price? How would they differentiate me between people who arrive at 3pm and pay dinner price when I go to get my food?",Bacchanal Buffet,"If you pay before 3:00 you get lunch prices, but they bring out the dinner items!",0.9100313093133329,1.5351028442382812
2611,"If we arrive and pay at 2:30pm to get in, will they charge us the lunch or dinner price? How would they differentiate me between people who arrive at 3pm and pay dinner price when I go to get my food?",Bacchanal Buffet,I heard you can go at 4 pm and have the option of eating uptil dinner by paying lunch price.,0.8994944617552423,1.5351028442382812
2612,"If we arrive and pay at 2:30pm to get in, will they charge us the lunch or dinner price? How would they differentiate me between people who arrive at 3pm and pay dinner price when I go to get my food?",Bacchanal Buffet,Come in around 230pm so you can get dinner for the lunch price.,0.8979359530638392,1.5351028442382812
2613,"If we arrive and pay at 2:30pm to get in, will they charge us the lunch or dinner price? How would they differentiate me between people who arrive at 3pm and pay dinner price when I go to get my food?",Bacchanal Buffet,You'll get the breakfast price with all of the lunch choices if you stay later.,0.8826345677097471,1.5351028442382812
2614,"If we arrive and pay at 2:30pm to get in, will they charge us the lunch or dinner price? How would they differentiate me between people who arrive at 3pm and pay dinner price when I go to get my food?",Bacchanal Buffet,This is where you go when you can't decide what to get for breakfast and lunch.,0.8653945830754961,1.5351028442382812
2615,If we go around 8pm will everything still be fresh and will all the food still be there or will they run out of some stuff?,Bacchanal Buffet,"If you're doing the 24r buffet thing, it will be additional $15 to eat at this place.",0.8863063361610583,0.2031269073486328
2616,If we go around 8pm will everything still be fresh and will all the food still be there or will they run out of some stuff?,Bacchanal Buffet,"There's no line, just about any time you come, and at 7a they don't have everything out yet.",0.8795326238641225,0.2031269073486328
2617,If we go around 8pm will everything still be fresh and will all the food still be there or will they run out of some stuff?,Bacchanal Buffet,"You'll be in for a long wait though, so be prepared.",0.8571935299368499,0.2031269073486328
2618,If we go around 8pm will everything still be fresh and will all the food still be there or will they run out of some stuff?,Bacchanal Buffet,"The street tacos were so good, I left here more full then I've ever been, that being said, don't go on Sunday, they jack up the lunch price to $44",0.8559967443885035,0.2031269073486328
2619,If we go around 8pm will everything still be fresh and will all the food still be there or will they run out of some stuff?,Bacchanal Buffet,Even if you're hungover get there early so you don't have to wait in an extremely long line!!,0.8497564058467596,0.2031269073486328
2620,"If you come for Sunday brunch around 10:30, will they ask you to leave when the seafood lunch starts?",Studio B Buffet,If you want lunch/dinner get here before 2:30pm so you pay lunch prices but get dinner food items!!,0.875320649421673,1.1836886405944824
2621,"If you come for Sunday brunch around 10:30, will they ask you to leave when the seafood lunch starts?",Studio B Buffet,Do not even consider going for Dinner on weekends unless you're getting there before 5 or 6pm.,0.8585533812836851,1.1836886405944824
2622,"If you come for Sunday brunch around 10:30, will they ask you to leave when the seafood lunch starts?",Studio B Buffet,Come in before 10:30am so you also get to eat the lunch buffet at the breakfast buffet price.,0.8464216033464707,1.1836886405944824
2623,"If you come for Sunday brunch around 10:30, will they ask you to leave when the seafood lunch starts?",Studio B Buffet,Don't come here on weekends if you don't want to pay the seafood premium,0.8436949634280722,1.1836886405944824
2624,"If you come for Sunday brunch around 10:30, will they ask you to leave when the seafood lunch starts?",Studio B Buffet,Come during lunch time on Fridays before they start raising their price for seafood dinner!,0.8402519627440833,1.1836886405944824
2625,"If you have a group of 10, will they split your check per person?",HEXX kitchen + bar,"If you play MyVegas slots, you can use the points to get two for one cocktails.",0.7919757193761034,0.20713448524475098
2626,"If you have a group of 10, will they split your check per person?",HEXX kitchen + bar,"Pick up the Groupon and get the red sangria, you'll be glad you did.",0.7801177985372516,0.20713448524475098
2627,"If you have a group of 10, will they split your check per person?",HEXX kitchen + bar,"Look out for the CNF fee and the Garlic Bread charge, they will not let you know ahead of time.",0.7356751119683755,0.20713448524475098
2628,"If you have a group of 10, will they split your check per person?",HEXX kitchen + bar,If you're sensitive to uncomfortable chairs then don't request the patio lol!,0.7265411264675279,0.20713448524475098
2629,"If you have a group of 10, will they split your check per person?",HEXX kitchen + bar,"Best mimosas ever, and you can't go wrong with the Hexx benedict.",0.7135689285766944,0.20713448524475098
2630,If you have a reservation through open table where do you go?,Bacchanal Buffet,"If you're staying at the hotel, you can send one of your party to get the ticket and then they will text you if you're almost ready to check in.",0.8570681631081373,0.19977545738220215
2631,If you have a reservation through open table where do you go?,Bacchanal Buffet,"When you get your ticket at the kiosk, don't go too far.",0.8513801531276518,0.19977545738220215
2632,If you have a reservation through open table where do you go?,Bacchanal Buffet,If you're going to pay $50 for dinner you need to think like Anthony Bourdain - don't go what you normally eat go for the meat.,0.8455066019273402,0.19977545738220215
2633,If you have a reservation through open table where do you go?,Bacchanal Buffet,"If you're a Vegas buffet veteran, I don't think you'll see or eat anything out of the ordinary here.",0.8432206201213638,0.19977545738220215
2634,If you have a reservation through open table where do you go?,Bacchanal Buffet,You can pay $20 to get in the express line which you might want to do if you don't have the patience to wait in line,0.8325840386963563,0.19977545738220215
2635,If you stay at the MGM signature do you have access to the mgm pool?,The Signature at MGM Grand,"If you're not driving, make sure you stay in tower 1!",0.8229177350547267,0.20178890228271484
2636,If you stay at the MGM signature do you have access to the mgm pool?,The Signature at MGM Grand,If you want an exclusive stay in Las Vegas the Signature at the MGM Grand is is first class all the way.,0.8177393455048304,0.20178890228271484
2637,If you stay at the MGM signature do you have access to the mgm pool?,The Signature at MGM Grand,You can use all facilities of the MGM and still enjoy a relatively quiet stay.,0.8067281952644492,0.20178890228271484
2638,If you stay at the MGM signature do you have access to the mgm pool?,The Signature at MGM Grand,For the amount they charge you can stay at one of the nicer/upscale hotels... Like the Cosmopolitan.,0.8014182808405537,0.20178890228271484
2639,If you stay at the MGM signature do you have access to the mgm pool?,The Signature at MGM Grand,Love this hotel because it doesn't take forever to get in and out of your hotel room (no casino).,0.7854637759626755,0.20178890228271484
2640,If you're close at 10 pm will we be able to get in at 9:50 pm?,Bacchanal Buffet,"If you're doing the 24r buffet thing, it will be additional $15 to eat at this place.",0.8435805692345852,0.9679760932922363
2641,If you're close at 10 pm will we be able to get in at 9:50 pm?,Bacchanal Buffet,I might be able to eat at midnight.,0.8256354788741802,0.9679760932922363
2642,If you're close at 10 pm will we be able to get in at 9:50 pm?,Bacchanal Buffet,"If you're staying at the hotel, you can send one of your party to get the ticket and then they will text you if you're almost ready to check in.",0.8240698473020204,0.9679760932922363
2643,If you're close at 10 pm will we be able to get in at 9:50 pm?,Bacchanal Buffet,"Just come at a really off hour, or budget at least 2-3 hours of your day to try to get in here.",0.8185234128922392,0.9679760932922363
2644,If you're close at 10 pm will we be able to get in at 9:50 pm?,Bacchanal Buffet,There is a huge line if you come after 1230 noon!,0.8140359545300846,0.9679760932922363
2645,If your are not there to see a specific DJ how much is the entrance charge?,Hakkasan Nightclub,"Yep that's right not auto gratuity, not service charge,  TAX, how they can charge you more then they're required to pay I don't know.",0.864516365829382,0.2073838710784912
2646,If your are not there to see a specific DJ how much is the entrance charge?,Hakkasan Nightclub,"If you're not on the dance floor where all the people are, it's FREEZING!",0.8533963710924258,0.2073838710784912
2647,If your are not there to see a specific DJ how much is the entrance charge?,Hakkasan Nightclub,"If you go to the 3rd floor and don't have VIP, you can't see the DJ booth.",0.844135387426996,0.2073838710784912
2648,If your are not there to see a specific DJ how much is the entrance charge?,Hakkasan Nightclub,"If you're going to see Steve Aoki there, he is an amazing performer but if you're on the dancefloor, be warned that it becomes super slippery from all the champagne and sheet cakes he throws into the crowd",0.8376567908607905,0.2073838710784912
2649,If your are not there to see a specific DJ how much is the entrance charge?,Hakkasan Nightclub,Only photo required is your ID checked at the door to make sure it's you and that you're 21+.,0.8328307567538419,0.2073838710784912
2650,"In Groupon There is a certain offer that says in the fine print the promotional value expires oct 1 but the amount paid doesn't not expire, my question is if I buy it will I be able to use it when I go in November?",Bacchanal Buffet,"I'd also suggest tipping when you pay in the beginning, the servers will see that you did on the bill, or leave cash tip.",0.8603992729356399,0.21294641494750977
2651,"In Groupon There is a certain offer that says in the fine print the promotional value expires oct 1 but the amount paid doesn't not expire, my question is if I buy it will I be able to use it when I go in November?",Bacchanal Buffet,But it was definitely not worth the $72 I paid when I tried it!,0.8576992983284112,0.21294641494750977
2652,"In Groupon There is a certain offer that says in the fine print the promotional value expires oct 1 but the amount paid doesn't not expire, my question is if I buy it will I be able to use it when I go in November?",Bacchanal Buffet,"If not, it's still worth the wait the wait in my opinion.",0.8431707649252306,0.21294641494750977
2653,"In Groupon There is a certain offer that says in the fine print the promotional value expires oct 1 but the amount paid doesn't not expire, my question is if I buy it will I be able to use it when I go in November?",Bacchanal Buffet,"There's no line, just about any time you come, and at 7a they don't have everything out yet.",0.8404819293965602,0.21294641494750977
2654,"In Groupon There is a certain offer that says in the fine print the promotional value expires oct 1 but the amount paid doesn't not expire, my question is if I buy it will I be able to use it when I go in November?",Bacchanal Buffet,"Don't be too excited when you get through the line and finally get to pay, there's another line to be seated.",0.8349829211337819,0.21294641494750977
