,question,business,answer,similarity,execution_time_in_sec,human_rating
2710,Is buffet more on Easter?,Bacchanal Buffet,BUFFET,0.794469348624226,4.74168539047241,
2711,Is buffet more on Easter?,Bacchanal Buffet,than most buffets,0.77416523286069,4.74168539047241,
2712,Is buffet more on Easter?,Bacchanal Buffet,?,0.7562152117081871,4.74168539047241,
2713,Is buffet more on Easter?,Bacchanal Buffet,a great buffet,0.755378662249152,4.74168539047241,
2714,Is buffet more on Easter?,Bacchanal Buffet,Holiday buffet is approx $60+ and the food,0.7534819830985071,4.74168539047241,
2715,Is christina wilson still the head chef?,Gordon Ramsay Steak,a picture with the executive chef christina,0.7065468737590401,2.93604063987732,
2716,Is christina wilson still the head chef?,Gordon Ramsay Steak,a little bit,0.701512585813738,2.93604063987732,
2717,Is christina wilson still the head chef?,Gordon Ramsay Steak,head chef for the restaurant,0.692344620985862,2.93604063987732,
2718,Is christina wilson still the head chef?,Gordon Ramsay Steak,"No, the celebrity chef's food is still wonderful -- no change there.",0.6791375659482479,2.93604063987732,
2719,Is christina wilson still the head chef?,Gordon Ramsay Steak,!,0.678383589382249,2.93604063987732,
2720,Is coming here just desert and wine around 7pm acceptable?,Eiffel Tower,"you WILL enjoy the view, the wine is decent, and the restaurant can add a memorable event to an already very nice night",0.7464558766519499,2.0420958995819096,
2721,Is coming here just desert and wine around 7pm acceptable?,Eiffel Tower,I recommend going to dinner around 7:00,0.7440032664878,2.0420958995819096,
2722,Is coming here just desert and wine around 7pm acceptable?,Eiffel Tower,perfect and fresh,0.742092644699927,2.0420958995819096,
2723,Is coming here just desert and wine around 7pm acceptable?,Eiffel Tower,light and fluffy on the outside with a warm filling that just oozes out when you cut into it,0.739574739851695,2.0420958995819096,
2724,Is coming here just desert and wine around 7pm acceptable?,Eiffel Tower,on some wine,0.7384440201691991,2.0420958995819096,
2725,"Is crab legs available for brunch today, Sun, 9/16?",The Buffet at Bellagio,steak tartar,0.7631962394546309,3.38803029060364,
2726,"Is crab legs available for brunch today, Sun, 9/16?",The Buffet at Bellagio,Dinner starts at 4PM so I waited around for the ultimate feast of snow crab legs and sushi at the lunch price,0.7557915149682991,3.38803029060364,
2727,"Is crab legs available for brunch today, Sun, 9/16?",The Buffet at Bellagio,Lunch,0.753030743408997,3.38803029060364,
2728,"Is crab legs available for brunch today, Sun, 9/16?",The Buffet at Bellagio,"heat it up for you

flank steak - tasty",0.743863785350369,3.38803029060364,
2729,"Is crab legs available for brunch today, Sun, 9/16?",The Buffet at Bellagio,No king crab legs at brunch.,0.7416009017473949,3.38803029060364,
2730,Is crab served at brunch during the week?,Wicked Spoon,Went,0.8052992401801079,4.11484026908875,
2731,Is crab served at brunch during the week?,Wicked Spoon,ate here everyday either for brunch or dinner,0.790098829513582,4.11484026908875,
2732,Is crab served at brunch during the week?,Wicked Spoon,?,0.7782622250466651,4.11484026908875,
2733,Is crab served at brunch during the week?,Wicked Spoon,Tried Wicked Spoon,0.7742034457977509,4.11484026908875,
2734,Is crab served at brunch during the week?,Wicked Spoon,I ended up at the Wicked Spoon on Friday night for dinner and Sunday,0.7734481362297779,4.11484026908875,
2735,Is downtown really infested with Grasshoppers right now?,Fremont Street Experience,fly around the streets of Las Vegas,0.7361532597751459,1.9611520767211896,
2736,Is downtown really infested with Grasshoppers right now?,Fremont Street Experience,If you're in Vegas and not into the whole get wasted at a club crowded with sweaty,0.731962236994311,1.9611520767211896,
2737,Is downtown really infested with Grasshoppers right now?,Fremont Street Experience,one big block of litted up  very old hotels with a lot of trashy people around there's usually a live band,0.7314451225339951,1.9611520767211896,
2738,Is downtown really infested with Grasshoppers right now?,Fremont Street Experience,in costume for tips,0.728997166055011,1.9611520767211896,
2739,Is downtown really infested with Grasshoppers right now?,Fremont Street Experience,"fan of today, and flower power covered Beetles and people with bell-bottoms with long hair",0.727218650152162,1.9611520767211896,
2740,Is happy hour still 4-7? Drinks on happy hour also? Party of 8-10 need reservations?,Soho Japanese Restaurant,$5.,0.80300548548235,2.66634917259216,
2741,Is happy hour still 4-7? Drinks on happy hour also? Party of 8-10 need reservations?,Soho Japanese Restaurant,tried some happy hour specials,0.7706328961410509,2.66634917259216,
2742,Is happy hour still 4-7? Drinks on happy hour also? Party of 8-10 need reservations?,Soho Japanese Restaurant,They have a $5 happy hour menu,0.7489578649183799,2.66634917259216,
2743,Is happy hour still 4-7? Drinks on happy hour also? Party of 8-10 need reservations?,Soho Japanese Restaurant,you can make reservations during happy hour,0.74831818661227,2.66634917259216,
2744,Is happy hour still 4-7? Drinks on happy hour also? Party of 8-10 need reservations?,Soho Japanese Restaurant,!,0.747973366408332,2.66634917259216,
2745,Is it All You Can Eat?,Gangnam Asian BBQ Dining,Granted it's not All You Can eat.,0.8763032562561691,1.79911136627197,
2746,Is it All You Can Eat?,Gangnam Asian BBQ Dining,Come here and eat if you can!,0.765956324852293,1.79911136627197,
2747,Is it All You Can Eat?,Gangnam Asian BBQ Dining,Don't fool yourself,0.759410171466167,1.79911136627197,
2748,Is it All You Can Eat?,Gangnam Asian BBQ Dining,No all you can eat.,0.749124517887489,1.79911136627197,
2749,Is it All You Can Eat?,Gangnam Asian BBQ Dining,Are you kidding me?,0.74791565701476,1.79911136627197,
2750,Is it a buffet?,Gen Korean BBQ House,The foods are delicious and it is like buffet,0.7490072010746228,1.92961931228638,
2751,Is it a buffet?,Gen Korean BBQ House,Price is just right for the buffet,0.7352909689962069,1.92961931228638,
2752,Is it a buffet?,Gen Korean BBQ House,Dinner is $25/pp and I think lunch is $15/pp.,0.730729321401515,1.92961931228638,
2753,Is it a buffet?,Gen Korean BBQ House,Lunch buffet,0.7286176472688749,1.92961931228638,
2754,Is it a buffet?,Gen Korean BBQ House,korean buffet,0.7200923036008342,1.92961931228638,
2755,Is it a good idea to make a reservation here?,Gordon Ramsay Steak,you make a reservation,0.8274743750097109,2.9183504581451403,
2756,Is it a good idea to make a reservation here?,Gordon Ramsay Steak,heaven,0.824367031715997,2.9183504581451403,
2757,Is it a good idea to make a reservation here?,Gordon Ramsay Steak,You need to make a reservation,0.8179099062626679,2.9183504581451403,
2758,Is it a good idea to make a reservation here?,Gordon Ramsay Steak,hard to get a good time reservation,0.8140885964813229,2.9183504581451403,
2759,Is it a good idea to make a reservation here?,Gordon Ramsay Steak,My boyfriend and I had 4:30 reservation,0.7999950113689059,2.9183504581451403,
2760,Is it busy / have long wait lines during Sunday dinner 4-5 pm? Recommend Sunday or Monday dinner to avoid long lines?,Bacchanal Buffet,"avoid to wait for 3hours in line, we go at eary morning for brunch in xmas holiday",0.826423981200941,5.36125493049622,
2761,Is it busy / have long wait lines during Sunday dinner 4-5 pm? Recommend Sunday or Monday dinner to avoid long lines?,Bacchanal Buffet,avoid the long lines,0.8230404963185219,5.36125493049622,
2762,Is it busy / have long wait lines during Sunday dinner 4-5 pm? Recommend Sunday or Monday dinner to avoid long lines?,Bacchanal Buffet,Although the lines are long during lunch and dinner hours,0.8159636606418079,5.36125493049622,
2763,Is it busy / have long wait lines during Sunday dinner 4-5 pm? Recommend Sunday or Monday dinner to avoid long lines?,Bacchanal Buffet,Go,0.8094517451415258,5.36125493049622,
2764,Is it busy / have long wait lines during Sunday dinner 4-5 pm? Recommend Sunday or Monday dinner to avoid long lines?,Bacchanal Buffet,We tried to go for dinner Monday before Christmas and the line was 3 1/2 hours long.,0.8074470772357529,5.36125493049622,
2765,Is it busy during brunch?,Meat & Potatoes,now dinner,0.7636963114270079,1.81263852119446,
2766,Is it busy during brunch?,Meat & Potatoes,"Whether it's brunch, lunch or dinner",0.7488330710016909,1.81263852119446,
2767,Is it busy during brunch?,Meat & Potatoes,Went,0.7475625443271129,1.81263852119446,
2768,Is it busy during brunch?,Meat & Potatoes,It is a great place for a post-work drink,0.7469501084774129,1.81263852119446,
2769,Is it busy during brunch?,Meat & Potatoes,surely not any busier than any other Sunday,0.741692847678591,1.81263852119446,
2770,Is it dog friendly?,Four Peaks Brewing,not friendly on the dog patio,0.748040144184563,1.84065747261047,
2771,Is it dog friendly?,Four Peaks Brewing,NOT a dog friendly patio- we get there and dogs need to be on the outside of the fence,0.7076442663196129,1.84065747261047,
2772,Is it dog friendly?,Four Peaks Brewing,change your website,0.692926315265266,1.84065747261047,
2773,Is it dog friendly?,Four Peaks Brewing,it easy to eat here,0.672121372181838,1.84065747261047,
2774,Is it dog friendly?,Four Peaks Brewing,Everyone is very friendly.,0.667916504747558,1.84065747261047,
2775,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.,The Buffet at Bellagio,they are all the same.,0.7991015811811009,5.81531476974487,
2776,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.,The Buffet at Bellagio,they just aren't good.,0.791966677988006,5.81531476974487,
2777,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.,The Buffet at Bellagio,the place is massive so it's not like we could really see any of them.,0.791347933498106,5.81531476974487,
2778,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.,The Buffet at Bellagio,there is a lot to choose from here,0.784367522153051,5.81531476974487,
2779,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.,The Buffet at Bellagio,different shifts,0.783787552632052,5.81531476974487,
2780,Is it hard to get a cab after you eat?,The Peppermill Restaurant & Fireside Lounge,then cab it home as the sun comes up,0.837093213348586,2.13787388801575,
2781,Is it hard to get a cab after you eat?,The Peppermill Restaurant & Fireside Lounge,I have to drive 4 hours away to see you- to taste you,0.830772801133706,2.13787388801575,
2782,Is it hard to get a cab after you eat?,The Peppermill Restaurant & Fireside Lounge,little pricey,0.827607565431995,2.13787388801575,
2783,Is it hard to get a cab after you eat?,The Peppermill Restaurant & Fireside Lounge,You must get a drink in the bar,0.827234394507988,2.13787388801575,
2784,Is it hard to get a cab after you eat?,The Peppermill Restaurant & Fireside Lounge,Price seems a bit high at first but then you get your meal and you can see why.,0.8216143436466229,2.13787388801575,
2785,Is it in the strip?,"South Point Hotel, Casino & Spa",Going to the strip,0.8669352922798871,1.7932336330413798,
2786,Is it in the strip?,"South Point Hotel, Casino & Spa",it's way out from the strip,0.8304047687079961,1.7932336330413798,
2787,Is it in the strip?,"South Point Hotel, Casino & Spa",?,0.823740527063466,1.7932336330413798,
2788,Is it in the strip?,"South Point Hotel, Casino & Spa",it was nice to kind of be away from the chaos of the strip,0.815525551119685,1.7932336330413798,
2789,Is it in the strip?,"South Point Hotel, Casino & Spa",an off the strip casino/hotel,0.81392494375587,1.7932336330413798,
2790,Is it recommended to make a reservation for brunch on Sundays? Is it possible to just walk in? We are arriving that day and not completely sure what time we will be able to get there.,LAVO Italian Restaurant & Lounge,"it's a good place to start out at, but it's not a place that you'll stay all night at, unless you have a table",0.909688037220799,1.87715005874634,
2791,Is it recommended to make a reservation for brunch on Sundays? Is it possible to just walk in? We are arriving that day and not completely sure what time we will be able to get there.,LAVO Italian Restaurant & Lounge,a line for the rest room,0.906125746149616,1.87715005874634,
2792,Is it recommended to make a reservation for brunch on Sundays? Is it possible to just walk in? We are arriving that day and not completely sure what time we will be able to get there.,LAVO Italian Restaurant & Lounge,one of the greatest meatballs on the strip,0.904984006363938,1.87715005874634,
2793,Is it recommended to make a reservation for brunch on Sundays? Is it possible to just walk in? We are arriving that day and not completely sure what time we will be able to get there.,LAVO Italian Restaurant & Lounge,to reserve the space or you just have to do so many months in advance,0.904574120208163,1.87715005874634,
2794,Is it recommended to make a reservation for brunch on Sundays? Is it possible to just walk in? We are arriving that day and not completely sure what time we will be able to get there.,LAVO Italian Restaurant & Lounge,I highly recommend Lavo if you are in Vegas - especially for a date night but I did see several tables of what I will assume were girl's night out and it would be a perfect spot for that and groups,0.902371535925746,1.87715005874634,
2795,Is it same price for children?,Bacchanal Buffet,it worth the price,0.839309086850003,4.800764322280879,
2796,Is it same price for children?,Bacchanal Buffet,$35 I believe,0.813953892202927,4.800764322280879,
2797,Is it same price for children?,Bacchanal Buffet,It's around 50 dollars for an adult,0.8117175259200721,4.800764322280879,
2798,Is it same price for children?,Bacchanal Buffet,it worth the high price and the wait,0.8032093446267969,4.800764322280879,
2799,Is it same price for children?,Bacchanal Buffet,it worth the wait and price - yes,0.795462732063384,4.800764322280879,
2800,Is it still all you can drink for the prime rib brunch on a Friday?,Studio B Buffet,The price for lunch was $15.99 which isn't bad for an all you can eat and all you can drink buffet,0.883257530803404,2.31429529190063,
2801,Is it still all you can drink for the prime rib brunch on a Friday?,Studio B Buffet,don't expect good quality wines,0.8757000050761821,2.31429529190063,
2802,Is it still all you can drink for the prime rib brunch on a Friday?,Studio B Buffet,dinner - score,0.874473435465478,2.31429529190063,
2803,Is it still all you can drink for the prime rib brunch on a Friday?,Studio B Buffet,all you can drink wine and beer are included with your meal,0.872577864654878,2.31429529190063,
2804,Is it still all you can drink for the prime rib brunch on a Friday?,Studio B Buffet,"wait a coffee bar that makes lattes, capacinos and more includiing alcoholic coffee drinks",0.869473141239979,2.31429529190063,
2805,Is it the same price for a 4 year old?,Bacchanal Buffet,charged my 9 year old the same adult price,0.843442199251188,4.92507553100586,
2806,Is it the same price for a 4 year old?,Bacchanal Buffet,The price,0.8069949861672578,4.92507553100586,
2807,Is it the same price for a 4 year old?,Bacchanal Buffet,$60 a person which is a bit over priced,0.801410066227933,4.92507553100586,
2808,Is it the same price for a 4 year old?,Bacchanal Buffet,cheaper,0.8005437608426608,4.92507553100586,
2809,Is it the same price for a 4 year old?,Bacchanal Buffet,it worth the high price and the wait,0.8000062844667271,4.92507553100586,
2810,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?,Bally's Las Vegas Hotel & Casino,waiting in line,0.8220074806086659,2.04846096038818,
2811,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?,Bally's Las Vegas Hotel & Casino,booked a regular room,0.818878901646054,2.04846096038818,
2812,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?,Bally's Las Vegas Hotel & Casino,more than the rule and a work in progress,0.81457074001184,2.04846096038818,
2813,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?,Bally's Las Vegas Hotel & Casino,much nicer hotel for the same price,0.8144478869019809,2.04846096038818,
2814,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?,Bally's Las Vegas Hotel & Casino,The room was less than luxurious,0.8108505759659809,2.04846096038818,
2815,Is it wheelchair accessible?,High Roller,everything is accessible and the staff stops the cars so wheelchairs,0.758791300275765,1.70646452903748,
2816,Is it wheelchair accessible?,High Roller,handicap accessible,0.6650685329617521,1.70646452903748,
2817,Is it wheelchair accessible?,High Roller,by no means a thrill ride and visually its very calm and pleasant,0.657786624885177,1.70646452903748,
2818,Is it wheelchair accessible?,High Roller,My dad who is in a wheelchair,0.6047481665276371,1.70646452903748,
2819,Is it wheelchair accessible?,High Roller,The pods don't stop moving (unless someone in your group/party uses a wheelchair,0.600933366819764,1.70646452903748,
2820,Is king crab available during weekday dinner?,Bacchanal Buffet,King crab was available for dinner,0.8333416955314921,4.96350431442261,
2821,Is king crab available during weekday dinner?,Bacchanal Buffet,?,0.796954195356998,4.96350431442261,
2822,Is king crab available during weekday dinner?,Bacchanal Buffet,Bellagio serves king crab every night for dinner,0.793823302263901,4.96350431442261,
2823,Is king crab available during weekday dinner?,Bacchanal Buffet,Bellagio buffet has great selections,0.767103981613943,4.96350431442261,
2824,Is king crab available during weekday dinner?,Bacchanal Buffet,"there is never any king crab, and snow crab only on weekends or some dinners",0.751822055855184,4.96350431442261,
2825,Is making a reservation recommended for sundays?,HEXX kitchen + bar,What's the point of a reservation if our table isn't ready?,0.641282508968449,1.55262875556946,
2826,Is making a reservation recommended for sundays?,HEXX kitchen + bar,reservation for sugar factory,0.635226420691944,1.55262875556946,
2827,Is making a reservation recommended for sundays?,HEXX kitchen + bar,Checking in for our reservation was easy and got seated right away,0.6347553282790981,1.55262875556946,
2828,Is making a reservation recommended for sundays?,HEXX kitchen + bar,parking policy 45-minutes after someone makes a reservation because of its parking policy,0.631999989521967,1.55262875556946,
2829,Is making a reservation recommended for sundays?,HEXX kitchen + bar,to make a reservation in advance,0.62852650567662,1.55262875556946,
2830,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.,Le Thai,open seating waiting,0.8410007780823641,1.7690317630767802,
2831,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.,Le Thai,me put my name on a waiting list,0.825113375405312,1.7690317630767802,
2832,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.,Le Thai,it must be where they put the wierdys,0.821546735750787,1.7690317630767802,
2833,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.,Le Thai,in our order for the fried banana's,0.8197276110433499,1.7690317630767802,
2834,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.,Le Thai,"Thankfully, the manager gave me a free meal",0.819261898322067,1.7690317630767802,
2835,Is pool open in October? Also how far from strip?,"South Point Hotel, Casino & Spa",far the location is from the middle of the strip,0.7967592588221141,1.71221995353699,
2836,Is pool open in October? Also how far from strip?,"South Point Hotel, Casino & Spa",slightly off the strip,0.786857201684662,1.71221995353699,
2837,Is pool open in October? Also how far from strip?,"South Point Hotel, Casino & Spa",far from the strip,0.783684830133797,1.71221995353699,
2838,Is pool open in October? Also how far from strip?,"South Point Hotel, Casino & Spa",pool area,0.776060392798307,1.71221995353699,
2839,Is pool open in October? Also how far from strip?,"South Point Hotel, Casino & Spa",pretty nice to wind down after spending the day on the strip.,0.7728761275784392,1.71221995353699,
2840,Is possible to make reservations?,Studio B Buffet,?,0.7408833810381229,2.0594673156738303,
2841,Is possible to make reservations?,Studio B Buffet,"they take reservations, how ever it's incorrect",0.675052858753142,2.0594673156738303,
2842,Is possible to make reservations?,Studio B Buffet,I think they take reservations,0.65262325930748,2.0594673156738303,
2843,Is possible to make reservations?,Studio B Buffet,"they charge $200, on top of the price per head",0.633974795103178,2.0594673156738303,
2844,Is possible to make reservations?,Studio B Buffet,it a bit of a drive,0.631903635762598,2.0594673156738303,
2845,Is prime rib at the lunch buffet?,The Buffet at Bellagio,Went to this buffet for lunch,0.8129754736228001,2.74489998817444,
2846,Is prime rib at the lunch buffet?,The Buffet at Bellagio,"Went for the lunch buffet, $24/pp.",0.8124479032070542,2.74489998817444,
2847,Is prime rib at the lunch buffet?,The Buffet at Bellagio,For dinner,0.812211375726102,2.74489998817444,
2848,Is prime rib at the lunch buffet?,The Buffet at Bellagio,The prime rib was all that was good at the Bellagio buffet,0.810135487773121,2.74489998817444,
2849,Is prime rib at the lunch buffet?,The Buffet at Bellagio,served prime rib,0.80456711034116,2.74489998817444,
2850,Is self parking fee charged to customers of this restaurant?,Eiffel Tower,self parking deck,0.70281783154455,1.86488604545593,
2851,Is self parking fee charged to customers of this restaurant?,Eiffel Tower,Parked over at the bally/paris self parking,0.6613355432236421,1.86488604545593,
2852,Is self parking fee charged to customers of this restaurant?,Eiffel Tower,so skimping on the valet tip,0.6322112923223578,1.86488604545593,
2853,Is self parking fee charged to customers of this restaurant?,Eiffel Tower,The pricing is not out-of-bounds for this level of restaurant,0.630424314375434,1.86488604545593,
2854,Is self parking fee charged to customers of this restaurant?,Eiffel Tower,I recommend parking with the valet service at Paris.,0.626760155631459,1.86488604545593,
2855,Is smoking allowed inside?,The Peppermill Restaurant & Fireside Lounge,through your lungs in the form of a cigarette,0.6924838429007061,2.13148522377014,
2856,Is smoking allowed inside?,The Peppermill Restaurant & Fireside Lounge,"away at the bar, the low ceilings can make the smoke pretty oppressive",0.679807475742389,2.13148522377014,
2857,Is smoking allowed inside?,The Peppermill Restaurant & Fireside Lounge,"like all the vegas casinos,  they let you smoke inside",0.644964734024088,2.13148522377014,
2858,Is smoking allowed inside?,The Peppermill Restaurant & Fireside Lounge,smoking,0.636800732735305,2.13148522377014,
2859,Is smoking allowed inside?,The Peppermill Restaurant & Fireside Lounge,a cocktail,0.613937906487474,2.13148522377014,
2860,Is smoking prohibited in or around the building?,The Peppermill Restaurant & Fireside Lounge,"away at the bar, the low ceilings can make the smoke pretty oppressive",0.7392537043089309,2.1217451095581,
2861,Is smoking prohibited in or around the building?,The Peppermill Restaurant & Fireside Lounge,through your lungs in the form of a cigarette,0.7225408803118659,2.1217451095581,
2862,Is smoking prohibited in or around the building?,The Peppermill Restaurant & Fireside Lounge,constantly open,0.6998294371579761,2.1217451095581,
2863,Is smoking prohibited in or around the building?,The Peppermill Restaurant & Fireside Lounge,Staff even got mad for two of our group smoking,0.691710455663885,2.1217451095581,
2864,Is smoking prohibited in or around the building?,The Peppermill Restaurant & Fireside Lounge,Across the street you can get a souvenir  or go McDonalds,0.680560476686333,2.1217451095581,
2865,Is the Chili's still there?,Charlotte Douglas International Airport,I have never heard of such a thing before but maybe airport Chili's is different than normal Chili's because Sean always raves about Chili's burgers,0.799628863849345,1.6413283348083505,
2866,Is the Chili's still there?,Charlotte Douglas International Airport,It would be easy to stop at Chili's,0.79333869279262,1.6413283348083505,
2867,Is the Chili's still there?,Charlotte Douglas International Airport,The Chili's was kind of blah,0.776679028285918,1.6413283348083505,
2868,Is the Chili's still there?,Charlotte Douglas International Airport,Starbucks is everywhere and there is even a pinkberry,0.772722673287393,1.6413283348083505,
2869,Is the Chili's still there?,Charlotte Douglas International Airport,?,0.7555347795527629,1.6413283348083505,
2870,Is the Crawfish flown in fresh from Louisiana?,Hot N Juicy Crawfish,I thought the crawfish were brought in from Louisiana.,0.830516237949484,2.5180699825286896,
2871,Is the Crawfish flown in fresh from Louisiana?,Hot N Juicy Crawfish,cooked perfectly and did in fact taste,0.7690503362109259,2.5180699825286896,
2872,Is the Crawfish flown in fresh from Louisiana?,Hot N Juicy Crawfish,we are away from the shore,0.764479588816607,2.5180699825286896,
2873,Is the Crawfish flown in fresh from Louisiana?,Hot N Juicy Crawfish,fresh.,0.7613053251966171,2.5180699825286896,
2874,Is the Crawfish flown in fresh from Louisiana?,Hot N Juicy Crawfish,spicy crawfish,0.7587045127880431,2.5180699825286896,
2875,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET",The Buffet at Bellagio,I prefer my Crab Legs to be warm,0.822226949572784,2.84386396408081,
2876,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET",The Buffet at Bellagio,King crab legs that they will steam,0.815985807764236,2.84386396408081,
2877,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET",The Buffet at Bellagio,cold/frozen,0.815289422072946,2.84386396408081,
2878,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET",The Buffet at Bellagio,take note,0.8150410748317041,2.84386396408081,
2879,"Is the King Crab Legs served cold, and can they steam it for you?
thanks... ET",The Buffet at Bellagio,a plate of crab legs,0.8076500540092499,2.84386396408081,
2880,Is the Seafood Pho made with seafood broth or chicken/beef broth? I realize traditionally it's made with beef- but what  about this restaurant in particular?,Pho Kim Long,overall the pho is a good balance,0.868503838772734,6.3220729827880895,2.0
2881,Is the Seafood Pho made with seafood broth or chicken/beef broth? I realize traditionally it's made with beef- but what  about this restaurant in particular?,Pho Kim Long,Pho Kim Long's broth,0.864270757549152,6.3220729827880895,3.0
2882,Is the Seafood Pho made with seafood broth or chicken/beef broth? I realize traditionally it's made with beef- but what  about this restaurant in particular?,Pho Kim Long,a lot of meat,0.864065381798664,6.3220729827880895,1.0
2883,Is the Seafood Pho made with seafood broth or chicken/beef broth? I realize traditionally it's made with beef- but what  about this restaurant in particular?,Pho Kim Long,a vermicelli noodle soupy have good pho,0.861042860483851,6.3220729827880895,1.0
2884,Is the Seafood Pho made with seafood broth or chicken/beef broth? I realize traditionally it's made with beef- but what  about this restaurant in particular?,Pho Kim Long,sits in kettles like they do at Pho 999s,0.8589233574094259,6.3220729827880895,1.0
2885,Is the USO located near the gates after you go through Securety?,Charlotte Douglas International Airport,"If the airport is crowded, go to the ends to go through security",0.757477685369018,1.98781275749206,
2886,Is the USO located near the gates after you go through Securety?,Charlotte Douglas International Airport,I was in a rush to get to my gate so I utilized to moving walkways,0.7503541892576892,1.98781275749206,
2887,Is the USO located near the gates after you go through Securety?,Charlotte Douglas International Airport,I fly US air( or the New American ) 70 perent of the time I conenect through Charlotte,0.7503467647409959,1.98781275749206,
2888,Is the USO located near the gates after you go through Securety?,Charlotte Douglas International Airport,free seating even when the downstairs chairs are all taken,0.7439139288391909,1.98781275749206,
2889,Is the USO located near the gates after you go through Securety?,Charlotte Douglas International Airport,air traffic control,0.7376582402483169,1.98781275749206,
2890,Is the all you can drink for an additional $15 available all the time or only certain times?,Bacchanal Buffet,if you want unlimited alcohol it's an extra 15$ per person,0.870083473304203,4.843326807022099,
2891,Is the all you can drink for an additional $15 available all the time or only certain times?,Bacchanal Buffet,if you're looking for a larger selection,0.866879871813785,4.843326807022099,
2892,Is the all you can drink for an additional $15 available all the time or only certain times?,Bacchanal Buffet,a couple of times,0.866370164048063,4.843326807022099,
2893,Is the all you can drink for an additional $15 available all the time or only certain times?,Bacchanal Buffet,touch-screen kiosk,0.865534054264109,4.843326807022099,
2894,Is the all you can drink for an additional $15 available all the time or only certain times?,Bacchanal Buffet,"them to call or text you, you can gamble",0.86450348833548,4.843326807022099,
2895,Is the beef in your beef Wellington from Creekstone or kosher?,Gordon Ramsay Steak,I had the beef tartare and the beef wellington.,0.782295862776649,5.90322041511536,
2896,Is the beef in your beef Wellington from Creekstone or kosher?,Gordon Ramsay Steak,The beef wellington and the american sirloin is incredible along with the wagyu beef,0.7753476079479641,5.90322041511536,
2897,Is the beef in your beef Wellington from Creekstone or kosher?,Gordon Ramsay Steak,Avoid the steaks,0.774680623738362,5.90322041511536,
2898,Is the beef in your beef Wellington from Creekstone or kosher?,Gordon Ramsay Steak,beef tartare,0.77465843330176,5.90322041511536,
2899,Is the beef in your beef Wellington from Creekstone or kosher?,Gordon Ramsay Steak,beef tenderloin in perfectly cooked Beef Wellington almost melts,0.774574952975775,5.90322041511536,
2900,Is the bottomless mimosa option only available with entree purchase? Or can you go for strictly bottomless mimosas and no food?,HEXX kitchen + bar,for only $20!,0.813689586443694,4.0671257972717285,
2901,Is the bottomless mimosa option only available with entree purchase? Or can you go for strictly bottomless mimosas and no food?,HEXX kitchen + bar,visit restaurant for an amazing brunch with bottomless mimosas,0.8120624316114491,4.0671257972717285,
2902,Is the bottomless mimosa option only available with entree purchase? Or can you go for strictly bottomless mimosas and no food?,HEXX kitchen + bar,if you only get good service,0.811468104754067,4.0671257972717285,
2903,Is the bottomless mimosa option only available with entree purchase? Or can you go for strictly bottomless mimosas and no food?,HEXX kitchen + bar,totally worth your money..,0.806832903914598,4.0671257972717285,
2904,Is the bottomless mimosa option only available with entree purchase? Or can you go for strictly bottomless mimosas and no food?,HEXX kitchen + bar,loosen up and enjoy your fave jams courtesy of the live dj!,0.797661996349452,4.0671257972717285,
2905,Is the breakfast buffet free for paying guests?,"South Point Hotel, Casino & Spa",lunch buffet only,0.799840098408296,1.76878094673157,
2906,Is the breakfast buffet free for paying guests?,"South Point Hotel, Casino & Spa",dinner for reasonable pieces.,0.7926803319946442,1.76878094673157,
2907,Is the breakfast buffet free for paying guests?,"South Point Hotel, Casino & Spa",free sovenior,0.783378274621104,1.76878094673157,
2908,Is the breakfast buffet free for paying guests?,"South Point Hotel, Casino & Spa",We ate the buffet for one dinner and one lunch,0.7807940901074649,1.76878094673157,
2909,Is the breakfast buffet free for paying guests?,"South Point Hotel, Casino & Spa",The regular price of the lunch buffet is $8.95,0.7760210250969499,1.76878094673157,
2910,Is the brunch menu better or dinner?,Bacchanal Buffet,"Just FYI, lunch and dinner have the same menu",0.8412983636635301,4.88550901412964,
2911,Is the brunch menu better or dinner?,Bacchanal Buffet,catch brunch menu items,0.8307873633683001,4.88550901412964,
