answer,business_name,helpful,question
They do. They do serving King Crab legs and Blue Crabs legs as well.,The Buffet at Bellagio - Temporarily Closed,1,Do they serve crab legs at Sunday brunch?
"Yes, see the pics in my review.  Small!",The Buffet at Bellagio - Temporarily Closed,0,Do they serve crab legs at Sunday brunch?
"Yes, they had vegan options. They have avocado toast on the menu and you can choose it with or without the egg. They can also make the french toast without eggs.",Mon Ami Gabi,1,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!"
"For Brunch: Yes. It's limited but there are options. Avocado toast, fruit salad, hash browns (just ask for it not to be cooked in butter), french fries, and warm baguettes...and hello, champagne! :)",Mon Ami Gabi,1,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!"
"Hi Ryan, 
We do have avocado toast on our lunch menu that can be modified to vegan (it comes with sliced hard boiled egg.) All of our salads can also be modified to vegan as well. We do have a Veggie Platter that consists of all our vegetables sides that we compose for Vegans as well. For Breakfast we have the Oatmeal, Fruit bouquets, Melons and we can make avocado toast at that time as well.   We do get creative for Vegetarians and Vegans. If we have an item in house we can compose a dish from it to suit the needs of our guests. 
Hope this information is helpful!",Mon Ami Gabi,0,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!"
Yes! they even have a vegan section designed on their menu,Mon Ami Gabi,0,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!"
Yes they do. Limited but great selection. They are the that if you ask they make anything for you,Mon Ami Gabi,0,"Any vegan options? Just wondering if they can whip up some avocado toast for the vegan in the group. Just wondering because for the non-vegans, best breakfast in Vegas that I've had!"
yes. Our was air conditioned and very comfortable,High Roller - Temporarily Closed,0,Air conditioning inside the carriage?
Yes,High Roller - Temporarily Closed,0,Air conditioning inside the carriage?
Yes,High Roller - Temporarily Closed,0,Air conditioning inside the carriage?
Yes,High Roller - Temporarily Closed,0,Air conditioning inside the carriage?
"Yes, there is air conditioning inside of the carriage and there is an amazing view. Defiantly spend the extra money to do the 1/2 hour open bar. It is so work it.",High Roller - Temporarily Closed,0,Air conditioning inside the carriage?
The general price is normally $30-$50 more during the Holidays and special events.,Hakkasan Nightclub-Temporarily Closed,0,If your are not there to see a specific DJ how much is the entrance charge?
I paid $20 to get in on a Thursday in late September. I would be the price averages around $25-30,Hakkasan Nightclub-Temporarily Closed,0,If your are not there to see a specific DJ how much is the entrance charge?
"I think weekdays for guys are $30 and $40 on weekends. Holidays get real pricey, can get up to $75 for guys. They also charge a LET fee, I think $5 per ticket. If you have an even ratio of males to females use a promoter. Hit up Jonathan (702)419-9986 he can get you into Hakkasan, Omnia, Wet Republic, The Bank and 1 Oak. Also price increases the day of and the later it is.",Hakkasan Nightclub-Temporarily Closed,0,If your are not there to see a specific DJ how much is the entrance charge?
"It changes nightly 

http://ticketdriver.com/amg/buy/tickets?afc=44S40XYY",Hakkasan Nightclub-Temporarily Closed,0,If your are not there to see a specific DJ how much is the entrance charge?
"Contact my promoter, her name is Darleen (7027080630) , she always sets me up with free entry and even free drinks! Shes the best!",Hakkasan Nightclub-Temporarily Closed,0,If your are not there to see a specific DJ how much is the entrance charge?
"Yes for my sister's wedding. To be honest, I felt very claustrophobic. We are a party of about 15 or so and I felt very far away from the rest of the party. The dark leather on the walls made the room feel very small and cramped.",STK Las Vegas,8,Has anyone eaten in one of the private dining rooms? If so how was it?
"I have. Personalized service.
However, if it's more than 8 people- claustrophobic.",STK Las Vegas,3,Has anyone eaten in one of the private dining rooms? If so how was it?
I have. It had a huge table for about 10 of us. You're provided one server who can get overwhelmed if you've got a large group. Jillian describes the room pretty accurately,STK Las Vegas,2,Has anyone eaten in one of the private dining rooms? If so how was it?
I have for a company and personal event and it's not my favorite as the room is small... small as it would be tight to seat 10 people. But the food is great!,STK Las Vegas,1,Has anyone eaten in one of the private dining rooms? If so how was it?
"Unfortunately, no I was in the main dining area.",STK Las Vegas,2,Has anyone eaten in one of the private dining rooms? If so how was it?
"Yes, there are lots of veggies. There are vegetable egg rolls, pizza, salads, roast vegetables, potatoes, breads and soups.",Bacchanal Buffet - Temporarily Closed,2,Are there a lot of vegetarian options?
Yes,Bacchanal Buffet - Temporarily Closed,0,Are there a lot of vegetarian options?
Lots but limited,Bacchanal Buffet - Temporarily Closed,0,Are there a lot of vegetarian options?
"There’s lobster in some of the buffet items (soup, ravioli, etc.), but not full-on lobster which one cracks open and plunges in butter. There are crab legs which have been already split open and shrimps without the peels and, on occasion, stone crab.",The Buffet At Wynn,0,Heading to Vegas for spring break. Do you have lobster on your menu?
Just about make sure you go to the bathroom before the show starts you won't want to miss any of it.   I've seen the show 8 times and it's different each time I've gone,Absinthe,2,Is this a 2 hour show?
It's a 90 minute show.,Absinthe,2,Is this a 2 hour show?
The show is approximately 90 minutes.,Absinthe,1,Is this a 2 hour show?
Definitely the price. You can check their site for more info.,Wicked Spoon,0,What is the difference between weekdays and weekends dinner?
"Bino G.,

Thanks for reaching out. Menu items are subject to change daily. For more information, please contact us directly at 702.698.7870.",Wicked Spoon,0,What is the difference between weekdays and weekends dinner?
We do use a little in the curries and fried rice.,Le Thai,1,"Do they use MSG? If so, can we request no MSG?"
"Ouch! Why use ANY MSG?  We just don't see the need for MSG in any healthy food.  :(  We LOVE your food, but we didn't realize MSG was an ingredient.  Can we ask for ""no MSG"" and receive that with assurance?  Thank you.",Le Thai,1,"Do they use MSG? If so, can we request no MSG?"
"I don't think they use MSG as I am slightly sensitive to it myself but didn't notice anything weird when I ate there.  To be sure, I'd contact them directly.",Le Thai,0,"Do they use MSG? If so, can we request no MSG?"
The food items I order do not,Le Thai,0,"Do they use MSG? If so, can we request no MSG?"
"Yes, but it is not listed on the printed menu.  Instead it is listed on the wall in the ""Popular Dishes"" section.",Ichiza,1,Do you serve chawanmushi?
"Brunch
Mon-Fri 7:30 am - 3:00 pm $39.99
Sat-Sun 8:00 am - 3:00 pm $49.99

Dinner 
Mon-Thur 3:00 pm - 10:00 pm $54.99
Fri-Sun 3:00 pm - 10:00 pm $59.99

Enjoy!",Bacchanal Buffet - Temporarily Closed,1,What are the prices on week days and weekends after noon?
There is not. Usually a cover charge if you don't use bottle service or a promoter though.,Hakkasan Nightclub-Temporarily Closed,2,Is there a drink minimum to be in the nightclub?
No there isn't drink min only if you get a table service.,Hakkasan Nightclub-Temporarily Closed,2,Is there a drink minimum to be in the nightclub?
No :),Hakkasan Nightclub-Temporarily Closed,1,Is there a drink minimum to be in the nightclub?
Nope. Not at all.,Hakkasan Nightclub-Temporarily Closed,1,Is there a drink minimum to be in the nightclub?
Unfortunately not,Hakkasan Nightclub-Temporarily Closed,0,Is there a drink minimum to be in the nightclub?
"Hi Brad,

Typically we cook what we think will put us at a 3:30-4pm sell out time. Most days fatty brisket is down at 1pm give or take 20 minutes. About 75% of people order fatty brisket until it runs out so it goes quick. Lean will go about 40-45 minutes after that. Turkey is a total wild card which is odd. It either goes early or lasts nearly all day. Ribs typically are good until 2-3:30. Pastrami on Thursday can last 30 minutes or it can go all day. It just depends how many pounds people buy. Beef ribs on Friday and Saturday are the same. We normally cook 18-25 racks and they normally are down between 2pm and 4. 

I hope that answers it for you. We base what we cook off a two week average for sell out times. If it goes early or lasts all day we revise what we cook but unfortunately it works great some days and other days not so well. Unfortunately we haven't found a better way.

Thanks,

Scott",Little Miss BBQ,10,What's the anticipated line/availability at about 1:30 on a Friday?
15 mins if you pre-order. You can walk right past all the folks waiting in line & don't have to worry about them running out of anything. 5 lb minimum order.,Little Miss BBQ,3,What's the anticipated line/availability at about 1:30 on a Friday?
"Patricia is absolutely right. I can share my recent Wednesday experience. We showed up in line around 11:00 am and made it inside at 12:50 pm. When we were taking our orders out, I heard one of the staff came out to announce they ran out of their more popular brisket. I would expect Fridays to be even busier than this.
Chris is right on the pre-order. However, I think you have to make the order at least 1 week in advance and minimum 5 lb.
You can also show up at 8:00 am and get a number in line.",Little Miss BBQ,2,What's the anticipated line/availability at about 1:30 on a Friday?
Good luck with that,Little Miss BBQ,0,What's the anticipated line/availability at about 1:30 on a Friday?
There will probably be no meat left by this time. They open at 11 and close when the meat is gone. People start lining  up at 8am. By 1:30pm you might not even have options to choose from.,Little Miss BBQ,0,What's the anticipated line/availability at about 1:30 on a Friday?
"The menu is primarily meat based. There are some meals (salads primarily) that don't have meat. However, vegan options would be pushing it; empanadas would probably have cheese ☹. Sorry, the culture doesn't really have the vegan lifestyle as they/we (south American countries) enjoy meat.",Gaucho Parrilla Argentina,0,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.
"You may be able to find very limited vegetarian options, and vegan would be even more difficult. Not at all recommended if you have vegetarian or vegan diners!",Gaucho Parrilla Argentina,0,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.
"I'm a vegetarian and I was pleasantly surprised at the amount of food that I was able to order.
Yes, this restaurant is meat based. However, I think they understand the need for variety so there is no shortage of vegetarian items!  

I ordered the following vegetarian menu items (all reasonably priced, and all a large portion) (Check out my review for pics)

*Empanada (vegetarian) 
*Eggplant special (vegetarian) 
*Sweet potatoes (vegetarian) 
*Roasted spaghetti squash (vegetarian)",Gaucho Parrilla Argentina,0,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.
"I was dining there early 2019 and after chatting with one worker, so many items can be made vegan. They cook with oil so no butter is used. Omit the cheese on their salads or veggie sandwich and it's vegan. Same with all the sides including their potatoes, and all their special house sauces are also vegan friendly. Had a filling, delicious meal including the veggie sandwich and some sides.",Gaucho Parrilla Argentina,0,Any options for vegan or vegetarian diners? Trying to find a restaurant to please my family of carnivores and herbivores alike.
I THINK THEY ONLY HAVE THEM ON FRIDAY....SATURDAY...AND SUNDAY,The Buffet at Bellagio - Temporarily Closed,1,Do they have crab legs everyday?
"Yes, they had cold and hot ones",The Buffet at Bellagio - Temporarily Closed,1,Do they have crab legs everyday?
"For dinner only.
I remember going on a Monday and eating it.",The Buffet at Bellagio - Temporarily Closed,0,Do they have crab legs everyday?
They have cold crab legs after 3:00 for dinner.,The Buffet at Bellagio - Temporarily Closed,0,Do they have crab legs everyday?
Its a mandatory $36.98 a day,The LINQ Hotel & Casino - Temporarily Closed,1,"Is the resort fee optional or mandatory? Thw Linq was recommended to me as a cheap place to stay, but if I'm paying more in fees than the room itself that wouldnt be worth it."
You can ask the front desk person to wave the resort fees and wave the use of the amenities included in the resort fee. The Gold Coast hotel and casino as well as the Orleans offer free shuttle to the Linq without a resort fee.,The LINQ Hotel & Casino - Temporarily Closed,0,"Is the resort fee optional or mandatory? Thw Linq was recommended to me as a cheap place to stay, but if I'm paying more in fees than the room itself that wouldnt be worth it."
The resort fee is mandatory at any and all hotels in Vegas that are part of the resort style brands such as Caesars and MGM.  Sometimes the hotel will wave it based on rate of play in the casino during your stay or if you are the elite tier levels with Caesars Rewards.,The LINQ Hotel & Casino - Temporarily Closed,0,"Is the resort fee optional or mandatory? Thw Linq was recommended to me as a cheap place to stay, but if I'm paying more in fees than the room itself that wouldnt be worth it."
"Same thing happened to us, thought it was cheap and then the mandatory resort fees added up.",The LINQ Hotel & Casino - Temporarily Closed,0,"Is the resort fee optional or mandatory? Thw Linq was recommended to me as a cheap place to stay, but if I'm paying more in fees than the room itself that wouldnt be worth it."
They're mandatory but are waived with the higher tiers of Total Rewards. Same with the parking fee.,The LINQ Hotel & Casino - Temporarily Closed,0,"Is the resort fee optional or mandatory? Thw Linq was recommended to me as a cheap place to stay, but if I'm paying more in fees than the room itself that wouldnt be worth it."
The food will be piping hot & fresh.,The Buffet At Wynn,2,"If I arrive at 8pm, would it be too late to get good fresh food?"
I would go a lot earlier because of crowds and food quantity will be reduced because they may want to just sell out.  Your selection would be limited. I've heard the best time is at the end of lunch and when they replace lunch for dinner...,The Buffet At Wynn,1,"If I arrive at 8pm, would it be too late to get good fresh food?"
"This place always has a long line, I went there at non rush hour & still have to wait from 20 minutes to half hour. If you get there at 8pm plus the wait time, it about the closing time. I think the food still good, but you might not have that much time to enjoy your food.",The Buffet At Wynn,1,"If I arrive at 8pm, would it be too late to get good fresh food?"
Not at all. And you'll probably beat the lines on the weekend at 8am.,The Buffet At Wynn,0,"If I arrive at 8pm, would it be too late to get good fresh food?"
I would say no to the inside. But there is an outside area next to the restaurant with tables. I'm sure you could have your dog there.,Gaucho Parrilla Argentina,4,Can I bring my dog with me?
Yes but they only allow vegan and gluten free dogs,Gaucho Parrilla Argentina,4,Can I bring my dog with me?
Why in the hell would you bring a dog to a restaurant??? And expect it to eat inside?!? No common sense anymore.,Gaucho Parrilla Argentina,4,Can I bring my dog with me?
"No dogs inside as far as I know, but they do have outside seating",Gaucho Parrilla Argentina,3,Can I bring my dog with me?
"Yes, but only in the outdoor seating area. They were very accommodating to my dog (brought her water, etc). Just about every waiter/waitress came out to say hi to her, too.",Gaucho Parrilla Argentina,2,Can I bring my dog with me?
"Hi Jess, we are open 365 days a year! We have a Thanksgiving prix-fixe menu available as well as our regular menu. Click here for details. http://www.monamigabi.com/news/thanksgiving/?loc=vegas

Janna",Mon Ami Gabi,1,Are they open on Thanksgiving?
They were open last year and I think they had a turkey benedict for breakfast.,Mon Ami Gabi,1,Are they open on Thanksgiving?
They have awesome curries! Definitely try the three color curry.,Le Thai,2,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!"
They have multiple types of curry that you can choose the level of spice. Some of the best I've ever had!,Le Thai,2,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!"
Yep they sure do! And you can set your temperature comfort too!  I thought the temps were pretty solid too. And you can always punch up the heat if you wanna.,Le Thai,2,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!"
Yea they do. They have the best curry ever called the tri-curry.  It's delicious ?,Le Thai,2,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!"
The three color curry is very good. They were probably closed for the Superbowl if it was yesterday.,Le Thai,2,"Do they have curry dishes? I didn't see them on the menu.

Also, I don't see hours or days open. They appear to be closed right now on a Sunday eve. Thanks!"
Cold crab legs served after 3.30pm of a day.,The Buffet At Wynn,2,Crab legs at brunch?
It is and they'll stop the ride too if needed. Enjoy!,High Roller - Temporarily Closed,1,Is it wheelchair accessible?
100% accessible! Just took my grandma last month when she was in a wheelchair. The High Roller staff were super kind and accommodating. Park in the Linq parking garage or valet for the shortest trip. Check my review because answer space is limited.,High Roller - Temporarily Closed,1,Is it wheelchair accessible?
Yes.,High Roller - Temporarily Closed,0,Is it wheelchair accessible?
I  believe so because it's very open when you walk on to it and it will be very easy to put a wheelchair in there.,High Roller - Temporarily Closed,0,Is it wheelchair accessible?
Yes it is wheelchair accessible!!,High Roller - Temporarily Closed,0,Is it wheelchair accessible?
The rib cap is one of their bestsellers. It's the American Wagyu Rib Cap right?,Gordon Ramsay Steak - Temporarily Closed,2,Do they still have the rib cap as of 5/23/19? Dont see it on their menu so was assuming no :(
Yes Misty! There is a person in the back by the asian section who steam them for you! I think i remember getting them cold and walking to the back to the steam pots but yes you can get em warm..,Bacchanal Buffet - Temporarily Closed,3,"Do they have warm crab legs here, like large ones?"
They are like the crab legs on most any buffet. The difference is it is not self serve. The server dishes you out a few at a time. So if you like plates piled high thats not going to happen. Youll be making lots of trips instead.,Bacchanal Buffet - Temporarily Closed,2,"Do they have warm crab legs here, like large ones?"
We serve a mix of snow and king crab legs. They are available chilled or steamed (hot).,Bacchanal Buffet - Temporarily Closed,2,"Do they have warm crab legs here, like large ones?"
cold,Bacchanal Buffet - Temporarily Closed,0,"Do they have warm crab legs here, like large ones?"
"I made a reservation in July for a August date. They don't open in the day time so you have to try calling at night either right when they open or much later at night. They are very busy from the hours of 7-11 so they either not answer or doesn't have time to check messages.
Try call right after 6 or after 11pm. Good luck!",Raku,8,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?
"We are so sorry for not picking up
your calls. Please call us between 3PM and 5:30PM. If we can't answer your call, we will call you back as soon as we can. Thank you,",Raku,4,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?
"That's odd.  We went last month and made a reservation over the phone.  Tough to get in without a reservation, small restaurant and they fill up. Sweet Raku (dessert only) is first come first serve.",Raku,2,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?
I had the same problem. I just kept calling and finally one day someone answered!,Raku,1,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?
Just keep trying at random times. I tried for a week and got through around 10pm on a Tuesday.,Raku,0,I've been calling Raku for over a week and it keeps going to vm. Did they get rid of reservations and it's first come first serve now?
"Under 4 is free
4 to 12
Breakfast is $15
Lunch is $20
Dinner is $25

Hopefully they didn't change the pricing
Bon appétit
Annie",Bacchanal Buffet - Temporarily Closed,0,Do they have children price?
"Not that I know of, I think its just one price.",Bacchanal Buffet - Temporarily Closed,0,Do they have children price?
4 and under Are free. 4-10 are 25.99,Bacchanal Buffet - Temporarily Closed,0,Do they have children price?
"Hello!

Children 4 & under there is no charge. Children 5-10 are half off. 

Thank you!",Bacchanal Buffet - Temporarily Closed,1,I am bringing my 20 months old daughter with me. Is there a charge for little kids?
"Yes. Soft drinks, coffee, tea and juice are all included. Alcoholic package/ beverage and espresso drinks are an additional charge. Thank you",Bacchanal Buffet - Temporarily Closed,0,What kind of beverages are included in the price ($54.99 for weekend dinner)?  Are soft drinks included?  Thanks!
All you can drink soft drinks and juices coffee tea are free you can pay extra to get all you can drink alcohol too LOL,Bacchanal Buffet - Temporarily Closed,0,What kind of beverages are included in the price ($54.99 for weekend dinner)?  Are soft drinks included?  Thanks!
"No. Its a smoke free environment.  Obviously you can smoke before and after heading into the building.
Its only around a 35 min ride.  😄",High Roller - Temporarily Closed,2,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!"
There's no where to put your cigarette out...plus people inside with you might get annoyed.,High Roller - Temporarily Closed,0,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!"
Absolutely no smoking on the high roller!,High Roller - Temporarily Closed,0,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!"
Absolutely no smoking,High Roller - Temporarily Closed,0,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!"
"No, definitely no smoking 🚭",High Roller - Temporarily Closed,0,"There's no smoking on here, right? I'm happy there's no smoking people automatically assume your the smoker.

Thank you!"
I believe no charge for kids 3 and under.,Bacchanal Buffet - Temporarily Closed,2,How much for the 3 years kid?
Free for 4 and below.,Bacchanal Buffet - Temporarily Closed,2,How much for the 3 years kid?
"I would call them ... (702) 731-7928 I didn't see any kid information on their website. 

Weekday Brunch $39.99* Mon.-Fri. 7:30 AM - 3 PM
Weekend Brunch $54.99* Sat.-Sun. 8 AM - 3 PM
Weekday Dinner $54.99* Mon.-Thurs. 3 PM - 10 PM
Weekend Dinner $64.99* Fri.-Sun. 3 PM - 10 PM

*Pricing & meal periods subject to change for holiday menus

All You Can Drink: Draft Beer, House Wine, Mimosas $15
Buffet of Buffets® Upgrade Pricing: $25 Brunch, $35 Dinner",Bacchanal Buffet - Temporarily Closed,1,How much for the 3 years kid?
"No, they are not. But please feel free to call the restaurant and they can walk you through it. 702-473-9523",Carson Kitchen,0,Are the gluten-free options noted on the website menu?
"Hello Crosbie,

The price of the buffet varies by meal and day of the week. Children ages 3-8 eat for half of the adult price. Children over 8 are full price.",The Buffet At Wynn,0,How much is it for children?
"The price of the buffet changes depending on the meal. Kids ages 7 or higher pay the full price. Kids 4 to 6 pay only ½ price, while children ages 3 and under are free. Kids over 50 get a senior discount. ;)",The Buffet At Wynn,0,How much is it for children?
"During my most recent stay ( end of February, 2019 ), Netflix was not available on the TV's.   The wi-fi is free, if you reserved with a Rewards membership #, so it can be viewed on personal devices.   The TV has plenty of offerings, but who goes to Las Vegas to watch TV ??",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Do they offer Netflix on the TVs yet?
"As of this past week, no. They're not that updated",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Do they offer Netflix on the TVs yet?
"No, not that I could find.",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Do they offer Netflix on the TVs yet?
"Hi Jaycie, many items on the lunch menu are also available during dinner. For items that are only offered at lunch, we cannot guarantee their availability during dinner but please ask your server. If we still have what you're looking for in house after the lunch rush, we will happily accommodate you.",Mon Ami Gabi,0,Can you order off of the lunch menu for dinner?
"Because westgate is a terrible property. BTW you are asking the community, not them.",Westgate Las Vegas Resort & Casino,0,"We were sitting by the pool and the life guard starts yelling pool closes at 5. We all had to leave the pool area, it is gorgeous and still 76*. Could you please tell me, why your pool closes at 5pm?"
"They no longer have the bar menu, which was so amazing. They changed their format a few months and got rid of it. So horrible!",Julian Serrano Tapas - Temporarily Closed,2,What time is happy hour?
You need a card on file for incidentals,The STRAT Hotel,0,Do we need a credit card when we arrive even when we paid online? Or can we use a visa check card?
They ask for a credit card just in case of incidentals. They won't charge anything on it but they will keep it on file just in case you ordered movies or something.,The STRAT Hotel,0,Do we need a credit card when we arrive even when we paid online? Or can we use a visa check card?
A debit card should be fine. I've never used a credit card there.,The STRAT Hotel,0,Do we need a credit card when we arrive even when we paid online? Or can we use a visa check card?
It is pet friendly. We had a dog on the patio.,Four Peaks Brewing,3,Is the patio dog friendly?
"Yes. Just make sure your dog is patio friendly too, as a courtesy to others and the staff (I.E. I love my puppy, but he is still too puppy for the patio)",Four Peaks Brewing,1,Is the patio dog friendly?
"I don't think so.  In all my years of going there, I've never seen an animal on the patio.",Four Peaks Brewing,0,Is the patio dog friendly?
We do not require you to purchase food when joining us for any of our beverages.,HEXX kitchen + bar,1,Is the bottomless mimosa option only available with entree purchase? Or can you go for strictly bottomless mimosas and no food?
The only restriction listed on the menu is that there is a two-hour limit.  It does not state that you must purchase a meal to get the bottomless mimosas.,HEXX kitchen + bar,0,Is the bottomless mimosa option only available with entree purchase? Or can you go for strictly bottomless mimosas and no food?
You need to get a ticket from kiosk and join the line,Bacchanal Buffet - Temporarily Closed,0,"Could you explain how the Kiosks work for holding your place in line? Looking to visit for Thanksgiving 2018. Also if you could provide the pricing for this year, that would be much appreciated!"
"Angie Y.,

Happy to help. We do not offer any discounts to Marriott employees at this time. If you have any other questions, please contact us directly at 877.893.2001. We hope to see you here soon.",Wicked Spoon,1,I see you are part of the Cosmopolitan Hotel. Can Marriott employees utilize their discount here?
"The Cosmopolitan is an Autograph Collection property, technically not a Marriott property, more like associated to Marriott. They do offer employee room rates, but not sure they offer discounts on Food & Beverage.",Wicked Spoon,0,I see you are part of the Cosmopolitan Hotel. Can Marriott employees utilize their discount here?
"Yes, although it was a bit dry idk if it was the luck of the day or if they cared less during the week.",Wicked Spoon,1,Is crab served at brunch during the week?
"Probably when lunch start, I went during lunch but 30mins before dinner",Wicked Spoon,1,Is crab served at brunch during the week?
I have only gone to dine during 3-8pm four different times within the last year. There was cold crab legs available during our visits.,Wicked Spoon,1,Is crab served at brunch during the week?
Sadly no.,Wicked Spoon,0,Is crab served at brunch during the week?
Yes. Crab served during brunch time.,Wicked Spoon,0,Is crab served at brunch during the week?
no this is a stand alone Oyster bar. sunset casino Oyster bar in henderson is the sister restaurant.,Oyster Bar - Temporarily Closed,2,Is this place affiliated with the famous oyster bar in palace station casino?
"No it is a stand alone place , I do love the station casino oyster bars",Oyster Bar - Temporarily Closed,1,Is this place affiliated with the famous oyster bar in palace station casino?
3:30pm,The Buffet At Wynn,2,What time is brunch over?
3:30 is when they transition from brunch/ lunch to dinner prices. And it takes about another 1/2 hour to start the dinner menu give or take.,The Buffet At Wynn,1,What time is brunch over?
"Brunch ends at 3:30, which is the start of dinner service.",The Buffet At Wynn,0,What time is brunch over?
3:30p,The Buffet At Wynn,0,What time is brunch over?
330pm and then there is dinner time oh yeah!,The Buffet At Wynn,0,What time is brunch over?
Theres a bus and it's like 20 dollars for 3 days,The STRAT Hotel,1,Is there a shuttle that will take you up and down the strip?
"Yes,  it's called the deuce. It's runs 24/7. $20/3days. There's little booths up and down the strip where  you can buy a card.   Take hand sanitizer.",The STRAT Hotel,1,Is there a shuttle that will take you up and down the strip?
"There's a city bus called The Deuce that goes up and down the strip as well as to downtown. On weekends when traffic is at a standstill, it takes forever. I found Uber and Lyft to be easy to get at the Strat.",The STRAT Hotel,0,Is there a shuttle that will take you up and down the strip?
Yes,The STRAT Hotel,0,Is there a shuttle that will take you up and down the strip?
"Buses are a bit tricky because if you aren't familiar with the area, the place where they drop you off, is not the pick up (if you are trying to head the other way) as it will just take you to the end of the line. Lyft and Uber is slightly more convenient and easier providing that you have both apps installed and can compare prices when one of the services surges.",The STRAT Hotel,0,Is there a shuttle that will take you up and down the strip?
"Yes, pets are allowed and you must designate a room choice specific for pets.  The price varies depending upon when you stay, ie, weekdays vs weekend.  When you book your room select the ""pet room"" option to bring up rates.  They also tell you how to manage housekeeping, etc... when you bring your pet.",The LINQ Hotel & Casino - Temporarily Closed,1,"Dogs allowed? If so, any charges?"
"Yes, Molly is correct about the pet's it depends on day of week, room location, and pet. An important thing to remember is to provide the person checking you in with a nice tip when you hand them your identification card. This sometimes prompts a nice upgrade or alleviates an unexpected charge. Good Luck!",The LINQ Hotel & Casino - Temporarily Closed,1,"Dogs allowed? If so, any charges?"
Yes,The LINQ Hotel & Casino - Temporarily Closed,0,"Dogs allowed? If so, any charges?"
Yes,STK Las Vegas,0,Can an 18 year old eat here?
"Yes, it's an upscale place but not a club or lounge with age restrictions.",STK Las Vegas,0,Can an 18 year old eat here?
Yes - just not at the bar or in the lounge area.,STK Las Vegas,0,Can an 18 year old eat here?
"A mix. If your planning on going in the back part where the bar area is, the seating is kinda private in a way. They have cushioned booths. I find the seats around the water fire pit is kinda romantic too, maybe for a special date. Their food is the bomb & their menu is huge! It's open 24/7 and worth checking out. The dinning area has a mix of all ages. Probably find more mid 20's-late 40's eating.",The Peppermill Restaurant & Fireside Lounge,3,"Younger crowd or older? As in, early 20's or late?"
20's tourists to 75 year old Vegas Performers,The Peppermill Restaurant & Fireside Lounge,3,"Younger crowd or older? As in, early 20's or late?"
Normally an older crowd sitting around the fire pit,The Peppermill Restaurant & Fireside Lounge,2,"Younger crowd or older? As in, early 20's or late?"
"It cross-generational!  There are small kids all the way through 60+ adults. The Fireside Lounge is in the restaurant, but a separate room.  That ,I would say is more of an adult-themed thing as it is a bar. It's not a 'meet market' kind of bar. It romantic, it's easy-going, it's great to relax and just enjoy the evening [or even afternoon or late, late night].  Hope this helps. We love the Peppermill and Fireside Lounge.  The food is amazing!  The bar is relaxing!",The Peppermill Restaurant & Fireside Lounge,2,"Younger crowd or older? As in, early 20's or late?"
"All ages are welcome, they serve alcohol but it's a family friendly restaurant!",The Peppermill Restaurant & Fireside Lounge,1,"Younger crowd or older? As in, early 20's or late?"
"Michael D.,

Thanks for reaching out. Our pizza is not gluten-free. If you have any additional questions, please give us a call at 702.698.7860.",Secret Pizza,1,Do you have gluten free pizza / items?
"Ummm, yes I believe so.  I never usually eat in the room.  The front desk would do what they could to accommodate you, I’m sure, if you ask.",Westgate Las Vegas Resort & Casino,0,Do the signature rooms have a microwave in them?
"No, the refrigerator is the only appliance in the room other than a safe.",Westgate Las Vegas Resort & Casino,0,Do the signature rooms have a microwave in them?
