answer,business_name,helpful,question
"The Cosmopolitan is an Autograph Collection property, technically not a Marriott property, more like associated to Marriott. They do offer employee room rates, but not sure they offer discounts on Food & Beverage.",Wicked Spoon,0,I see you are part of the Cosmopolitan Hotel. Can Marriott employees utilize their discount here?
"Yes, although it was a bit dry idk if it was the luck of the day or if they cared less during the week.",Wicked Spoon,1,Is crab served at brunch during the week?
"Probably when lunch start, I went during lunch but 30mins before dinner",Wicked Spoon,1,Is crab served at brunch during the week?
I have only gone to dine during 3-8pm four different times within the last year. There was cold crab legs available during our visits.,Wicked Spoon,1,Is crab served at brunch during the week?
Sadly no.,Wicked Spoon,0,Is crab served at brunch during the week?
Yes. Crab served during brunch time.,Wicked Spoon,0,Is crab served at brunch during the week?
no this is a stand alone Oyster bar. sunset casino Oyster bar in henderson is the sister restaurant.,Oyster Bar - Temporarily Closed,2,Is this place affiliated with the famous oyster bar in palace station casino?
"No it is a stand alone place , I do love the station casino oyster bars",Oyster Bar - Temporarily Closed,1,Is this place affiliated with the famous oyster bar in palace station casino?
3:30pm,The Buffet At Wynn,2,What time is brunch over?
3:30 is when they transition from brunch/ lunch to dinner prices. And it takes about another 1/2 hour to start the dinner menu give or take.,The Buffet At Wynn,1,What time is brunch over?
"Brunch ends at 3:30, which is the start of dinner service.",The Buffet At Wynn,0,What time is brunch over?
3:30p,The Buffet At Wynn,0,What time is brunch over?
330pm and then there is dinner time oh yeah!,The Buffet At Wynn,0,What time is brunch over?
Theres a bus and it's like 20 dollars for 3 days,The STRAT Hotel,1,Is there a shuttle that will take you up and down the strip?
"Yes,  it's called the deuce. It's runs 24/7. $20/3days. There's little booths up and down the strip where  you can buy a card.   Take hand sanitizer.",The STRAT Hotel,1,Is there a shuttle that will take you up and down the strip?
"There's a city bus called The Deuce that goes up and down the strip as well as to downtown. On weekends when traffic is at a standstill, it takes forever. I found Uber and Lyft to be easy to get at the Strat.",The STRAT Hotel,0,Is there a shuttle that will take you up and down the strip?
Yes,The STRAT Hotel,0,Is there a shuttle that will take you up and down the strip?
"Buses are a bit tricky because if you aren't familiar with the area, the place where they drop you off, is not the pick up (if you are trying to head the other way) as it will just take you to the end of the line. Lyft and Uber is slightly more convenient and easier providing that you have both apps installed and can compare prices when one of the services surges.",The STRAT Hotel,0,Is there a shuttle that will take you up and down the strip?
"Yes, pets are allowed and you must designate a room choice specific for pets.  The price varies depending upon when you stay, ie, weekdays vs weekend.  When you book your room select the ""pet room"" option to bring up rates.  They also tell you how to manage housekeeping, etc... when you bring your pet.",The LINQ Hotel & Casino - Temporarily Closed,1,"Dogs allowed? If so, any charges?"
"Yes, Molly is correct about the pet's it depends on day of week, room location, and pet. An important thing to remember is to provide the person checking you in with a nice tip when you hand them your identification card. This sometimes prompts a nice upgrade or alleviates an unexpected charge. Good Luck!",The LINQ Hotel & Casino - Temporarily Closed,1,"Dogs allowed? If so, any charges?"
Yes,The LINQ Hotel & Casino - Temporarily Closed,0,"Dogs allowed? If so, any charges?"
Yes,STK Las Vegas,0,Can an 18 year old eat here?
"Yes, it's an upscale place but not a club or lounge with age restrictions.",STK Las Vegas,0,Can an 18 year old eat here?
Yes - just not at the bar or in the lounge area.,STK Las Vegas,0,Can an 18 year old eat here?
"A mix. If your planning on going in the back part where the bar area is, the seating is kinda private in a way. They have cushioned booths. I find the seats around the water fire pit is kinda romantic too, maybe for a special date. Their food is the bomb & their menu is huge! It's open 24/7 and worth checking out. The dinning area has a mix of all ages. Probably find more mid 20's-late 40's eating.",The Peppermill Restaurant & Fireside Lounge,3,"Younger crowd or older? As in, early 20's or late?"
20's tourists to 75 year old Vegas Performers,The Peppermill Restaurant & Fireside Lounge,3,"Younger crowd or older? As in, early 20's or late?"
Normally an older crowd sitting around the fire pit,The Peppermill Restaurant & Fireside Lounge,2,"Younger crowd or older? As in, early 20's or late?"
"It cross-generational!  There are small kids all the way through 60+ adults. The Fireside Lounge is in the restaurant, but a separate room.  That ,I would say is more of an adult-themed thing as it is a bar. It's not a 'meet market' kind of bar. It romantic, it's easy-going, it's great to relax and just enjoy the evening [or even afternoon or late, late night].  Hope this helps. We love the Peppermill and Fireside Lounge.  The food is amazing!  The bar is relaxing!",The Peppermill Restaurant & Fireside Lounge,2,"Younger crowd or older? As in, early 20's or late?"
"All ages are welcome, they serve alcohol but it's a family friendly restaurant!",The Peppermill Restaurant & Fireside Lounge,1,"Younger crowd or older? As in, early 20's or late?"
"Michael D.,

Thanks for reaching out. Our pizza is not gluten-free. If you have any additional questions, please give us a call at 702.698.7860.",Secret Pizza,1,Do you have gluten free pizza / items?
"Ummm, yes I believe so.  I never usually eat in the room.  The front desk would do what they could to accommodate you, I’m sure, if you ask.",Westgate Las Vegas Resort & Casino,0,Do the signature rooms have a microwave in them?
"No, the refrigerator is the only appliance in the room other than a safe.",Westgate Las Vegas Resort & Casino,0,Do the signature rooms have a microwave in them?
"No, they don't have one.",Westgate Las Vegas Resort & Casino,0,Do the signature rooms have a microwave in them?
Yes they are and they are already split but they were on the smaller side. They have them cold and steamed.,Studio B Buffet,1,Are crab legs on available Fri-Sun?
"Yes, crab legs are available Friday - Sunday.",Studio B Buffet,1,Are crab legs on available Fri-Sun?
"Yes, they are.",Studio B Buffet,1,Are crab legs on available Fri-Sun?
Was not there on weekend.,Studio B Buffet,0,Are crab legs on available Fri-Sun?
Friday and Saturdau,Studio B Buffet,0,Are crab legs on available Fri-Sun?
I would say for families,Red Rock Casino Resort And Spa - Temporarily Closed,3,Is this hotel for families or a weekend with a special someone?
"Red Rock Casino is a beautiful casino, it has everything a family could want, and also I guess it could be for a special weekend with a special someone.  Either way you can't go wrong staying at Red Rock, so many food choices, buffet varies on day of week, pool, movie theater, bowling alley, 24 Café, expensive steak restaurant, plus of course the food court (for the kids)….. It is a very clean, upbeat hotel to stay at for a family or a special someone.  I highly recommend it.",Red Rock Casino Resort And Spa - Temporarily Closed,3,Is this hotel for families or a weekend with a special someone?
It's good for either.,Red Rock Casino Resort And Spa - Temporarily Closed,3,Is this hotel for families or a weekend with a special someone?
"I suppose either. There's a huge pool area, movie theater, bowling, but I've seen zero children on the property.",Red Rock Casino Resort And Spa - Temporarily Closed,2,Is this hotel for families or a weekend with a special someone?
Its for everyone! Yay!,Red Rock Casino Resort And Spa - Temporarily Closed,2,Is this hotel for families or a weekend with a special someone?
Yeah they dont need anything but the groupon number,High Roller - Temporarily Closed,1,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
As long as U have it on ur phone or printed out that's all they need. No ID is required,High Roller - Temporarily Closed,1,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
No they just look at the Groupon code.,High Roller - Temporarily Closed,1,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
When we went they didn't check but it ultimately depends on the staffer that is present as they are supposed to verify the groupon with ID.,High Roller - Temporarily Closed,0,I purchased through Groupon. My ID has my married name and the voucher has my maiden name. Do they check your ID and match it to be name on the voucher?
No.,Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
No it is not,Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
Not anymore,Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
"Somewhat, not as bad from two weeks ago.",Fremont Street Experience,1,Is downtown really infested with Grasshoppers right now?
Probably very busy due to the Chinese population that likes to go to Vegas during that time.,Bacchanal Buffet - Temporarily Closed,0,How busy is it during thanksgiving?
Thanksgiving and Christmas Day were our two busiest days of the year in 2016. I would expect the same this year. I would suggest coming as early as possible or planning on a long wait. We open at 7:30am.,Bacchanal Buffet - Temporarily Closed,0,How busy is it during thanksgiving?
Yes! They must log on to your room . A total of 3 devices to your room.,The LINQ Hotel & Casino - Temporarily Closed,1,Is wifi at linq included for 3 devices in the room if there are 3 people on the reservation?
I think Wifi only 1 per person.,The LINQ Hotel & Casino - Temporarily Closed,1,Is wifi at linq included for 3 devices in the room if there are 3 people on the reservation?
I was alone and they allowed two devices to be attached to wifi,The LINQ Hotel & Casino - Temporarily Closed,1,Is wifi at linq included for 3 devices in the room if there are 3 people on the reservation?
You would explode if you're there for 2 hours lol.  But I can't imagine they would enforce that policy. The line for the food is no more than a few minutes at most at the most popular stations.,Bacchanal Buffet - Temporarily Closed,3,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
It's not enforced at all.  I've stayed for over two hours on several occasions.,Bacchanal Buffet - Temporarily Closed,2,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
I don't think it is enforced at all. I wouldn't worry too much about it :) I think you will be fine.,Bacchanal Buffet - Temporarily Closed,1,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
"As the others who answered, I have stayed at Bacchanal for more than 2 hours on more than one occasion and no one seemed to notice nor care. I worked in restaurants for years and what my experience tells me is that the people at the front desk, floor managers and waitstaff are all too busy to keep track of how long people stay. Be friendly and nice to your waitperson and tip well and you will never have to worry about being asked to leave.",Bacchanal Buffet - Temporarily Closed,1,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
"In all the times we've been there (many many) we have never once felt rushed or encouraged to leave. The two hours seems just about right. The only station that sometimes has a bit of a line is the crab legs, buts it's only minutes.",Bacchanal Buffet - Temporarily Closed,0,"Is the two hour seating enforced? Seems a bit rushed knowing there might be lines and for the price one would pay, would not be worth it."
"Hi Rachel, 

Crab legs are served for dinner and are available beginning at 3PM on Saturdays & Sundays.",Wicked Spoon,2,Are crab legs served during early morning brunch on Saturday and Sunday?
No they don't.,Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
"I looked for one when I was there, but I could not find one.",Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
No tasting menu.,Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
No they dont,Mesa Grill - Temporarily Closed,2,Do they have a tasting menu?
"When I was there a couple of weeks ago, they did have a tasting menu.",Mesa Grill - Temporarily Closed,0,Do they have a tasting menu?
"Last time I went, I checked in around 1am local time as my flight got in late, and I took an Uber pool instead of a direct car, but if you're afraid of losing your reservation, call the hotel and let them know you'll be a late check-in.",The STRAT Hotel,0,What the latest time you could check in?
No you do not. You can go up there for free and sit at the bar and take in the views :),Eiffel Tower,0,Do you have to pay to go up to have a drink? What about dinner is there a separate fee to get to the restaurant/bar?
No fee to go to the restaurant/bar.,Eiffel Tower,0,Do you have to pay to go up to have a drink? What about dinner is there a separate fee to get to the restaurant/bar?
"Nope... 1897 Market took its place.  I used to really enjoy that particular Chili's location (I think it was a Chili's Too), but this 1897 Market is really good!",Charlotte Douglas International Airport,2,Is the Chili's still there?
No. It closed down at least 4 or 5 years ago.,Charlotte Douglas International Airport,1,Is the Chili's still there?
No. Been gone quite a while.,Charlotte Douglas International Airport,1,Is the Chili's still there?
"No, sadly it has vacated the premises a few years ago! However other nice places have opened!",Charlotte Douglas International Airport,0,Is the Chili's still there?
Nope,Charlotte Douglas International Airport,0,Is the Chili's still there?
No. They sell soda in cans and water in bottles.,Little Miss BBQ,1,Do they serve beer?
"No, just soft drinks.  A beer sure would be good with that amazing bbq though!",Little Miss BBQ,1,Do they serve beer?
I think you can BYOB though,Little Miss BBQ,1,Do they serve beer?
"No.... no beer :(
Maybe when they open the new place",Little Miss BBQ,1,Do they serve beer?
No. They sell drinks and they give away water in coolers outside as a safety precaution.,Little Miss BBQ,1,Do they serve beer?
"no, the hotel is closed as well",Bacchanal Buffet - Temporarily Closed,0,Is this open still during the coronavirus outbreak?
no. they are closed,Bacchanal Buffet - Temporarily Closed,0,Is this open still during the coronavirus outbreak?
"There is a bottomless drink package you can buy. I think they offer a mimosa at brunch, but for dinners and such beer and wine is an additional charge.",Wicked Spoon,1,Do they offer bottomless drinks during weekdays for both brunch and dinner?
"Yolie C.,

Happy to help. We offer our Bottomless Beverages package during brunch & dinner. For more information, visit: http://bit.ly/2nhvd4i",Wicked Spoon,1,Do they offer bottomless drinks during weekdays for both brunch and dinner?
Your best best is to call (877) 893-2001,Wicked Spoon,0,Do they offer bottomless drinks during weekdays for both brunch and dinner?
Yes they do. Except alcoholic beverages they charge fees.,Wicked Spoon,0,Do they offer bottomless drinks during weekdays for both brunch and dinner?
I have never seen them serving mimosas. I do not recall seeing them on their menu either. It is possible that for special holidays like Valentines Day or Mother's Day they might but again I have no knowledge of them serving anything alcoholic.,Mr. Mamas Breakfast and Lunch,0,Do they serve mimosas?
No. They do not serve any type of alcohol.,Mr. Mamas Breakfast and Lunch,0,Do they serve mimosas?
I  didn't see mimosas anywhere or on the menu but those cinnamon rolls are amazing,Mr. Mamas Breakfast and Lunch,0,Do they serve mimosas?
No they do not do to not having a liquor license,Mr. Mamas Breakfast and Lunch,0,Do they serve mimosas?
No they do not.,Mr. Mamas Breakfast and Lunch,0,Do they serve mimosas?
"Hi Qym,

Buffet pricing is below. 

BRUNCH
Mon-Thurs: $28 adults | $16 kids 5 - 10
Fri-Sun: $36 adults | $16 kids 5 - 10

DINNER
Mon-Thurs: $42 adults | $20 kids 5 - 10
Fri-Sun: $49 adults | $20 kids 5 - 10

EXPRESS TAKEOUT
Daily: $20

Children 4 and under eat free when accompanied by a paying adult.

BOTTOMLESS BEVERAGES
Bottomless beverage packages are available for an additional $15 and include mimosas, champagne, Bloody Marys, house red or white wine, or PBR draft (2-hour limit from time of purchase).

HOLIDAY HOURS & PRICING
MOTHER'S DAY WEEKEND | MAY 13-14
Brunch (8AM - 3PM): $43 adults | $16 kids 5 - 10
Dinner (3 - 10PM): $52 adults | $20 kids 5 - 10",Wicked Spoon,27,Can someone post the pricing please?
It is $49 per person for the buffet on a Saturday night.,Wicked Spoon,7,Can someone post the pricing please?
At dinner tonight my 10 year old was half price.,Bacchanal Buffet - Temporarily Closed,1,"I see adult price , how about kids?do they charge same as adults? Thanks"
"The bar is huge, but lots of nice little seating areas & corners off to the sides. Should be many options, possible, to ask for regarding birthday if you stop by or call.",Meat & Potatoes,1,Going here for a birthday date night with the boyfriend is there any special requests revolving seating I can make?
"For a two top, I'd ask not be in front of the bar where a lot of the two top seating hugs the wall. Those tables are very close together and don't provide much privacy per se however if thats no bother then forget it. I think the best seat would be at the bar or on the outer areas of the restaurant. Bonus points if you can still do outdoor seating.",Meat & Potatoes,1,Going here for a birthday date night with the boyfriend is there any special requests revolving seating I can make?
Get reservations very early.  Seating to left of entryway gives an outside view.  If 4 or more people there is a separate side room for groups.  Call early.,Meat & Potatoes,1,Going here for a birthday date night with the boyfriend is there any special requests revolving seating I can make?
"Fun! Lively bar, pretty loud, everyone having a great time.",Citizen Public House,2,How is the atmosphere on a Saturday night?
It's the Bomb Digity!,Citizen Public House,2,How is the atmosphere on a Saturday night?
"The shrimp is from Ecuador, and the crawfish is from Louisiana. The servers will be able to tell you where all of the seafood is from if you ask!",Hot N Juicy Crawfish,0,Does anyone know where the seafood is from? Shrimp? Crawfish?
"Bacchanal is located within Caesars Palace. Caesars Palace has multiple valet parking options as well as self parking in the back of the hotel. We are located closest to the front valet. Self parking is free for Total Rewards Members of Platinum Status or above. Currently, locals can also self park for free.",Bacchanal Buffet - Temporarily Closed,1,Where is the nearest parking for the buffet?  Is there free parking available?
"Level 1, Cesar's parking lot / valet.",Bacchanal Buffet - Temporarily Closed,0,Where is the nearest parking for the buffet?  Is there free parking available?
"Yes, just a little noisy though.",Nora's Italian Cuisine,1,Do you find Nora's kid friendly for a 7 year old and 15 month for Xmas dinner?
Yes.,Nora's Italian Cuisine,0,Do you find Nora's kid friendly for a 7 year old and 15 month for Xmas dinner?
I think you can order through postmates,Le Thai,0,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.
"Hi there,

Sorry for the disconnects. We do have online ordering, however it’s being processed at the Charleston location via Postmates and Grubhub.

I will let our staff know about not transferring the phone properly. 

Shauna
Manager",Le Thai,0,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.
You can order through Postmates,Le Thai,0,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.
There were people picking up orders while I was there.,Le Thai,0,Is online ordering available? I keep getting transferred to the bar to take my order and no one picks up.
Not at all. Just no kids in the bar area which has it's own entrance and is away from the main dining area.,The Peppermill Restaurant & Fireside Lounge,2,Is this place a 21+ place?
That's a yes and no answer... yes if you're going to the Lounge area but if youre thete jus for food they have the Diner part that serves food 24/7!,The Peppermill Restaurant & Fireside Lounge,1,Is this place a 21+ place?
No,The Peppermill Restaurant & Fireside Lounge,1,Is this place a 21+ place?
Can you order drinks in the cafe?,The Peppermill Restaurant & Fireside Lounge,0,Is this place a 21+ place?
"All ages, pretty much just a restaurant",The Peppermill Restaurant & Fireside Lounge,0,Is this place a 21+ place?
"Dungeness crab but I went for a late lunch, not brunch.",Wicked Spoon,0,"Do they serve crab legs for Saturday brunch,  if they do, what kind?"
"We do not serve crab during brunch at this time. 

However, Dungeness crab legs are served during dinner hours beginning at 5PM, Monday-Thursday and 3PM, Friday-Sunday. Please let us know if you have any other questions.",Wicked Spoon,0,"Do they serve crab legs for Saturday brunch,  if they do, what kind?"
I don't believe so.,Bacchanal Buffet - Temporarily Closed,0,Are brunch items the same as dinner?
"Not exactly the same, dinner has the crab, prime rib, lamb and wagyu beef steamship round, that’s the biggest difference.",Bacchanal Buffet - Temporarily Closed,0,Are brunch items the same as dinner?
No . And the balconies have several warning signs saying not to. The mgm is smoke friendly however .,The Signature at MGM Grand,1,Is there smoking rooms?
No. This is a smoke free hotel,The Signature at MGM Grand,0,Is there smoking rooms?
"Unfortunately, they do not. Crab legs are only offered during their dinner time.",The Buffet At Wynn,1,Are there crab legs for LUNCH on Saturday?
"Best bet is to call the hotel and have them transfer you over to the buffet.
We visited on St. Patrick's Day and the menu said ""Holiday Pricing"" if that helps not sure if it's a standardized ""Holiday"" price but it was $48.00 or $48.99.",The Buffet at Bellagio - Temporarily Closed,0,What is the dinner pricing for this upcoming Easter weekend?
"Hello Nathan,
During Chinese New Year, from now until February 10th, we are offering added items during dinner such as slow-roasted whole pig, five-spice pork belly, Peking duck bao, and duck pot stickers. When we return back to our Weekend Gourmet Dinner, additional items not offered during Weekday Dinner service are deluxe seafood paella, Prince Edward Island mussels and added meats such as lamb, and Tomahawk rib eye. 
One of our most popular items, crab legs, are available every day starting at 3:30 pm which is when dinner service begins. For additional questions you may contact The Buffet directly at (702) 770-3340. Thank you and we look forward to welcoming you.",The Buffet At Wynn,0,What's the difference between the Weekday and Weekend Dinner? Are there any items served on the Weekend Dinner that isn't on the regular Weekday Dinner menu?
Yes it's a family restaurant,TAO Asian Bistro,0,Would like to take my teenage daughters for dinner. Are they allowed in the restaurant?
Yes they are.,TAO Asian Bistro,0,Would like to take my teenage daughters for dinner. Are they allowed in the restaurant?
We saw lots of families with kids at the restaurant.,TAO Asian Bistro,0,Would like to take my teenage daughters for dinner. Are they allowed in the restaurant?
All ages are welcome inside our restaurants,TAO Asian Bistro,0,Would like to take my teenage daughters for dinner. Are they allowed in the restaurant?
Wonderful restaurant for taking the whole family.,TAO Asian Bistro,0,Would like to take my teenage daughters for dinner. Are they allowed in the restaurant?
I cannot be totally sure but I do not believe so.,MGM Grand Hotel,0,Is bingo played here if so what time?
"HELLO! 
I want to provide you with a company that provides excellent service! TRY YOU DON'T PLEASE LOOK FOR YOUR LONGER AND FIND YOU ORDER ONLY AT THIS IT COMPANY NAME OF THE COMPANY GAVROSH LIMO! or www.gavroshLimo.com",MGM Grand Hotel,0,Is bingo played here if so what time?
Yes,The Buffet at Bellagio - Temporarily Closed,0,Are there crab legs for the lunch buffet?
They will sell out,Little Miss BBQ,0,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?"
"If you pre-order, you're guaranteed to get all of your food.  Your order will be packaged and held.  There is a minimum amount of meat you have to order to qualify for pre-order.  You can't pre-order   just your own personal order and bypass the line.",Little Miss BBQ,0,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?"
You cannot preorder at 5 because they are closed at 4 and pre orders stop at 12,Little Miss BBQ,0,"If I pre order to pick up in the afternoon (around 5pm), am I guaranteed that everything will be served or do they sell out even after pre ordering?"
"Unless they changed, the will accommodate reservations, especially large groups...",The Peppermill Restaurant & Fireside Lounge,1,Do they take reservations?
No they do not. But it never hurts to call and sweet talk them.,The Peppermill Restaurant & Fireside Lounge,0,Do they take reservations?
No,The Peppermill Restaurant & Fireside Lounge,0,Do they take reservations?
Not sure. But it's worth the wait?,The Peppermill Restaurant & Fireside Lounge,0,Do they take reservations?
Call ahead.  We did and they accomodated our group with a minimum wait.,The Peppermill Restaurant & Fireside Lounge,0,Do they take reservations?
"Yes they do served crab legs (Dungeness crab leg)... $49 for Friday to Sunday... you can check the price at their site... if you don't mind having early dinner, go 30min earlier, you pay for lunch price and they already start serving crab legs already... you can save money...",Wicked Spoon,1,Do the my serve crab legs at dinner and how much is it on the weekend?
"Brunch
Mon-Thurs: $28 adults | $16 kids 5 - 10
Fri-Sun: $36 adults | $16 kids 5 - 10

Dinner
Mon-Thurs: $42 adults | $20 kids 5 - 10
Fri-Sun: $49 adults | $20 kids 5 - 10",Wicked Spoon,0,Do the my serve crab legs at dinner and how much is it on the weekend?
They were very amiable to us ordering off the lunch menu during the breakfast hours I'm not sure what day of the week it was they were very accommodating nonetheless,Mon Ami Gabi,1,Can I order off the lunch menu on a Sunday at 11am instead of the brunch menu? I am not a big breakfast food eater. Thanks.
"YES! And it's a very ample menu for lunch.  I never wake up early enough to even think about making breakfast, LOL.",Mon Ami Gabi,1,Can I order off the lunch menu on a Sunday at 11am instead of the brunch menu? I am not a big breakfast food eater. Thanks.
Yes you can!,Mon Ami Gabi,1,Can I order off the lunch menu on a Sunday at 11am instead of the brunch menu? I am not a big breakfast food eater. Thanks.
"Good Morning! 
We wanted to confirm the Mon Ami Gabi Lunch Menu is offered along side the weekend Brunch Menu. We look forward to your upcoming visit!",Mon Ami Gabi,1,Can I order off the lunch menu on a Sunday at 11am instead of the brunch menu? I am not a big breakfast food eater. Thanks.
Yes. Just ask. They’ll let you order breakfast late or lunch early.,Mon Ami Gabi,1,Can I order off the lunch menu on a Sunday at 11am instead of the brunch menu? I am not a big breakfast food eater. Thanks.
"Yes, they have a takeout window from the patio or you can call in your order ahead of time. They also have a second location off Rancho & Charleston for takeout that's a bit easier to get to parking wise.",Le Thai,1,Do they offer takeout?
"Yes.  They do have a takeout window.  And, you should be able to use Grubhub for delivery.  Enjoy!",Le Thai,1,Do they offer takeout?
"Yes, they definitely do!",Le Thai,1,Do they offer takeout?
Yes they do.,Le Thai,1,Do they offer takeout?
Yes,Le Thai,1,Do they offer takeout?
Yes,Cornish Pasty,7,Is this business kid-friendly?
"I brought my daughter's​ for dinner, and it was great fun for them",Cornish Pasty,4,Is this business kid-friendly?
Yes.,Cornish Pasty,4,Is this business kid-friendly?
Yes of course. Dining room on right side of restaurant,Cornish Pasty,3,Is this business kid-friendly?
I've only been here for lunch and yes it is.,Cornish Pasty,3,Is this business kid-friendly?
Yes it's kind of by the bar where they get drinks.,The Buffet at Bellagio - Temporarily Closed,5,Do they have a caviar buffet?
Yes. They serve it near the deserts and sushi.,The Buffet at Bellagio - Temporarily Closed,2,Do they have a caviar buffet?
Yes they do. They had 3-4 kinds of caviar when I was there last month.,The Buffet at Bellagio - Temporarily Closed,1,Do they have a caviar buffet?
"According to their website, they do have it for weekend dinners:

https://www.bellagio.com/en/restaurants/the-buffet.html

Every Friday and Saturday from 3:00 PM – 10:00 PM during Gourmet Dinner Service, guests may savor the delicate flavors of some of the world’s finest caviars Ikura and Tobiko—either alone or as complements to a selection of freshly prepared traditional dishes. At this station, a chef attendant will top delicate, house-made blinis, miniature buckwheat waffles...",The Buffet at Bellagio - Temporarily Closed,3,Do they have a caviar buffet?
"Hey Jennifer, they did not when I was there.  The buffet was incredible though with a large assortment of crab legs and other seafood.",The Buffet at Bellagio - Temporarily Closed,1,Do they have a caviar buffet?
That would be easier found by going to Fandango and choosing that casinos theater for all current listings.,"South Point Hotel, Casino & Spa",0,What is showing in your cinema?
Here is a link to movies that are currently being played. https://southpointcasino.com/entertainment/movies,"South Point Hotel, Casino & Spa",0,What is showing in your cinema?
"Regular pricing Monday-Thursday adults 28 ,kids 16
                            Friday- Sunday     adults 36, kids 16
Dinner pricing  Monday-Thursday adults 42, kids  20
                             Friday- Sunday   adults 49, kids 20",Wicked Spoon,4,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?
"I bet they know!
https://www.cosmopolitanlasvegas.com/restaurants/wicked-spoon",Wicked Spoon,1,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?
"Stephanie S.,

Happy to help. Pricing and hours of operation can be found on our website, more here: http://bit.ly/2nhvd4i

Likewise, if you have any other questions, please feel free to contact us directly at 702.698.7870. We hope to see you here soon.",Wicked Spoon,0,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?
It's on the website.,Wicked Spoon,0,What is the price for the breakfast buffet and what is the price for the lunch/dinner buffet?
Yes,Four Peaks Brewing,1,Are there vegan options for lunch?
Not really unless you modify a couple of the salads. There's fries.,Four Peaks Brewing,1,Are there vegan options for lunch?
Yes,Four Peaks Brewing,0,Are there vegan options for lunch?
There is salad and beer.,Four Peaks Brewing,0,Are there vegan options for lunch?
"I have not been for the party brunch; however, I can say that I've been for brunch before they switched to party only and the food was amazing. Definitely upper scale atmosphere and good food. I guess for $100 per person depends on your comfort level to spend that amount of money on brunch. If it is a celebration or special occasion I'd say go for it!",LAVO Italian Restaurant & Lounge,0,Is the party brunch worth the 1k price tag?
I was told that they can split up to 6 evenly but they will not split by what each person ate.,STK Las Vegas,1,Will they split checks for each person?
yes,STK Las Vegas,1,Will they split checks for each person?
Sure will!,STK Las Vegas,0,Will they split checks for each person?
"Yes, they will do that.",STK Las Vegas,0,Will they split checks for each person?
"If you go late, they may run out, but you can try going at 2 or 3 on a Wednesday or Thursday.  They are opening a new location, if not already.  Check that out.",Little Miss BBQ,0,"An you order and pick up, if so how long is that process? Thanks"
"I hate to say it, but I dont think you can. I showed up on a random Thursday at 1030 and was number 50 in line. Not a bad spot to be, but everyone in line was mentioning how slow it was. With that being said, it is 100% worth the wait.",Little Miss BBQ,0,"An you order and pick up, if so how long is that process? Thanks"
"None, they are always busy.",Little Miss BBQ,0,"An you order and pick up, if so how long is that process? Thanks"
"Show up at least 1 1/2 hour before opening. The line will get long, but it moves pretty fast...plus you get to try some delicious samples!",Little Miss BBQ,0,"An you order and pick up, if so how long is that process? Thanks"
"There is no best day to avoid the rush! If you go before they open in the middle of the week and line up, you may get lucky to eat around 12:30pm, and they'll probably run out of a type of meat like what happened to us. This is a fair warning!!",Little Miss BBQ,0,"An you order and pick up, if so how long is that process? Thanks"
Yes,Wicked Spoon,3,"I am going to brunch with a non drinker, can just one person at the table get bottomless mimosas?"
Absolutely! They take drink orders at the table!,Wicked Spoon,1,"I am going to brunch with a non drinker, can just one person at the table get bottomless mimosas?"
"Things change, I would call for confirmation: (877) 893-2001",Wicked Spoon,1,"I am going to brunch with a non drinker, can just one person at the table get bottomless mimosas?"
"Amy D.

Yes, you may place your order for one bottomless beverage package when seated at your table. Likewise, if you have any other questions, please feel free to give us a call at 877.893.2001. We look forward to seeing you soon.",Wicked Spoon,2,"I am going to brunch with a non drinker, can just one person at the table get bottomless mimosas?"
"If you try hard enough, anything is possible.",Wicked Spoon,0,"I am going to brunch with a non drinker, can just one person at the table get bottomless mimosas?"
"Crab  legs, oysters, clams, salmon, and shrimp",Bacchanal Buffet - Temporarily Closed,2,What kind of seafood is offered during Saturday brunch?
