answer,business_name,helpful,question
"We've been to this buffet many times.  If you're going to go only once, go for dinner.  Otherwise, both brunch and dinner are good.",Wicked Spoon,2,Which is better? Brunch or Dinner? Will be there on a weekday in September and this is on my must do list!
"It's up to you which you prefer. I like to go early with family, eat some of everything and stay talking. Then have another round 😆 going for lunch during the week it's not crowded.",Wicked Spoon,3,Which is better? Brunch or Dinner? Will be there on a weekday in September and this is on my must do list!
I think Wycliff!,Bacchanal Buffet - Temporarily Closed,0,What brand of champagne is served in the optional unlimited brunch package?
It is not. Pool hours are 9a-8p daily,Hooters Casino Hotel Las Vegas,0,Is the pool open 24hrs?
I don't believe so.,Hooters Casino Hotel Las Vegas,0,Is the pool open 24hrs?
No they do not. Only a king and a sofa bed,The Signature at MGM Grand,0,Do they have rooms with 2 queen beds?
"Alexis M.,

Happy to help. Although we do not deliver, you can call in an order and it will be prepared for pick up. To place an order, give us a call at 702.698.7860.",Secret Pizza,1,Will they deliver to your room if your staying at the cosmo?
"Nope, but you can call in a pizza pie order ahead of time to pick it up - get to bypass that line.",Secret Pizza,0,Will they deliver to your room if your staying at the cosmo?
"No, you have to come there and get it. The wait can be long but it's worth it especially if it's the end of your night and nothing is planned anymore",Secret Pizza,0,Will they deliver to your room if your staying at the cosmo?
I don't think so... They will only write your name down in person and you will only be seated when all members of your party are present.,Monta Japanese Noodle House,0,Can you call before arrival to reserve seats?
"There is most always live music, or a concert or event at the Rocks Lounge on Friday or Saturday. 
The ONYX Bar usually has a singer / musician on Friday and Saturday nights. 
Tbones usually has someone at the piano as well.
I've even seen lounge singers or DJ's at the Lucky Bar on the weekends. 
Check the website entertainment calendar or call the resort. They will be glad to answer any questions you may have.",Red Rock Casino Resort And Spa - Temporarily Closed,1,Is there live music on Saturday's? And if so what kind of music and how is the crowd?
"Good evening, we do! Our fine dining steakhouse, T Bones has live music from 6:00pm to 11:00pm. Across from T Bones we have live music in the Onyx Lounge from 9:00p -1:00am. Hearthstone our rustic American cuisine restaurant has live music every Saturday from 8:00pm to 11:00pm. We hope you get to come and enjoy, I trust you will not be disappointed with the experience, we welcome many locals, gamers, group guests and individuals travelers all looking to enjoy our live music.",Red Rock Casino Resort And Spa - Temporarily Closed,0,Is there live music on Saturday's? And if so what kind of music and how is the crowd?
"Yes.  And nothing but.  Forget the omelette station, the salad bar, the dimsum, the carving stations.  All you get is crustaceans.  Hell, even the soda fountain spits out crab juice.  It's probably the second most expensive way to catch crabs while on the Vegas strip on a weekend afternoon.",Bacchanal Buffet - Temporarily Closed,0,Do they only serve KING crab legs on the weekends?
I was here for dinner on a weekday this past April. The crab legs were a mixture of snow and king crab with it mainly being snow crab. But with patience you can pick out the king crab legs.,Bacchanal Buffet - Temporarily Closed,0,Do they only serve KING crab legs on the weekends?
I was also here for dinner on a  Monday this past June. The crab legs were also a mixture of snow and king crab.,Bacchanal Buffet - Temporarily Closed,0,Do they only serve KING crab legs on the weekends?
No. I ate king crab on a weekday,Bacchanal Buffet - Temporarily Closed,0,Do they only serve KING crab legs on the weekends?
"No, you can use as many as you like, but gratuity is added to parties of 8 or more. This would be in addition to the price of the groupon. Thank you.",Bacchanal Buffet - Temporarily Closed,0,Do they really allow only one groupon per table?
Yes  you're expected to finish all the meat you order or pay a fee for unfinished food,Gen Korean BBQ House,0,Once you order do you have to stick with the first order meat?
No. You can order something different every time.,Gen Korean BBQ House,0,Once you order do you have to stick with the first order meat?
Yes!! Our room was remodeled and in the north tower side. We stayed on the 21sr floor,The STRAT Hotel,1,Are the remodeled rooms located in the North tower?
No. But for a very small price when u get there they will offer you the upgrade-like $6 or something,The STRAT Hotel,1,Are the remodeled rooms located in the North tower?
There are several remodeled rooms on all floors.,The STRAT Hotel,0,Are the remodeled rooms located in the North tower?
Most of the rooms at north side tower are remodeled,The STRAT Hotel,0,Are the remodeled rooms located in the North tower?
No age restriction,Bacchanal Buffet - Temporarily Closed,0,Does anyone know the kids prices by age?
"Adults 40$ but go on Groupon has best deals for this buffet 
Kids 13 and under are 19$ 
Kids ages 6-1 are free 

Again go on Groupon they always have deals for this buffet",Bacchanal Buffet - Temporarily Closed,0,Does anyone know the kids prices by age?
"I don't know, but the hotel directors name is Shelly and she is fabulous. I had a issue that she corrected. She did a outstanding job. Hope this helps.","South Point Hotel, Casino & Spa",0,Who is the Food and Beverage Director for the Cafe?
"No idea, but Shelly is very rude and not helpful in matters regarding the food.","South Point Hotel, Casino & Spa",0,Who is the Food and Beverage Director for the Cafe?
Yes.,Bacchanal Buffet - Temporarily Closed,0,Are there large group accommodations?
"The dining room is in divided into large sections. So, I would think they would accommodate a large group very easily depending on the time of day.",Bacchanal Buffet - Temporarily Closed,0,Are there large group accommodations?
"Just depends on the day.  It's usually busy but if you go at 2-3 pm or after 8 pm weekdays it's most likely not as busy.  But it's literally the hottest buffet in Vegas right now so there's no real ""slow"" time.",Bacchanal Buffet - Temporarily Closed,0,I want to eat at the buffet here at around3:30-4:00 what time is the best time for me to wait in line to eat here or best time to get a ticket at kiosks?
"On a non-holiday weekday this time of year, you can probably show up at 3pm and be seated by 3:30 or so. On a weekend, expect an hour or more wait. On a holiday or holiday weekend it could be 2 to 3 hours.",Bacchanal Buffet - Temporarily Closed,0,I want to eat at the buffet here at around3:30-4:00 what time is the best time for me to wait in line to eat here or best time to get a ticket at kiosks?
"Good afternoon sir,

Of course your child would be welcome with us.  It is a busy restaurant so if volume is an issue for your child we would just like to caution you.  We would be happy to have you and your family dine with us.

Thank you for asking

Lawrence",Gordon Ramsay Steak - Temporarily Closed,3,"Hi everyone. I understand that this restaurant is consider  fine dining, but like many reviews it sounds like a family friendly place as well. I have a pretty well behaved 7 month old, would be it acceptable to bring her along?"
Yes I would think that would be fine as long as your little one is quiet. Mostly adults as it is a little pricey so most people looking for an intimate dining experience.  Nothing worse than paying a lot of money for a fine dining experience and you hear a child crying in the back ground. I love kids so as long as I did not have to hear crying I would be good with it. :)  Good luck!!,Gordon Ramsay Steak - Temporarily Closed,3,"Hi everyone. I understand that this restaurant is consider  fine dining, but like many reviews it sounds like a family friendly place as well. I have a pretty well behaved 7 month old, would be it acceptable to bring her along?"
"It's a family restaurant. When I was there, there were many well behaved kids there. I would keep in mind that it is a very pricey, sophisticated restaurant. The patrons are paying loads of money for an amazing experience.",Gordon Ramsay Steak - Temporarily Closed,2,"Hi everyone. I understand that this restaurant is consider  fine dining, but like many reviews it sounds like a family friendly place as well. I have a pretty well behaved 7 month old, would be it acceptable to bring her along?"
I have children and I would feel comfortable bringing them even my youngest who is under 12 months. Very friendly and professional atmosphere. Which steak do you plan on ordering your 7 month old? Hehe.,Gordon Ramsay Steak - Temporarily Closed,2,"Hi everyone. I understand that this restaurant is consider  fine dining, but like many reviews it sounds like a family friendly place as well. I have a pretty well behaved 7 month old, would be it acceptable to bring her along?"
Of course.  The restaurant is friendly.,Gordon Ramsay Steak - Temporarily Closed,1,"Hi everyone. I understand that this restaurant is consider  fine dining, but like many reviews it sounds like a family friendly place as well. I have a pretty well behaved 7 month old, would be it acceptable to bring her along?"
None,BBQ House,0,What are the gluten free menu options here?
"Mon - fri 20.99 breakfast, lunch Monday through Friday 25.99,dinner Monday through Friday $38.99 and prices for Friday and Saturday $39.99 all day, plus extra for unlimited mimosa and rum runners",The Buffet At Wynn,2,What are the prices for lunch and dinner for the holiday weekend? Their website does not say how much it is.
The buffet is $40 on sunday,The Buffet At Wynn,1,What are the prices for lunch and dinner for the holiday weekend? Their website does not say how much it is.
I stayed there with my 10 year old Yorkshyre terrier. My dog seemed fine however it was quite a walk to get outside for him to go to the bathroom,The LINQ Hotel & Casino - Temporarily Closed,1,How are the rooms at pet stay?
No there is not,The STRAT Hotel,1,Is there any discount for local to go up the tower?
"They sure do :) I always order it when I go there. Unfortunately, I do not recall how much I spent.",Bacchanal Buffet - Temporarily Closed,2,Do they serve bottomless champagne/ mimosas at this establishment?
"All You Can Drink: Draft Beer, House Wine, Mimosas $15",Bacchanal Buffet - Temporarily Closed,2,Do they serve bottomless champagne/ mimosas at this establishment?
"Sorry Kimberly I don't know the answer to that question. However, my wife and I bought a deal from Groupon that included two beer or wine of your choosing.",Bacchanal Buffet - Temporarily Closed,2,Do they serve bottomless champagne/ mimosas at this establishment?
"They do I believe it was 19.99. 
Hope it wasn't seasonal deal.",Bacchanal Buffet - Temporarily Closed,1,Do they serve bottomless champagne/ mimosas at this establishment?
"Yes, but I believe it's an extra $25-35 for bottomless alcoholic drinks.",Bacchanal Buffet - Temporarily Closed,1,Do they serve bottomless champagne/ mimosas at this establishment?
No but it's pretty good. Been there many times. I enjoy it.,Gangnam Asian BBQ Dining,0,All you can eat?
Nope,Gangnam Asian BBQ Dining,0,All you can eat?
No it's not but It's not pricey at all and you will love the food.,Gangnam Asian BBQ Dining,0,All you can eat?
Is not all you can eat .,Gangnam Asian BBQ Dining,0,All you can eat?
Not all you can eat but healthy portions.,Gangnam Asian BBQ Dining,0,All you can eat?
"Was just there Sunday afternoon.  There's a sign that says ""VIP / COMP"".  Even though our flyer says our comp does not include the VIP line, they didn't turn us away when we went through it.",Studio B Buffet,1,"I know there is a special line for VIP which I am not, but is the line good if you have a comp from a host?"
"Whenever I have a comp buffet on my players card, I walk up to the VIP line, ask the staff to check my card for a free buffet, and when they confirm that I have one, they ring me up on the cash register. I was actually informed by one staff that even if I don't have A VIP pass, I could get in the VIP line due to my free buffet.",Studio B Buffet,1,"I know there is a special line for VIP which I am not, but is the line good if you have a comp from a host?"
Yes,Studio B Buffet,0,"I know there is a special line for VIP which I am not, but is the line good if you have a comp from a host?"
Yes.,Studio B Buffet,0,"I know there is a special line for VIP which I am not, but is the line good if you have a comp from a host?"
"Yes you can! Had comps one time and went through the line on the right and was quickly seated. Enjoy the all you can drink wine, mimosas and beer!",Studio B Buffet,0,"I know there is a special line for VIP which I am not, but is the line good if you have a comp from a host?"
i dont like playing bingo here because JOHN one of the cashier is rude and have an attitude.,Red Rock Casino Resort And Spa - Temporarily Closed,2,How is bingo?
It's okay. Very quiet. I like a little more lively since I don't take it too seriously. But it's very professional,Red Rock Casino Resort And Spa - Temporarily Closed,1,How is bingo?
Love it,Red Rock Casino Resort And Spa - Temporarily Closed,0,How is bingo?
"See my photo:
https://www.yelp.com/biz_photos/bacchanal-buffet-las-vegas-7?select=Zxfe3eWkkFQxkK-TaAcTYw",Bacchanal Buffet - Temporarily Closed,0,What's the weekend prices?
Dinner is $59.99,Bacchanal Buffet - Temporarily Closed,0,What's the weekend prices?
"Weekend brunch (8am-3pm) $50, weekend dinner $60.",Bacchanal Buffet - Temporarily Closed,0,What's the weekend prices?
Yup. Just make sure you account for any potential lines that may prevent you from getting to the register before 5.,Wicked Spoon,0,"Can I show up at 4:00 PM on Thursday and pay the brunch price, but get crab legs at 5:00 PM when the dinner options are available?"
They add a few main courses and remove the more traditional breakfast items.  You can contact them before you go to ensure the items you want will be present.  I have never been disappointed.  This is one of my three favorite buffets in Vegas.,Bacchanal Buffet - Temporarily Closed,1,"What's the difference between brunch and dinner? Watching a video on YouTube, it seems they simply put out more meats and seafood but leave everything from brunch out. Is this true? I'd love to have brunch items along with dinner items."
You need a ticket to get into Wet Republic but I think all the other pools are free.  Ask about getting into Hakkasan when you check in at the desk!,MGM Grand Hotel,1,"Does anyone know if we are able to go to ANY pool associated with ""M Life"" or MGM grand if we are hotel guests at MGM?"
"HELLO! 
I want to provide you with a company that provides excellent service! TRY YOU DON'T PLEASE LOOK FOR YOUR LONGER AND FIND YOU ORDER ONLY AT THIS IT COMPANY NAME OF THE COMPANY GAVROSH LIMO! or www.gavroshLimo.com",MGM Grand Hotel,0,"Does anyone know if we are able to go to ANY pool associated with ""M Life"" or MGM grand if we are hotel guests at MGM?"
Best bet is to check in with front desk. If you are a MGM gust you should be able to go to the MGM Grand pool but I'm not sure about MGM Life. Check with front desk to be positive! Great question! I never wanted to check out the MGM Life pool since the one at MGM Grand is so nice!,MGM Grand Hotel,0,"Does anyone know if we are able to go to ANY pool associated with ""M Life"" or MGM grand if we are hotel guests at MGM?"
They just told me on the phone that open table resos are only for the VIP experience ($98),Bacchanal Buffet - Temporarily Closed,0,"Hi,
I made a reservation at 2:45pm Monday through the Opentable, hopefully I can pay at the brunch rate $39.9 and get in before 3pm? Do I still need to get there much earlier than 2:45pm and get in line? Or can I just show up at my reservation time?"
If you eat at about 6 it's not too bad. But by 7-7:30 a live dj comes on and you can't hear yourself think. Not conducive to a nice dinner out.,STK Las Vegas,0,How loud is it in the dining area?
"early dinner is ideal. I was there with an early dinner(5:30) and the music was at an appropriate level to carry on conversation. keep in mind, there are 2 bars.  so as people gather around those areas, it starts to get loud.",STK Las Vegas,0,How loud is it in the dining area?
There is loud music playing,STK Las Vegas,0,How loud is it in the dining area?
"Very loud! There was a DJ playing music, and there was only 3 of us at a small table and we were yelling at each other so we could hear each other talk..",STK Las Vegas,0,How loud is it in the dining area?
"Jenny A.,

We’d love to celebrate with you. We recommend making a reservation, you can reserve a table for your party here: http://bit.ly/2nhvd4i

Also, please know that menu items are subject to change daily, however, we do have vegan options available. For more information, give us a call at 702.698. 7870. We hope to see you all soon.",Wicked Spoon,1,I have a group of 18 going in April for a birthday :-) and not sure if I need to let the front desk know before hand because we would like to sit together? Also we have 1 Vegan that will be joining us and just wondering about the options for her?
No.,Gangnam Asian BBQ Dining,2,Is any restriction for age?
I have seen families with children there so no restriction just do others a favor and if it is late and kids are overtired and crabby don't bring them.,Gangnam Asian BBQ Dining,2,Is any restriction for age?
No there is not,Gangnam Asian BBQ Dining,1,Is any restriction for age?
If they can chew...they good! 😊,Gangnam Asian BBQ Dining,1,Is any restriction for age?
I would say no.,Gangnam Asian BBQ Dining,1,Is any restriction for age?
Yes,Bacchanal Buffet - Temporarily Closed,0,"Does the weekday buffet have different menu options compared to weekends, particularly in the seafood?"
"Didn't see it when I was there. Snow crab kegs, crab legs, scallops and oysters.",Bacchanal Buffet - Temporarily Closed,0,So they serve lobster for weekend dinner?
Its better and cheaper to book in advance,Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?
"Its always best to book in advance date. Yes, months before the desire date. Weekdays are cheaper than weekends.",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?
I booked mine about 2 months ahead and it was the cheapest price i saw,Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?
Generally stays about the same,Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Is it usually cheaper to book a room at a time closer to the desire date or way earlier than the date say 2 months?
Yes.,LAVO Italian Restaurant & Lounge,0,Is the pasta homemade?
Yes it's made in house. Very good!,LAVO Italian Restaurant & Lounge,0,Is the pasta homemade?
I don't believe they take reservations. And you should plan on getting there about 30min to 1hr before desired dinner time as the waiting time can be pretty long! Even during weekdays. Fortunately you leave your phone number and they text you when your table is ready. There are plenty of shops around to keep you entertained in the meantime.,Gen Korean BBQ House,1,Going for my daughters 18th birthday? Can and should I make reservations?
"Reservations are not accepted. 
Get there early though, and expect a wait for a table; especially if you have a large party.",Gen Korean BBQ House,1,Going for my daughters 18th birthday? Can and should I make reservations?
"They don't accept reservations, but if you're there by 5:00pm or a bit earlier it shouldn't be a problem.",Gen Korean BBQ House,1,Going for my daughters 18th birthday? Can and should I make reservations?
Hello the gen  in corona takes reservations before six not sure about the Rancho store which is much busier on the weekend,Gen Korean BBQ House,1,Going for my daughters 18th birthday? Can and should I make reservations?
Yes totally because you do save some bucks.  Trick is go very late brunch and they will eventually bring out dinner entrees,Bacchanal Buffet - Temporarily Closed,1,Is the brunch menu better or dinner?
"Dinner Menu is definitely better in my opinion (a lot more seafood)......but of course you have to ask yourself, Do I really want to spend additional $25-$30 more.  I've been there for both but when we went we purchased the 24 hr. All you can eat deal.",Bacchanal Buffet - Temporarily Closed,1,Is the brunch menu better or dinner?
"I was there two years ago..and again this past month...and I NEVER saw King Crab Legs or Dungeness crab!  The first time they didn't even have shrimp until after we were done eating.  I never saw any caviar.  I wonder what time they put out all the ""good"" food.  Both of my experiences there were bad and I won't be returning.",The Buffet at Bellagio - Temporarily Closed,3,Do they have king crab legs daily? Or certain days only
Daily including dungeness claws.,The Buffet at Bellagio - Temporarily Closed,2,Do they have king crab legs daily? Or certain days only
The crab legs were bland. Just so meh.,The Buffet at Bellagio - Temporarily Closed,2,Do they have king crab legs daily? Or certain days only
Every day!,The Buffet at Bellagio - Temporarily Closed,2,Do they have king crab legs daily? Or certain days only
"All day, everyday!",The Buffet at Bellagio - Temporarily Closed,0,Do they have king crab legs daily? Or certain days only
Not listed on their website.  It would be best to contact the restaurant directly.  It may be available but just not posted to their site.  Best wishes.,HEXX kitchen + bar,0,Do they have a gluten free/celiac friendly menu?
"Yes , ppl have brought in Starbucks",Bacchanal Buffet - Temporarily Closed,0,"If I purchased a Fat Tuesday earlier in the day and decided to go to Bacchanal, can I bring my Fat Tuesday in?"
"No. Japanese menu (fried rice, ramen) no available for months. That kitchens light is on but no activity",Bachi Burger,2,Would it be possible to add the ramen menu for online ordering? That would be awesome!! Not available on Bite Squad...
"Yes, you can order everything online!",Bachi Burger,1,Would it be possible to add the ramen menu for online ordering? That would be awesome!! Not available on Bite Squad...
Don't see why you couldn't,Bachi Burger,0,Would it be possible to add the ramen menu for online ordering? That would be awesome!! Not available on Bite Squad...
"I don't remember seeing crawfish, but it is a big buffet so I might have missed it. Its probably the best value buffet, so even if they don't have it, you might find something better. Best bet is to call and confirm.",Studio B Buffet,1,Do they have crawfish on week day?
"When I have been there for weekday late lunch and dinner, crawfish was/were  available. As with most buffets they were over cooked...so were the fried clams and fried shrimp...YMMV...",Studio B Buffet,1,Do they have crawfish on week day?
When I was there they had it near the jambalaya,Studio B Buffet,1,Do they have crawfish on week day?
"I went to the buffet 3 days in the a row. One of them was brunch on Saturday, Sunday Monday I'm guessing they always have crab legs.  Hope this was some help.",The Buffet At Wynn,0,Do they have crab legs during the Friday/Saturday/Sunday brunch?
Yes they do!,The Buffet At Wynn,0,Do they have crab legs during the Friday/Saturday/Sunday brunch?
Yes,The Buffet At Wynn,0,Do they have crab legs during the Friday/Saturday/Sunday brunch?
I can't say for Brunch but if you look at my posting of them I have a picture of their dinner for the weekend. They do indeed have crab.,The Buffet At Wynn,0,Do they have crab legs during the Friday/Saturday/Sunday brunch?
Absolutely!,The Buffet At Wynn,0,Do they have crab legs during the Friday/Saturday/Sunday brunch?
"Charlene G.,

Happy to help. Dinner is $42 per adult Mon - Thurs. For the holiday weekend, dinner will be $49 per adult on Monday, September 2. For more information on Labor Day Weekend hours & pricing, visit: http://bit.ly/2nhvd4i

We hope to see you here soon.",Wicked Spoon,2,"How much is dinner per person, on Monday nights?"
42.00 US,Wicked Spoon,1,"How much is dinner per person, on Monday nights?"
$42 for adults,Wicked Spoon,0,"How much is dinner per person, on Monday nights?"
I believe $45 per person not including tip/gratuity,Wicked Spoon,0,"How much is dinner per person, on Monday nights?"
"It's $42 per person plus Tax so it comes out to about $50 a person but here is a tip

If you are new and never gambled at the casino before sign up for a players card and get some quick points you will get some free buffets and it comes out cheaper

Second tip - if you are not new get to the second tier on your card and get two for one coupons once of month for wicked spoon. "" you can buy your tier by spending money in the casino or gambling - it's the easies casino to get higher tiers in. And the points transfer to Marriott",Wicked Spoon,0,"How much is dinner per person, on Monday nights?"
"Hi A M.,

While selection varies weekly, below are examples of a few items available on weekends only at Wicked Spoon:

•	Crab legs & prime rib from 11am – close (served only at dinner on weekdays)
•	Fried shrimp, calamari and additional elevated seafood options at the seafood station
•	Additional dessert offerings, including chocolate covered strawberries",Wicked Spoon,1,What is the difference between the weekday and weekend dinner?
The Christmas Eve/ Christmas Day menu will be more elaborate than our usual menu. It will include many holiday favorites and several lobster dishes. The price will be $79.99 from 11am until 10:30pm.,Bacchanal Buffet - Temporarily Closed,0,"Hi, do you have the same menu for Christmas eve? If not, which is the menu, and how much it will cost? Do you have reservations?"
Customers cook their own food,Gangnam Asian BBQ Dining,0,Do they cook for customers or customers cook their own?
You cook your own food,Gangnam Asian BBQ Dining,0,Do they cook for customers or customers cook their own?
"You can have them cook stuff in the back if you'd like, individual grills at tables.",Gangnam Asian BBQ Dining,0,Do they cook for customers or customers cook their own?
You cook your own at your table on your grill.. I think there are some dishes you can order as well,Gangnam Asian BBQ Dining,0,Do they cook for customers or customers cook their own?
You cook your own. Some stuff on the menu they cook for you.,Gangnam Asian BBQ Dining,0,Do they cook for customers or customers cook their own?
Never had official delivery service.,Chino Bandido,1,Delivery
I don't think they deliver but if you could always use Uber Eats.,Chino Bandido,0,Delivery
"Terminal D, has Carolina Beer Co and Hissho Sushi and Terminal C has Big Daddy Burger an Whisky River. I have ate at Whisky River the foods decent. But All depends on which airline you fly. An of course they have all the fast food at the food court.",Charlotte Douglas International Airport,1,Best restaurants at the airport?
"1857.  Hands down best place to sit down, relax and order some food.  

Be sure to enjoy a rocking chair when you're done if you have time!!",Charlotte Douglas International Airport,0,Best restaurants at the airport?
"All depends what kind of food you like.... choices are many and perhaps a bit overpriced

Big Daddy Burger is awesome! The Carolina Pit Barbecue on main street is amazing! 

However, If I were you, as I always do, if I have time, I would Yelp and see my options and recommendations at the airport and go from there!

Again beware of the overpricing which is a dampener especially when you know why the prices are outside the airport!",Charlotte Douglas International Airport,0,Best restaurants at the airport?
Phillips Seafood and 1857,Charlotte Douglas International Airport,0,Best restaurants at the airport?
Lots of great places to eat but Bad Daddy's Burgers has a surprisingly great breakfast and wonderful burgers and tater tots for lunch or dinner.,Charlotte Douglas International Airport,0,Best restaurants at the airport?
"Honestly, we've never ask but their service is always great so I'm sure if you ask or change something in the menu they will accommodate as best as they can.",Nora's Italian Cuisine,3,Does Nora's offer any Vegan options?
"I'm not sure with it being Italian food that deals with a lot of products that are not vegan but with a top notch restaurant , they might be able to accommodate your needs. I would search the menu and also make a phone call",Nora's Italian Cuisine,1,Does Nora's offer any Vegan options?
There are not too many vegan options. When I asked the server about vegan dishes he wasn't able to recommend any. He didn't want to ask the chef either. But I liked the fries and grilled veggies.,Nora's Italian Cuisine,1,Does Nora's offer any Vegan options?
"Yes, they have a happy hour menu 4-6pm daily, check their site",Citizen Public House,0,Do they have happy hour? What are hours & what kind of food?
Brunch is from 7am-2pm on Saturday and Sunday.,HEXX kitchen + bar,1,What time does brunch end on a Saturday?
Brunch is served daily until 4PM.,HEXX kitchen + bar,0,What time does brunch end on a Saturday?
"I think you mean American Chinese dishes. Most of what is offered at this buffet is traditional authentic, meaning food you could find in China.",Bacchanal Buffet - Temporarily Closed,0,"Do you offer traditional Chinese dishes like General Tso chicken, Sweet & Sour chicken, etc.?"
"Buffet of Buffets is a 24 hour pass to 5 buffets at the Flamingo, Harrah's, Planet Hollywood, Rio, and Paris hotels. You pay one price and you can go in as many times as you like. As Bacchanal at Caesars Palace is a more premium buffet, it is not included in the base price, but you may access Bacchanal by paying the upgrade fee. This is a per person per visit fee. Essentially, the Buffet of Buffet pass gets you free entrance to 5 buffets and a discount at Bacchanal. The price of the BoB pass and the upgrade fees can vary around major holidays.",Bacchanal Buffet - Temporarily Closed,4,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?
"The buffet of buffets is a program where you can go to multiple buffets that are part of Caesars/TotalRewards. As Bacchanal Buffet costs more than the other buffets, if you have the Buffet of Buffets pass you must pay a $35 surcharge to go to Bacchanal Buffet. The $60+ price is if you just go as a normal guest without the buffet of buffets pass.",Bacchanal Buffet - Temporarily Closed,4,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?
"So the $60 is the buffet pass which includes Planet Hollywood, Flamingo, Harrah's, basically all the ones listed and then if you want to go to the Bacchanal Buffet which is the best and more higher end the upgrade fee is $35 in addition just dinner.",Bacchanal Buffet - Temporarily Closed,1,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?
"Has better/more choices then the other ones even with the upgrade you can save $20-40 plus you can go as many times as you want in 24hour period BUT really depends how much you can eat!!! 

Cause if you cannot visit at least three times it's just doesn't make any cents to get the BoB. 

The buffets that are included in BoB kind of a lame
Ones ;)",Bacchanal Buffet - Temporarily Closed,0,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?
"I am unaware if any price differences, every time I go I only pay one price, I would call them directly for answers",Bacchanal Buffet - Temporarily Closed,0,So it's $60 for dinner and the buffet of buffet upgrade is $35? What's is the $60 dinner and what is the extra $35 upgrade?
I had one a few years back.  It was amazing!,MGM Grand Hotel,0,"Has anyone gotten a massage through the spa? If so, how was it?"
"Hi Mayra, we are definitely famous for our extensive breakfast menu and view of the Strip! From Crêpes to Eggs Benedict to French Toast to Waffles, we have you covered. Visit monamigabi.com to view the full menu and reserve a table.",Mon Ami Gabi,12,How is the breakfast?
"We're Eggs Benedict (and its variations) fans, so Yes! The Corn Beef & Hash is great too. Enjoy!",Mon Ami Gabi,5,How is the breakfast?
Awesome. Check out the menu online. They also have a breakfast special and a Benedict of the day.,Mon Ami Gabi,2,How is the breakfast?
The breakfast is AMAZING I live in Los Angeles and every single time I go to Las Vegas I eat breakfast at Mon Ami every single time !!!!,Mon Ami Gabi,2,How is the breakfast?
"WONDERFUL. Don't worry about the price. Get a table outside, to see the fountains. The food and service is fantastic and you will be glad you went. We go back every visit just for the breakfast.",Mon Ami Gabi,2,How is the breakfast?
"Hello Angela, 
During our daily dinner service we offer crab legs, shrimp cocktail, oysters in half shell, a sushi bar, roasted salmon, cod, and mussels. From Friday through Sunday, during dinner,we also offer our deluxe seafood paella in addition to all the items mentioned above. Thank you.",The Buffet At Wynn,18,What kinds of seafood does the buffet offer?
"Cold bar:
Crab leg
Oyster on the half shell
Shrimp
Small selection of sushi 

Entree seafood:
Crab boil with the usual corn, sausage, potatoes, shrimp and crap. 

Entrees also I included:
Paella 
Small plate salmon 

That's all I can remember.",The Buffet At Wynn,2,What kinds of seafood does the buffet offer?
Shrimp is all I can remember. Sorry! I know they have more though. I tried to look it up online for you as well but couldn't find it.,The Buffet At Wynn,0,What kinds of seafood does the buffet offer?
"They have crab legs (cracked open), at least 2 different fish choices, shrimp cocktail, shrimp in the Paella, shrimp dumplings, and sushi choices.",The Buffet At Wynn,0,What kinds of seafood does the buffet offer?
Any different types. Your pallet will be very pleased.,The Buffet At Wynn,0,What kinds of seafood does the buffet offer?
Yes they do. 2 dogs Up to 50lbs for an additional $85 at night.,Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Are dogs allowed?
"I got the answer from Bally website:
Bally's Las Vegas accepts two dogs up to 50 lbs for an additional fee of $85 per dog, per night, plus a $100 refundable deposit per night. Pet-friendly rooms are on the seventh floor of the Resort Tower. Dogs who are left in the room unattended must be crated. There is a pet relief area on the property. Cats are not permitted. For same day arrivals, please call 877-411-3436 to confirm availability of a pet-friendly room.",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Are dogs allowed?
I'd budget $60-$80 per person for food.  My husband and I usually spend about $100-$150 per person because he can eat a lot.,Raku,0,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal...."
"You all will have a blast. Great atmosphere, fantastic service. The plates are great for sharing. I did not do the Omakase. Every time I go to Vegas I will be going here. Can't recommend this place enough.",Raku,0,"What should I budget for omasake per person? We are women in the 40's, and not really big eaters, but we can eat a regular meal...."
