answer,business_name,helpful,question
Yes,The LINQ Hotel & Casino - Temporarily Closed,0,Is this hotel kid friendly?
"Not sure what the brunch price is, but If it's $40, that's all you should need to be concerned about.  I don't know exactly what the $25 is for, but I can speculate that this is probably the fast pass.  Since this buffet is one of the most popular and best, there's usually a very long wait.  So if you don't want to wait, you can pay an additional fee to get to the front of the line.  
The $15 for mimosas is optional.  I wouldn't recommend drinking any alcohol because it will get you full fast.",Bacchanal Buffet - Temporarily Closed,0,"Hello, I do not quite understand the price for Brunch. Then the up charge for the buffet? Is it the $39.99 +$25? Then $15 for Bottomless mimosas. Don't really do buffets to much. 
Thanks in advance"
Yes,Bacchanal Buffet - Temporarily Closed,0,"Hello, I do not quite understand the price for Brunch. Then the up charge for the buffet? Is it the $39.99 +$25? Then $15 for Bottomless mimosas. Don't really do buffets to much. 
Thanks in advance"
"I think the 25 upcharge is for front of line pass, otherwise you may end up waiting quite awhile",Bacchanal Buffet - Temporarily Closed,0,"Hello, I do not quite understand the price for Brunch. Then the up charge for the buffet? Is it the $39.99 +$25? Then $15 for Bottomless mimosas. Don't really do buffets to much. 
Thanks in advance"
It's just walk ins,Lo-Lo's Chicken & Waffles,0,Does this place take reservations?
"No reservations.  First come, first served walki in only.",Lo-Lo's Chicken & Waffles,0,Does this place take reservations?
"No, but just give them a quick call they are the most helpful staff they would know",Mon Ami Gabi,0,Anyone know what champagne they give with the birthday dessert?
Til 3pm.  Yes prime ribs and crabs on the lunch menu,Bacchanal Buffet - Temporarily Closed,1,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?
They serve breakfast the entire day. Someone else will need to answer the steak and crab question. I went at 2pm and they had eggs and bacon for days...,Bacchanal Buffet - Temporarily Closed,0,What time do they stop serving breakfast? Do they serve prime rib and crab during breakfast?
No they dont,Secret Pizza,0,They have GlutenFree options?
"I didn't see any, but maybe they didn't have it ready",Secret Pizza,0,They have GlutenFree options?
"Jürgen H.,

Our pizza is not gluten-free. If you have any additional questions, please give us a call at 702.698.7860.",Secret Pizza,0,They have GlutenFree options?
Yes they're open. I was just there this past weekend. They open at 11:00 am everyday.,Cornish Pasty,0,Is this place open? No one is answering the phone today.
Yes..it is open,Cornish Pasty,0,Is this place open? No one is answering the phone today.
I was there last November and it was open.,The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
"The Linq pool season is mid-March to the end of October—weather permitting. As a Linq guest, however, you can use the Caesar’s pool year-round for a $10 admittance fee.",The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
The pool is open year around just depends on the whether. The pool parties are over in September.,The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
On their website it say it will be open til the end of October depending on the weather.,The LINQ Hotel & Casino - Temporarily Closed,0,Will the pool be open in november?
A cinch bag can be view as a purse where as a full on backpack may be questioned by security. I suggest contacting Cesar's security if you are going to be bringing a large bag.,Bacchanal Buffet - Temporarily Closed,1,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
"You always can leave the bag at concierge. Depending on what time you would be there it is really busy so leaving the bag would be highly recommended. Just strolling around with a single plate sometimes a challenge;) 

You may be able to leave the bag at the cashiers station as well. 

Enjoy!",Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
No! I don't think so!,Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
"There is a bag check at the bell desk, but a small bag like the one you're describing is fine to bring in.",Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
"Shouldn’t be a problem, if not insanely oversized. I would check @bell desk as suggested, unless you have valuables inside!",Bacchanal Buffet - Temporarily Closed,0,I'm am planning on bring a cinch bag to carry that day. Is there a coat/bag check or is it appropriate for this to be carried on my back as I go through the buffet?
I'm not sure homie pero maybe Mariachi on the weekends. The food is bomb asf though!!!🇲🇽🇲🇽🇲🇽,El Dorado Cantina - Las Vegas Strip,1,Do they have live music. If so what kind?
"Luis,

El Dorado Cantina offers live music during certain special Mexican holiday celebrations.  Please contact the restaurant directly for dates and times.",El Dorado Cantina - Las Vegas Strip,0,Do they have live music. If so what kind?
Not sure,El Dorado Cantina - Las Vegas Strip,0,Do they have live music. If so what kind?
"You can pre order as much as they will allow and pick it up via the ""Backdoor"" if you order more than 5lbs.",Little Miss BBQ,0,Do you cater?
Yes,Little Miss BBQ,0,Do you cater?
"I can only think of 2 CVS stores on The Strip. One is located next to the Park MGM & is walkable from the MGM Grand. Second location is further North near Paris & Bally's resorts.  This second location might be the one you're interested in as it is larger.

Both are located on South Las Vegas Blvd & are easily accessible.  I've never caught the bus in LV so your best bet is to check the RTC Transit routes & schedules.",MGM Grand Hotel,2,"I am looking for the large cvs that I see in pictures from the strip. Is it here or closer to another hotel? I would be coming from the airport, any tips on the best route to get to it from the airport by bus, like which route?"
"The hotel site is so large that it is a little far from other hotels.The route from the airport is simple, so you can leave it to taxi or Uber！",MGM Grand Hotel,0,"I am looking for the large cvs that I see in pictures from the strip. Is it here or closer to another hotel? I would be coming from the airport, any tips on the best route to get to it from the airport by bus, like which route?"
"HELLO! 
I want to provide you with a company that provides excellent service! TRY YOU DON'T PLEASE LOOK FOR YOUR LONGER AND FIND YOU ORDER ONLY AT THIS IT COMPANY NAME OF THE COMPANY GAVROSH LIMO! or www.gavroshLimo.com",MGM Grand Hotel,0,"I am looking for the large cvs that I see in pictures from the strip. Is it here or closer to another hotel? I would be coming from the airport, any tips on the best route to get to it from the airport by bus, like which route?"
"it depends on what day you wanna dine in but when we go there we do no need a reservation, and that was during a happy hour too so we are expecting there would be a lot of people.. we were seated at once and we are 6 of us. enjoy your dinning .it was very good..",Gangnam Asian BBQ Dining,0,How far in advance do they take reservations for 6 people?
I don't think they take reservation. Just be there an hour earlier than your plan and wait in their couch area.,Gangnam Asian BBQ Dining,0,How far in advance do they take reservations for 6 people?
Most likely no!,Citizen Public House,0,Dogs allowed on patio?
The pool is small but lots of fun and gets crowded fast,The LINQ Hotel & Casino - Temporarily Closed,0,How's the pool?
It was ok but it's in the shade by 330 in the afternoon.,The LINQ Hotel & Casino - Temporarily Closed,0,How's the pool?
"I dont know specifically about that room, but the whole place is old and outdated and not very clean, the place is just old and tired. I didn't like it at all, be careful of hidden costs, and the workers there are not very helpful....I get the feeling they're tired of tourists.",The STRAT Hotel,5,"Has anyone rented one of the private dining rooms? Specifically the renaissance room level 103.
I have a party of 17 and was wondering if anyone had any comments or suggestions."
"I was married there on 5/27/17 & it was phenomenal!! We had our reception for 35 in the Sunset room, absolutely beautiful! The Sunrise room is equally as nice & would be better suited for a smaller group.  The food was declared the best wedding meal ever had by all my guests, particularly the lobster bisque & filet mignon!! My experience with the staff was also great! They accommodated every wish & managed to be discreet & efficient while ensuring our wedding went smoothly. Pat was our maitre d, a true professional, Tina, our catering coordinator met with us & was  most attentive to our wishes & Daun, our wedding coordinator would stop at nothing to ensure our wedding was perfect!!! Thanks to all of them & their assistants I would happily rate our experience 5 stars & above!! ( I didn't find any hidden fees after carefully reading our contract, no surprises & no different than any other catering fees in any contract)",The STRAT Hotel,2,"Has anyone rented one of the private dining rooms? Specifically the renaissance room level 103.
I have a party of 17 and was wondering if anyone had any comments or suggestions."
"Takes right at 30 minutes from loading to exit. Purchased in combination package, approximately  $10-12 person.",High Roller - Temporarily Closed,7,How long is it and what the price for tickets?
It's 30 mins to go all the way around.  You can get a Groupon for discounted tickets.  Some cars are bar cars allowing you to have an open bar for the entire 30 mins..  If you want the bar car you have to book that as it is a higher price but worth it if you are a drinker.,High Roller - Temporarily Closed,5,How long is it and what the price for tickets?
"30 min and lots of places will sell discounted ticktes, even military discounts as well as Groupons.  This is a nice little adventure,  highly recommended.",High Roller - Temporarily Closed,3,How long is it and what the price for tickets?
We got cheaper tickets from Ticketmaster than at the door for the Happy Half Hour - 30 minute open bar as it goes around.,High Roller - Temporarily Closed,3,How long is it and what the price for tickets?
30 mins purchased a package on Groupon!,High Roller - Temporarily Closed,2,How long is it and what the price for tickets?
"I don't know, haven't been there during Christmas. You can always call them directly to find out 😉",The Buffet At Wynn,0,What is the price for Christmas Day brunch?
"Hello Mari, 
Christmas Day brunch is priced at $47.99 per person + tax. It will be served from 7:30 am to 1:00 pm on Tuesday, December 25. Thank you for your inquiry.",The Buffet At Wynn,0,What is the price for Christmas Day brunch?
None in Oct 2017,The STRAT Hotel,3,Beds bugs lately?
My stay there we didn't encounter any bugs!,The STRAT Hotel,1,Beds bugs lately?
Nope! Our room was clean as a whistle! Was there in Tuesday.,The STRAT Hotel,1,Beds bugs lately?
Bed bug just found in my bosses room. Disgusting.,The STRAT Hotel,1,Beds bugs lately?
How about a roach and then switched rooms and my son was bite by something on his forehead in the room we were switched to.  And they want to challenge a refund for both nights,The STRAT Hotel,1,Beds bugs lately?
Not really you will want to keep up on your mobile.,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
Nope,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
I did not see any TV's while I was there.,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
There are no TVs.,Bacchanal Buffet - Temporarily Closed,1,Are there any TVs to show Nfl games?
"It is always available, with the possible exception of holidays. We do upgrade the package and charge a little more on certain holidays and holiday weekends. Thank you.",Bacchanal Buffet - Temporarily Closed,0,Is the all you can drink for an additional $15 available all the time or only certain times?
"Yes, but much of what you're paying for are crab and other meat options, so this and most other Vegas buffets are a poor value for most vegetarians.",Wicked Spoon,0,Are there vegetarian options?
"Long L.,

Yes, we do have some vegetarian options. For more information regarding specific menu items, please contact us directly at 702.698.7870. We hope to see you here soon.",Wicked Spoon,0,Are there vegetarian options?
Yes a Lot of Them,Wicked Spoon,0,Are there vegetarian options?
"I think it probably depends on the night but yes they have dress code.  I think it states ""upscale fashionable"" and as usual was more for men than women.  

""Dress Code is upscale fashionable attire. We do not permit: hats, sandals, sneakers, hard soled shoes and boots, ripped or baggy clothing, men's shorts, and athletic wear. Collared shirts are required for men.""

Though we did see plenty breaking these rules",Hakkasan Nightclub-Temporarily Closed,5,Is there a dress code to enter for men & women? If so what's the dress code?
"No flip flops, shorts and tank tops... dress to impress! Hakkasan is a high end Nightclub and there will be some end people there as well.",Hakkasan Nightclub-Temporarily Closed,2,Is there a dress code to enter for men & women? If so what's the dress code?
I thought that no tennis shoes or hats but saw people in both.  Women can wear just about anything.  Don't challenge the code unless you know the door man.   If your going to get on the main dance floor floor go early,Hakkasan Nightclub-Temporarily Closed,1,Is there a dress code to enter for men & women? If so what's the dress code?
"Dress nice. They will turn you away for Sneakers, jeans, shorts, t-shirts, etc.",Hakkasan Nightclub-Temporarily Closed,0,Is there a dress code to enter for men & women? If so what's the dress code?
"From their site: ""Dress Code is upscale fashionable attire. We do not permit: hats, sandals, sneakers, hard soled shoes and boots, ripped or baggy clothing, men's shorts, and athletic wear. Collared shirts are required for men.""

http://hakkasannightclub.com/faq/",Hakkasan Nightclub-Temporarily Closed,2,Is there a dress code to enter for men & women? If so what's the dress code?
"If you put in your comments or special requests- they may upgrade you. For my 40th birthday, they upgraded me to the penthouse suite!!!",Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Does Bally do any anniversary accommodations?
Wow!! They didn't upgrade us to the penthouse but Jimmi (Veronica) in concierge is awesome and can help set up some great surprises in the room. She helped me earlier in the month with celebrating my partners 40th birthday and he loved everything.,Bally's Las Vegas Hotel & Casino - Temporarily Closed,0,Does Bally do any anniversary accommodations?
"8. Location is great, you have access to a majority of the strip in walking distance.
The room has a built-in dispenser for shampoo/conditioner/etc in the shower. Pretty sure there's bar soap and lotion provided as well.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"Basic toiletries are provided in your room. I didn't notice any different than other hotels. But I didn't need a razor, toothbrush, etc. so I'm not sure if the front desk provides those.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"I always bring my own toiletries, so I don't remember. I had a great stay. Really great location right on the strip.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"Toiletries are provided. The rooms are on the smaller side, but are clean and nice. (rooms are 6-7).  Location was a 9-10.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
"Of course, toiletries are provided. I rate the hotel 7/10.",The LINQ Hotel & Casino - Temporarily Closed,0,I have a  reservation 7/13/18 is it true the hotel doesn't supply toiletries? How would you rate your stay 1-10
Yes. We were there on Tuesday and they served Wagu beef,Bacchanal Buffet - Temporarily Closed,1,Do they have Waygu beef during the week for dinner?
"Anything from the soda machine, water, and tea. I can't remember if there was coffee.",The Buffet at Bellagio - Temporarily Closed,0,What drinks are included in the drinks package? I mean the additional cost alcoholic drinks package?
"Soda, tea, juices",The Buffet at Bellagio - Temporarily Closed,0,What drinks are included in the drinks package? I mean the additional cost alcoholic drinks package?
"Soda,soft drinks ,ice tea, coffee ,hot tea.
Alcohol,of course , is an additional fee.",The Buffet at Bellagio - Temporarily Closed,0,What drinks are included in the drinks package? I mean the additional cost alcoholic drinks package?
Yes. It's a regular diner. No one is walking around naked.,The Peppermill Restaurant & Fireside Lounge,2,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
It's a diner ... totally fine :),The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
Yes it is a restaurant - the bar is separate! Be sure to share meals the portions are huge,The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
Absolutely!!! We take our 6 year old all the time. While you are there take a peek into the lounge though!! It's awesome!! The food is in huge portions so you can share!!,The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
"Yes, all ages are allowed.",The Peppermill Restaurant & Fireside Lounge,0,"Ok, teenagers are allowed how about a10 and 7 yr old early afternoon for lunch and a dessert?"
"Usually, but not as much as your all-American mom-and-pop diners (because Americans believe only Asian restaurants use MSGs - which had a racist origin and is absurd - if restaurant supply stores only sold to Asian restaurants, they'd be broke). After all, historically MSG production was more advanced in European food products - like cheese (Parmesan, Cheddar, etc) and canned fish (Sardines, Anchovies, etc) - than their Asian counterparts.

It is not possible for someone to be allergic to MSG without being allergic to cheese, tomatoes, peas, corn, fish, etc. Natural and manmade MSG have the same structure. Moreover, synthetic MSG has existed for more than 100 years, without any research finding any evidence of allergic reactions.",Monta Japanese Noodle House,37,Do ramen broths have MSG?
MSG is a naturally occurring element in our body. A study made by ONE doctor said it could have caused headaches turned out to be an erroneous study. Now Americans are condition to believe such a thing. Msg or not-- just eat it,Monta Japanese Noodle House,5,Do ramen broths have MSG?
"MSG sensitivity is largely psychosomatic. Multiple studies had people reporting symptoms when told pacebo is MSG and reporting no symptoms when unknowingly consuming actual MSG.

Some people are sensitive to the sodium in MSG however.",Monta Japanese Noodle House,5,Do ramen broths have MSG?
Without a doubt,Monta Japanese Noodle House,1,Do ramen broths have MSG?
"If the broth is made with kombucha, then yes, as natural occurring msg is found in kombu and adds umami to traditional ramen broth.

Be aware that other restaurants such as chick-fil-a is LOADED with MSG.  It's just funny how you never hear of anyone complain about MSG headaches after eating  there 🤔",Monta Japanese Noodle House,1,Do ramen broths have MSG?
Ages 6-12 are half price,The Buffet at Bellagio - Temporarily Closed,0,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.
"Kids 6-12 half off
5 and under are free

The the Bellagio buffet website*",The Buffet at Bellagio - Temporarily Closed,0,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.
"No half price , full price for kid",The Buffet at Bellagio - Temporarily Closed,0,Is it half-price for kids age 11 or not? There are conflicting information in various places? Thanks.
"Sometimes the Total Rewards desk will run promotions for signing up, or for signing up for a total rewards Visa, but we don't give any discounts to TR members. We do have VIP lines for Platinum, Diamond, and 7Star members.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"Hello Chris, it's very minimal i think a couple dollars off if your a rewards member. I've been there about 5 times as a rewards member and if I remember correctly it is around 2-3 dollar discount.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"No, price is set.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"No, just points.",Bacchanal Buffet - Temporarily Closed,0,"So for the previous question i asked about total rewards, if buffet if like 60.00$ is it possible to get any discount?"
"Hi S.V., we do not currently offer any locals discounts on the buffet but we do offer discounts at Spa Mio. Thank you!",Studio B Buffet,0,Is there a local's discount on the buffet?
"My friend actually had this issue, she was able to verify with buying her tickets and using her student email address.",High Roller - Temporarily Closed,1,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"No ID, no discount. You can always try, the workers are really cool .",High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"If your an online student, you'll probably have to show some proof of that when you arrive at the attraction. The employees are friendly. Enjoy.",High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
Call them,High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"If you weren't required to get a Student ID due to your ""online"" enrollment, I bet showing a registration document might work.  Best option is to call them, 1-800-634-6441",High Roller - Temporarily Closed,0,On the website it says 50% off for students with student id.. how does it work if I'm an online student?
"If you are bringing a large party, a reservation is recommended.",Studio B Buffet,3,Do you need to make a reservation?
"Use the OpenTable app or website, you can make the reservation right now.",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
I make my reservations with them on line using open table months in advance.,Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
"Open Table is a great app, but LETTUCE EATS is also an awesome app to make reservations and it actually gets perks for you.  We will be there during the same time you are in Vegas!  Maybe we'll bump into each other.",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
"I always use Open Table and you can do that weeks in advance. If you really want to call, you could also do that now.",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
"Hi Aaron, 
Thank you for reaching out. To make a reservation, please call the restaurant at 702-944-4224 or click on the attached link to reserve online. http://www.monamigabi.com/las-vegas/reserve/",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
No you Can bring entire family ...,El Dorado Cantina - Las Vegas Strip,2,Is it 21 and over?
We are a family-friendly restaurant.,El Dorado Cantina - Las Vegas Strip,2,Is it 21 and over?
"No it is not, except at bar seating area.",El Dorado Cantina - Las Vegas Strip,1,Is it 21 and over?
No. It is a family Restaraunt.,El Dorado Cantina - Las Vegas Strip,1,Is it 21 and over?
You will need to contact the property for the answer to this question :) https://www.mgmgrand.com/en/contact-us.html,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
Yes,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
"All hotels on the strip in Vegas had resort fee, MGM is about $36 per day.",MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
Yes.,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
the pool is free but gym room is include in tax room,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
"LAVO Party Brunch runs from the beginning of October to the end of March every Saturday from 1-6pm. 

We do have TAO Beach and Marquee Dayclub open daily. Let me know if you would like to join us at one of our day venues and I would be happy to assist you. 

Jason",LAVO Italian Restaurant & Lounge,0,Does LAVO have a party vibe brunch on the weekends?
Yes there are or in my experience they will even do special requests if you let them know ahead of time.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
There are plenty of non-alcoholic desert options. Their specialty is soufflé which is made with out alcohol and they have a wide variety of flavors. Their Banana Elysee (not a soufflé) is my personal favorite and non-alcoholic as well.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
We shared the apple strudel that was non-alcoholic and there are other choices as well. We also had just sparkling water with our meal.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
Yes there are.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
Google it...seriously?? It's in Pittsburgh Pennsylvania.,Gaucho Parrilla Argentina,0,What's the Email address of this restaurant?
Info@eatgaucho.com,Gaucho Parrilla Argentina,0,What's the Email address of this restaurant?
info@eatgaucho.com,Gaucho Parrilla Argentina,0,What's the Email address of this restaurant?
"If you are getting an appetizer and dinner for two, I would say around $80. That would include at least 1 wine/cocktail",Wolfgang Puck Bar & Grill,3,How much is an average price for 2 for dinner?
"125-175
We had the wings for apps and two entrees no alcohol total was 125 not including tip",Wolfgang Puck Bar & Grill,3,How much is an average price for 2 for dinner?
"If you want it comfortable and relaxed, plan $100 and don't stress.  It is a great experience.",Wolfgang Puck Bar & Grill,1,How much is an average price for 2 for dinner?
If you have to ask you can't afford it 🤣!!! honestly it's waaaay over priced!!! We had 2 cocktails and appetizers (8 tiny wings) and it was 60$,Wolfgang Puck Bar & Grill,0,How much is an average price for 2 for dinner?
"100 dollars for 2 entrees, an appetizer, and one drink per person after tax and tip",Wolfgang Puck Bar & Grill,0,How much is an average price for 2 for dinner?
"Hello Brandon,

I am terribly sorry that you came all the way to find that we are closed. I know it doesn't help you now but each year we take 4th of July week off and give everyone a vacation. I completely messed up and forgot to put the vacation time on Yelp and you are the first one to mention it. We did have it on our Instagram, Facebook and website and spaced Yelp. 

Thank you and I am sorry,

Scott Holmes",Little Miss BBQ,5,How come you guys didn't post you were closed until July 9th? We made the drive 45 minutes just to see you closed
"Hi Jim - no you don't need to print the ticket out. 
I just showed them the attached pdf files on the email confirmation. This was for Las Vegas location tho', I can't speak for any other location.",Cirque du Soleil - O,1,I bought several tickets and received them through email. Do I need to get them printed out?
"My work had bought me tickets and I never needed any print outs. I was emailed the tickets and used my phone to enter.

This was for the Las Vegas location.",Cirque du Soleil - O,1,I bought several tickets and received them through email. Do I need to get them printed out?
"It never hurts to print them just in case, however what Feny and Ralph replied is true.  If you have an electronic copy with a bar code (something they can scan) to enter, you should be okay.   As a last resort, you can always go to the box office, show them your confirmation number, etc and they can print tickets for you there.   I would arrive a minimum of 20 mins before the show, especially if you want a cocktail.  Lines for cocktails just before show-time are pretty long.   Enjoy O!",Cirque du Soleil - O,1,I bought several tickets and received them through email. Do I need to get them printed out?
"You can use your phone, they will just zoom in on it!",Cirque du Soleil - O,0,I bought several tickets and received them through email. Do I need to get them printed out?
They may have brunch on the weekends.,Bacchanal Buffet - Temporarily Closed,0,Are the dishes the same from 7a-10p weekdays and weekends?
Yes! 😊,Eiffel Tower,0,Is there gluten free options?
It's $2.00 for water,Eiffel Tower,0,Is there gluten free options?
Sure. Basically all of their entrees are roasted/grilled meat and veggies.,Eiffel Tower,0,Is there gluten free options?
"Hi Jay!
They serve the snow crab leg all day
For the oysters and stone crab are served it till 3pm (bummer) 
Bon appétit!
Annie",Bacchanal Buffet - Temporarily Closed,0,"We plan on joining you on Christmas Day.  My mother is looking forward the crab legs.  Will they be offered all day on Christmas?  If not, what time?"
"i think 2 hour suppose be the limit and if they change over when you are there in between lunch and dinner, you can have both....!",Bacchanal Buffet - Temporarily Closed,2,"If I went in for brunch at 2, and stayed until dinner time, are they going to make me pay for the dinner price?"
No. There is no specific seafood access like Carnival World Buffet. You pay one fee and you have access to all food items.  You can pay for add-ons like alcoholic drinks etc.,Bacchanal Buffet - Temporarily Closed,9,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
there are lobsters in the buffet?,Bacchanal Buffet - Temporarily Closed,4,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
No stamp,Bacchanal Buffet - Temporarily Closed,2,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
"The place is too upscale to stamp you, besides, for what you pay, it is kind of implied that you get all the best....",Bacchanal Buffet - Temporarily Closed,2,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
No. You can get whatever you want from the different sections.,Bacchanal Buffet - Temporarily Closed,2,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
Open 365 days,Gangnam Asian BBQ Dining,1,Will you be open Christmas night?
"I didn't see anybody getting a VIP package at the door. Just go on Groupon, you get access to the express lane, a glass of wine or beer and the buffet for a lot less than what they charge you at the door!",Bacchanal Buffet - Temporarily Closed,0,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?"
"I booked my VIP package online directly and picked a reservation time and prepaid.  When I got there, I jumped ahead and was escorted to my table after a bit of a wait until the hosts got their act together.",Bacchanal Buffet - Temporarily Closed,0,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?"
There's no reservations but it is a special line and experience. Highly recommend it.,Bacchanal Buffet - Temporarily Closed,0,"I'm interested in the VIP package, since it says no reservation, I assume the package is available as you walk in and ask for that package?"
"I have only stayed in the one bedroom suites with 2 bathrooms. Every one of those has a fully equipped kitchen (you have to ask them to bring up pots, pans, dishes, utensils, etc) and everyone one of those suites also has a huge bathroom off the bedroom with a large jacuzzi tub, a separate shower and a toilet behind a closed door. I hope this helps.",The Signature at MGM Grand,5,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?
We are in a one bedroom suite and it does have a nice kitchen and jacuzzi tub. The nicest room  we have had under $200.,The Signature at MGM Grand,1,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?
"Yes we had a one bedroom suite with a kitchen and jacuzzi tub and there was a second bath with a shower which was nice. The kitchen isn't really meant for too much cooking as one burner didn't work and the others were difficult to regulate. There is reasonably priced room service that comes in to go plates that don't require carts in or out. Check out the calendar they have online which lists the prices of rooms, we got ours for $99 a night.",The Signature at MGM Grand,1,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?
Yes,The Signature at MGM Grand,1,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?
"The little kitchen is nice in the balcony 1 bedroom suite we had, but I do not know if all the rooms have kitchens, We really only needed the refrigerator. Maybe the coffee maker. But we were so far from stores, and all the drinks from water to tea cost about $4 a bottle in all the local access areas. Go to the CVS or Walgreens and get some snacks and drinks.",The Signature at MGM Grand,1,Do all of the rooms come equipped with a little kitchen and also a jacuzzi tub?
There's no price per person just per food item ranging from 3.99 to 8.99,Gangnam Asian BBQ Dining,4,What is the price per person?
"On their menus, they offer family dinner sets. We chose a family dinner set. It's been a while, so I don't recall which set we ordered. 

Food is good though. 

Enjoy.",Gangnam Asian BBQ Dining,3,What is the price per person?
We steer away from the set dinner prices menus as there are a lot of items we do not like. Typically for 2 people (without alcohol drinks) we spend about $40-$50 ordering individual meat orders.,Gangnam Asian BBQ Dining,4,What is the price per person?
This is not a buffet. You pay for the items you order. The menu should be listed somewhere on the page,Gangnam Asian BBQ Dining,3,What is the price per person?
"It's not a buffet or ayce. It's tapas style, so you pay for each order of meat or sides separately.",Gangnam Asian BBQ Dining,2,What is the price per person?
